subject	mode_cdf	mode_invcdf	delta_cvr2
03	2.322030544281006	21.81003189086914	0.0152405413488547
03	2.2277677059173584	29.533029556274414	0.03057589652863416
03	5.174783706665039	2.317172050476074	0.020182984231999428
03	5.297516822814941	2.4051930904388428	0.012680353540362734
03	16.14611053466797	2.6610145568847656	0.0010195940055630417
03	12.438840866088867	1.6083637475967407	0.018521892527739208
03	6.304575443267822	29.976089477539062	0.0019423356561949767
03	2.7417542934417725	2.387725353240967	0.012159896167841825
03	34.14973068237305	1.0442701578140259	0.0030002363703467635
03	27.565587997436523	28.441673278808594	0.011403977306503239
03	5.56304407119751	24.623001098632812	0.01775416946320823
03	4.724157333374023	39.478031158447266	0.02872103847789042
03	21.950544357299805	11.039170265197754	0.0004615200062592813
03	24.91280174255371	27.488880157470703	0.007725222882899371
03	5.985043048858643	40.627872467041016	0.03511620696746942
03	18.814176559448242	2.355445146560669	0.0019311097760995252
03	18.732372283935547	2.5260696411132812	0.01307289144306472
03	28.590333938598633	1.8625231981277466	0.003598918291655453
03	15.243317604064941	0.8792545795440674	0.014237220653078773
03	43.863990783691406	40.069305419921875	0.000691961384180817
03	19.82627296447754	10.122114181518555	0.01610198752446608
03	22.244457244873047	41.18087387084961	0.002117102570606001
03	29.374414443969727	12.754155158996582	0.008454516981587265
03	36.13400650024414	12.996819496154785	0.004671580073508347
03	7.615476131439209	4.523914337158203	0.00531836034673633
03	7.104515552520752	6.779446125030518	0.023734860347978996
03	6.787136554718018	2.1513419151306152	0.02695347583203605
03	7.976077556610107	36.076045989990234	0.004610818782539078
03	45.46466064453125	39.84714126586914	0.0035423109251441383
03	16.277271270751953	7.983399391174316	0.003971800998304832
03	27.060909271240234	15.771007537841797	0.007276139814745293
03	17.1079044342041	9.16490364074707	0.0047070332097284735
03	14.748441696166992	16.018028259277344	0.0035497584577762753
03	2.500582456588745	7.047354221343994	0.006608818516586765
03	23.82136344909668	39.80133056640625	0.005013249137184837
03	38.671932220458984	38.777305603027344	0.01479372653094205
03	46.63274002075195	12.652530670166016	0.03735319570158467
03	4.7283244132995605	6.250978946685791	0.009501249501199432
03	40.854820251464844	6.573475360870361	0.007866172515081636
03	6.643533706665039	0.5658599138259888	0.008693285399314129
03	35.51612854003906	40.28458786010742	0.004027999373096409
03	10.358952522277832	3.465101718902588	0.010757515940702322
03	16.20621109008789	8.977452278137207	0.003906835773677536
03	0.07593470811843872	9.581670761108398	0.016883473617560936
03	15.293352127075195	9.779369354248047	0.00492121730789994
03	16.99289894104004	9.719265937805176	0.00227768561153701
03	34.983802795410156	40.17338180541992	0.00553170173908725
03	3.5967857837677	21.08742904663086	0.02822599198782083
03	4.695040702819824	21.724647521972656	0.016303310678763824
03	42.73662567138672	40.74464797973633	0.023506225510077042
03	42.42115783691406	16.960128784179688	0.013051180451205277
03	5.569585800170898	15.200535774230957	0.012259883411002882
03	35.25758743286133	5.002647876739502	0.03410082637812152
03	5.132080554962158	16.234952926635742	0.005843937622778343
03	41.49943542480469	16.383825302124023	0.010388814590194008
03	8.177339553833008	5.201601028442383	0.0043138746510852435
03	8.084043502807617	5.210752010345459	0.004985145095622902
03	17.12997055053711	10.014630317687988	0.00449937085310618
03	13.788272857666016	21.974166870117188	0.0064112773221550595
03	25.763809204101562	23.5166072845459	0.026862293594714367
03	0.2808750867843628	22.86370849609375	0.0038213049146262074
03	25.134244918823242	2.8587186336517334	0.014540197497064415
03	26.548152923583984	14.090086936950684	0.016379259300954407
03	18.996835708618164	0.04950111731886864	0.00909084996039217
03	0.02718297392129898	9.877364158630371	0.013927798266663696
03	0.3572494387626648	9.150995254516602	0.017135396261106838
03	5.750539779663086	22.708377838134766	0.0028456599649154778
03	19.929351806640625	11.445666313171387	0.020481252421935398
03	0.7815603017807007	13.774474143981934	0.028405774610512184
03	21.710493087768555	39.5880241394043	0.010665866687442318
03	16.43904685974121	22.177486419677734	0.03488389267162843
03	18.804569244384766	0.8675951957702637	0.014666610933614498
03	0.2399543970823288	18.875322341918945	0.004218534425352558
03	21.999998092651367	22.137651443481445	0.01085976804747726
03	25.008398056030273	19.548202514648438	0.010340252608963936
03	9.87501049041748	15.60040283203125	0.012057564588207184
03	5.324875831604004	2.348099946975708	0.015950573777610604
03	16.373489379882812	22.934223175048828	0.027749258347532967
03	0.03145049139857292	32.6763801574707	0.0222449635691715
03	5.931392669677734	13.995697975158691	0.0010500949892130775
03	2.3717501163482666	22.939979553222656	0.009301566264846108
03	5.053305149078369	16.196035385131836	0.02294644510204142
03	26.10462760925293	40.88676834106445	0.0004564273086461179
03	0.057038359344005585	25.162887573242188	0.01845780263344447
03	6.114506721496582	25.768768310546875	0.00024426096316539775
03	21.24578285217285	21.05825424194336	0.00601177222349427
03	24.660980224609375	31.390037536621094	0.008559415624900297
03	24.654296875	31.40250587463379	0.0063791164394580956
03	16.476903915405273	16.35129165649414	0.006166582419113678
03	28.0324764251709	29.64521598815918	0.02236542004075917
03	27.76374626159668	30.675533294677734	0.019643084569410843
03	40.73157501220703	15.127678871154785	0.03149384282755129
03	26.613447189331055	16.95909309387207	0.01145829802209681
03	23.9160213470459	17.288970947265625	0.0091741926064997
