direction	quantity	n	mean	sem	t	p
npc_from_v1	observed	29	0.017949415730327215	0.005344442263960121	3.3585199060653843	0.0022727148224273427
npc_from_v1	label-shuffle	29	0.004581127430843941	0.003627148640035454	1.2630106691186394	0.21700208270799276
npc_from_v1	observed - shuffle	29	0.013368288299483276	0.003147913245274991	4.246714333550659	0.00021615108765940413
npc_from_v1	r(score, dissimilarity) across bins	29	0.16786236878835645	0.06497674005882775	2.5834224468075733	0.015296142067648753
