subject	quantity	roi	session	run	trial_nr	true	post_mean	post_map	post_sd	error
03	value	NPCr	2	2	44	32.0	16.676744337319725	16.82653	1.4479654373503212	-15.323255662680275
03	value	NPCr	2	2	45	38.5	16.164514641035268	16.030613	0.9683699127622959	-22.335485358964732
03	value	NPCr	2	2	46	30.0	5.24123892194127	3.2959185	6.327956950109736	-24.75876107805873
03	value	NPCr	2	3	47	14.0	22.46911254869566	22.397959	0.6310453642361702	8.469112548695659
03	value	NPCr	2	3	48	12.0	16.928148384176342	16.030613	2.161266628278889	4.9281483841763425
03	value	NPCr	2	3	49	36.0	13.989807181021572	10.459184	9.399587462088414	-22.010192818978428
03	value	NPCr	2	3	50	32.0	25.058056086329806	25.581633	2.166654775815097	-6.941943913670194
03	value	NPCr	2	3	51	5.5	6.625341897590231	4.887755	3.852164163103758	1.1253418975902312
03	value	NPCr	2	3	52	13.0	14.14392279536613	13.642858	2.411448324142051	1.1439227953661302
03	value	NPCr	2	3	53	22.0	10.850729851653343	4.091837	13.001482280257582	-11.149270148346657
03	value	NPCr	2	3	54	30.0	21.734508549541772	27.969387	8.452157856675818	-8.265491450458228
03	value	NPCr	2	3	55	34.0	19.563440166740726	11.255102	10.79065774366615	-14.436559833259274
03	value	NPCr	2	3	56	18.5	18.724445495164677	18.418367	1.2928610369671856	0.2244454951646766
03	value	NPCr	2	3	57	25.5	15.979213643947723	3.2959185	13.134800422916836	-9.520786356052277
03	value	NPCr	2	3	58	12.5	4.833019846099317	4.091837	4.191878570210504	-7.666980153900683
03	value	NPCr	2	3	59	11.0	23.28831001793842	20.010204	5.475553099604992	12.288310017938421
03	value	NPCr	2	3	60	33.0	25.558120394860126	25.581633	0.7326349249168601	-7.441879605139874
03	value	NPCr	2	3	61	8.0	26.867580930679168	41.5	14.545644265714445	18.867580930679168
03	value	NPCr	2	3	62	31.5	31.549038584575595	35.92857	11.002072211328558	0.04903858457559451
03	value	NPCr	2	3	63	32.5	32.79395918908448	33.540817	3.289149540678743	0.2939591890844824
03	value	NPCr	2	3	64	28.0	12.434893815544408	11.255102	4.97792373900219	-15.565106184455592
03	value	NPCr	2	3	65	38.5	18.237651774429747	18.418367	1.1691975924078126	-20.262348225570253
03	value	NPCr	2	3	66	10.0	24.16882799687114	23.193878	3.388788457791281	14.16882799687114
03	value	NPCr	2	3	67	11.5	19.25350889994209	12.846939	13.077701399234913	7.753508899942091
03	value	NPCr	2	3	68	31.0	7.01829121175285	5.6836734	2.1559126634465917	-23.98170878824715
03	value	NPCr	2	3	69	16.0	22.316387113574237	31.94898	8.795409697791234	6.316387113574237
03	value	NPCr	2	4	70	5.5	20.58870544598447	22.397959	4.459753263031037	15.08870544598447
03	value	NPCr	2	4	71	36.0	11.673262322808402	11.255102	2.254226446556185	-24.3267376771916
03	value	NPCr	2	4	72	12.5	14.643492881136197	12.846939	2.9145547572799826	2.143492881136197
03	value	NPCr	2	4	73	33.0	30.92519105201043	30.357143	3.219280468595022	-2.0748089479895704
03	value	NPCr	2	4	74	31.0	13.731033445485265	9.663265	5.716372971101755	-17.268966554514734
03	value	NPCr	2	4	75	32.0	14.711134842051084	3.2959185	15.799015077403135	-17.288865157948916
03	value	NPCr	2	4	76	31.5	7.400597142686347	7.2755103	0.94730957495964	-24.099402857313653
03	value	NPCr	2	4	77	13.0	5.74136621384821	5.6836734	1.9365337404009004	-7.25863378615179
03	value	NPCr	2	4	78	25.5	27.35111758509168	27.17347	3.756059333368331	1.8511175850916786
03	value	NPCr	2	4	79	11.0	22.87203586422494	25.581633	4.475568809172523	11.87203586422494
03	value	NPCr	2	4	80	12.0	24.853001926907755	31.94898	10.195002520408151	12.853001926907755
03	value	NPCr	2	4	81	22.0	39.72996717603472	41.5	5.850480286420567	17.72996717603472
03	value	NPCr	2	4	82	16.0	15.597813477426683	12.051021	8.328623374177	-0.40218652257331655
03	value	NPCr	2	4	83	38.5	36.05722931358834	39.908165	6.774091532410956	-2.442770686411663
03	value	NPCr	2	4	84	14.0	8.19501510798698	8.071428	4.487296317376403	-5.804984892013019
03	value	NPCr	2	4	85	11.5	21.87863676250014	23.193878	5.114286313157177	10.37863676250014
03	value	NPCr	2	4	86	28.0	20.308871152305407	3.2959185	14.655427355685585	-7.691128847694593
03	value	NPCr	2	4	87	32.5	26.96052919089033	26.37755	2.458800798460109	-5.53947080910967
