subject	quantity	roi	session	run	trial_nr	true	post_mean	post_map	post_sd	error
03	value	NPCr	1	3	54	21.5	22.492496720031518	22.397959	5.042579039380308	0.992496720031518
03	value	NPCr	1	3	55	24.0	28.58822433977485	28.765306	3.5196106385346617	4.58822433977485
03	value	NPCr	1	3	56	11.5	34.011109182715806	34.336735	3.1362909185827257	22.511109182715806
03	value	NPCr	1	3	57	41.5	32.84274233931457	38.316326	8.31557499447778	-8.657257660685431
03	value	NPCr	1	3	58	5.0	12.777759771782081	11.255102	4.705777010553459	7.777759771782081
03	value	NPCr	1	3	59	22.0	15.27776863412493	18.418367	7.166996370520013	-6.72223136587507
03	value	NPCr	1	3	60	16.0	34.566665660679206	40.704082	6.180790904872785	18.566665660679206
03	value	NPCr	1	3	61	20.0	35.85761994358371	39.908165	4.688947897757158	15.857619943583707
03	value	NPCr	1	3	62	39.0	22.9491742616162	22.397959	3.8504274804741074	-16.0508257383838
03	value	NPCr	1	3	63	40.0	20.328380451493647	21.602041	10.204816657932673	-19.671619548506353
03	value	NPCr	1	3	64	22.5	14.619586834368773	14.438775	0.4867349547452604	-7.880413165631227
03	value	NPCr	1	3	65	36.5	11.088879762142076	12.051021	6.448446387785414	-25.411120237857922
03	value	NPCr	1	3	66	18.5	31.359922618802905	31.94898	8.360255722020542	12.859922618802905
03	value	NPCr	1	3	67	7.5	18.4120780032466	18.418367	0.49988338849409353	10.912078003246599
03	value	NPCr	1	3	68	23.0	29.11441478575509	27.969387	7.044221055137307	6.114414785755091
03	value	NPCr	1	3	69	2.5	8.698584868118111	6.479592	3.0769425746063144	6.198584868118111
03	value	NPCr	1	4	70	20.0	21.60006809528073	22.397959	5.074862667690779	1.6000680952807294
03	value	NPCr	1	4	71	18.5	18.55154401330052	18.418367	1.6060498144299926	0.051544013300521385
03	value	NPCr	1	4	72	25.5	23.988474085348532	23.193878	5.283676021353774	-1.5115259146514681
03	value	NPCr	1	4	73	22.5	36.50962289419907	41.5	9.200243054847764	14.009622894199069
03	value	NPCr	1	4	74	41.0	7.496134668351219	5.6836734	4.8024427883021765	-33.50386533164878
03	value	NPCr	1	4	75	7.5	11.410062746666615	18.418367	5.890409487525286	3.9100627466666147
03	value	NPCr	1	4	76	22.0	23.559362093885674	21.602041	4.007559816356201	1.5593620938856745
03	value	NPCr	1	4	77	41.5	29.512806427958793	31.15306	6.9500116234019025	-11.987193572041207
03	value	NPCr	1	4	78	39.0	33.233199518969336	40.704082	6.501436283557021	-5.766800481030664
03	value	NPCr	1	4	79	24.0	32.64025925485649	25.581633	5.223961195876207	8.640259254856488
03	value	NPCr	1	4	80	4.0	22.40148962687322	22.397959	1.2040725578220495	18.40148962687322
03	value	NPCr	1	4	81	5.0	9.699341643252652	8.071428	3.5796498589261176	4.699341643252652
03	value	NPCr	1	4	82	32.5	34.159569661633306	39.908165	10.025010893762577	1.6595696616333058
03	value	NPCr	1	4	83	28.0	9.261739980547183	8.071428	3.3561140130512848	-18.738260019452817
03	value	NPCr	1	4	84	16.0	10.890754819839483	12.051021	5.925427604766229	-5.109245180160517
03	value	NPCr	1	4	85	3.0	20.942544020480835	22.397959	5.853260149283613	17.942544020480835
03	value	NPCr	1	4	86	40.0	24.4092987608511	25.581633	1.9821391124204681	-15.590701239148899
03	value	NPCr	1	4	87	11.5	24.060960967718966	24.785715	3.1918169813929813	12.560960967718966
03	value	NPCr	1	4	88	36.5	31.039808126284772	29.561224	6.092671476480175	-5.460191873715228
03	value	NPCr	1	4	89	21.0	7.795008359747834	4.887755	6.865255216501567	-13.204991640252166
03	value	NPCr	1	4	90	2.5	7.972501905290069	6.479592	2.6048902148587296	5.472501905290069
03	value	NPCr	1	4	91	21.5	22.914006606567447	22.397959	1.7450608506960648	1.4140066065674475
03	value	NPCr	1	4	92	23.0	30.359110735949688	34.336735	7.283526049188301	7.359110735949688
03	value	NPCr	1	5	93	21.0	30.618764963561055	38.316326	10.506229270520839	9.618764963561055
03	value	NPCr	1	5	94	21.5	16.564988836764957	18.418367	6.19264491722548	-4.935011163235043
03	value	NPCr	1	5	95	28.0	23.388448765139383	23.989796	10.14693424943108	-4.611551234860617
03	value	NPCr	1	5	96	11.5	32.81597895666047	33.540817	6.959157462272657	21.315978956660473
03	value	NPCr	1	5	97	41.5	25.637644858038254	25.581633	1.074706524519796	-15.862355141961746
03	value	NPCr	1	5	98	25.5	18.51283315647118	18.418367	1.2472488613366877	-6.987166843528819
03	value	NPCr	1	5	99	40.0	33.645657326901016	41.5	6.6023412804489245	-6.354342673098984
03	value	NPCr	1	5	100	39.0	18.1290322511058	7.2755103	14.777618359589056	-20.8709677488942
03	value	NPCr	1	5	101	20.0	27.58795989920184	24.785715	8.65022780721546	7.5879598992018416
03	value	NPCr	1	5	102	22.5	18.34567420494579	18.418367	0.8170620999568016	-4.154325795054209
03	value	NPCr	1	5	103	7.5	5.920328822354706	3.2959185	2.4677134753329852	-1.5796711776452943
03	value	NPCr	1	5	104	22.0	33.07663836350583	32.7449	6.4038309345297355	11.076638363505829
03	value	NPCr	1	5	105	24.0	21.589063940188616	20.806122	10.12540992624063	-2.410936059811384
03	value	NPCr	1	5	106	5.0	34.33467594466119	34.336735	2.785248452261543	29.334675944661193
03	value	NPCr	1	5	107	23.0	15.276233520354197	25.581633	7.609380410503337	-7.723766479645803
03	value	NPCr	1	5	108	16.0	21.57064496734414	22.397959	3.8474615686904374	5.5706449673441405
03	value	NPCr	1	5	109	18.5	18.872647334633555	21.602041	4.907617271844384	0.37264733463355526
03	value	NPCr	1	5	110	32.5	21.441595605923975	27.969387	9.46142348113664	-11.058404394076025
03	value	NPCr	1	5	111	41.0	17.577036855427373	18.418367	3.015472081854253	-23.422963144572627
03	value	NPCr	1	5	112	36.5	31.994019565210856	31.15306	6.071953084765293	-4.505980434789144
03	value	NPCr	1	5	113	2.5	26.969733221705237	28.765306	2.7274823880729326	24.469733221705237
03	value	NPCr	1	5	114	4.0	25.00746573644177	24.785715	3.167479233019602	21.00746573644177
03	value	NPCr	1	5	115	3.0	22.154132190832204	3.2959185	15.435513880823203	19.154132190832204
03	value	NPCr	1	6	116	40.0	25.803097641854336	22.397959	7.09812131725369	-14.196902358145664
03	value	NPCr	1	6	117	24.0	22.206800380348973	27.969387	7.4198558829266865	-1.793199619651027
03	value	NPCr	1	6	118	22.0	20.708501908477814	23.989796	4.906400314289573	-1.291498091522186
03	value	NPCr	1	6	119	4.0	20.83813006323526	21.602041	4.1571896712660275	16.83813006323526
03	value	NPCr	1	6	120	32.5	14.96931705182134	2.5	15.772482842243063	-17.530682948178658
03	value	NPCr	1	6	121	39.0	28.054603743851743	24.785715	6.450256438427237	-10.945396256148257
03	value	NPCr	1	6	122	16.0	25.12697880357669	25.581633	2.419460623593181	9.12697880357669
03	value	NPCr	1	6	123	18.5	7.716960075441536	4.887755	2.602883634037315	-10.783039924558464
03	value	NPCr	1	6	124	2.5	6.721340088783591	6.479592	1.8199336415389964	4.221340088783591
03	value	NPCr	1	6	125	41.5	19.121314955040457	19.214285	0.27370749811240336	-22.378685044959543
03	value	NPCr	1	6	126	3.0	30.356594852473666	38.316326	8.907236090803323	27.356594852473666
03	value	NPCr	1	6	127	23.0	29.183434287359024	38.316326	11.914456008358966	6.183434287359024
03	value	NPCr	1	6	128	11.5	6.878213078047935	2.5	10.298471823706544	-4.621786921952065
03	value	NPCr	1	6	129	25.5	34.669194790642855	39.112244	6.8934815189871195	9.169194790642855
03	value	NPCr	1	6	130	7.5	17.794736481544376	18.418367	4.0663532298873655	10.294736481544376
03	value	NPCr	1	6	131	20.0	27.641771634331494	27.969387	3.990564765442931	7.641771634331494
03	value	NPCr	1	6	132	41.0	3.709568317455183	2.5	3.594210665076564	-37.29043168254482
03	value	NPCr	1	6	133	21.5	22.191925414722252	18.418367	7.583825207044587	0.6919254147222524
03	value	NPCr	1	6	134	36.5	31.065191617914838	34.336735	7.216551566925667	-5.434808382085162
03	value	NPCr	1	6	135	22.5	14.96944256653879	6.479592	12.725779308488764	-7.53055743346121
03	value	NPCr	1	6	136	5.0	34.6584253927085	34.336735	3.437633598974394	29.6584253927085
03	value	NPCr	1	6	137	28.0	17.545635980240426	18.418367	3.5684983238346377	-10.454364019759574
03	value	NPCr	1	6	138	21.0	23.451934799147985	25.581633	3.4151125687529342	2.4519347991479847
03	value	NPCr	1	7	139	18.5	12.709582137233284	18.418367	5.986988490815775	-5.790417862766716
03	value	NPCr	1	7	140	3.0	34.860689857410165	39.908165	7.3812937166326735	31.860689857410165
03	value	NPCr	1	7	141	36.5	25.769017080615807	25.581633	10.584053971545206	-10.730982919384193
03	value	NPCr	1	7	142	28.0	29.51718220353197	27.969387	4.558784545729762	1.51718220353197
03	value	NPCr	1	7	143	22.5	15.846223847034148	12.846939	7.522989061728708	-6.653776152965852
03	value	NPCr	1	7	144	21.0	33.896500976527946	34.336735	6.184742346730383	12.896500976527946
03	value	NPCr	1	7	145	11.5	16.992308920945888	12.846939	7.380828846907112	5.492308920945888
03	value	NPCr	1	7	146	4.0	34.04635520483785	34.336735	5.316552486149968	30.04635520483785
03	value	NPCr	1	7	147	41.0	24.191827001318277	25.581633	2.8129179455959674	-16.808172998681723
03	value	NPCr	1	7	148	23.0	31.486563640898325	37.52041	10.28402731099246	8.486563640898325
03	value	NPCr	1	7	149	20.0	8.01323492925445	6.479592	2.182951660973934	-11.98676507074555
03	value	NPCr	1	7	150	24.0	33.4592158104256	39.908165	8.525781528651775	9.459215810425597
03	value	NPCr	1	7	151	40.0	32.83920812346116	41.5	7.438991470121914	-7.160791876538838
03	value	NPCr	1	7	152	22.0	18.42287164788375	18.418367	0.34996163312979983	-3.577128352116251
03	value	NPCr	1	7	153	25.5	17.028522413736166	18.418367	4.363979220028721	-8.471477586263834
03	value	NPCr	1	7	154	7.5	16.486316867533823	29.561224	11.926594285144065	8.986316867533823
03	value	NPCr	1	7	155	16.0	20.46658275060743	22.397959	10.496494887963298	4.466582750607429
03	value	NPCr	1	7	156	41.5	32.52800959213774	38.316326	9.054476941638908	-8.971990407862258
03	value	NPCr	1	7	157	2.5	6.811004731430574	5.6836734	2.4637385646200225	4.311004731430574
03	value	NPCr	1	7	158	21.5	20.64866771062289	13.642858	10.418109453573349	-0.8513322893771083
03	value	NPCr	1	7	159	5.0	17.830290287333085	12.051021	11.210437567638625	12.830290287333085
03	value	NPCr	1	7	160	32.5	33.71826504218646	41.5	7.8282541477132455	1.2182650421864594
03	value	NPCr	1	7	161	39.0	33.75534378304529	38.316326	7.916275163081464	-5.244656216954709
03	value	NPCr	1	8	162	28.0	17.566458533657602	27.969387	11.236647730093777	-10.433541466342398
03	value	NPCr	1	8	163	25.5	15.73095145607967	2.5	16.05833490925554	-9.76904854392033
03	value	NPCr	1	8	164	41.5	11.359360891847057	3.2959185	12.220184496300178	-30.140639108152943
03	value	NPCr	1	8	165	22.5	17.007061593268688	18.418367	3.050967991632691	-5.492938406731312
03	value	NPCr	1	8	166	2.5	5.885484307938773	5.6836734	0.9561996776515158	3.385484307938773
03	value	NPCr	1	8	167	18.5	25.886899214419692	25.581633	1.7014271546885944	7.386899214419692
03	value	NPCr	1	8	168	41.0	38.774605155649134	40.704082	7.013163549192238	-2.225394844350866
03	value	NPCr	1	8	169	7.5	30.53386575440625	38.316326	9.639723597791189	23.03386575440625
03	value	NPCr	1	8	170	3.0	29.68000620298786	41.5	8.309657831282266	26.68000620298786
03	value	NPCr	1	8	171	40.0	34.14023736789473	36.72449	4.029934148545376	-5.859762632105273
03	value	NPCr	1	8	172	16.0	25.39561325774885	25.581633	1.1593220533542747	9.395613257748849
03	value	NPCr	1	8	173	36.5	33.03004617418565	39.112244	9.705733346994542	-3.4699538258143505
03	value	NPCr	1	8	174	21.0	27.167256101813027	25.581633	4.552504702914191	6.167256101813027
03	value	NPCr	1	8	175	4.0	17.527666748298806	18.418367	5.581116984703824	13.527666748298806
03	value	NPCr	1	8	176	24.0	26.99245143574539	25.581633	3.8850407848907507	2.992451435745391
03	value	NPCr	1	8	177	20.0	31.392919925854283	30.357143	3.674003669901366	11.392919925854283
03	value	NPCr	1	8	178	32.5	34.1149055193152	41.5	11.905731907341147	1.6149055193152009
03	value	NPCr	1	8	179	23.0	18.56660229075937	16.030613	4.901884451965556	-4.43339770924063
03	value	NPCr	1	8	180	39.0	19.776711015303235	13.642858	11.16112842019939	-19.223288984696765
03	value	NPCr	1	8	181	5.0	9.296026282842565	8.071428	4.067228211090208	4.296026282842565
03	value	NPCr	1	8	182	11.5	22.368051713045467	18.418367	4.483680596096997	10.868051713045467
03	value	NPCr	1	8	183	21.5	23.222754390632904	22.397959	7.310740802460229	1.722754390632904
03	value	NPCr	1	8	184	22.0	9.333204411430426	8.071428	2.6431299682760674	-12.666795588569574
03	value	NPCr	2	1	1	14.0	20.10226785561735	22.397959	11.945175498237015	6.102267855617349
03	value	NPCr	2	1	2	25.5	16.513448927393377	16.030613	3.3051046672319986	-8.986551072606623
03	value	NPCr	2	1	3	13.0	8.37552387608913	4.887755	8.383620032184007	-4.6244761239108705
03	value	NPCr	2	1	4	30.0	36.56190628314672	41.5	4.635792247867216	6.561906283146719
03	value	NPCr	2	1	5	32.0	16.963964385820717	16.030613	2.9477020407345167	-15.036035614179283
03	value	NPCr	2	1	6	10.0	5.066323240696201	4.887755	2.1271948400734106	-4.933676759303799
03	value	NPCr	2	1	7	33.0	21.688311699814143	16.030613	5.170813059967304	-11.311688300185857
03	value	NPCr	2	1	8	34.0	34.35514280836748	35.92857	6.515012510794855	0.35514280836748213
03	value	NPCr	2	1	9	31.5	16.325276909464186	16.030613	1.8885071083222926	-15.174723090535814
03	value	NPCr	2	1	10	8.0	13.704865285071335	7.2755103	11.67509650958626	5.704865285071335
03	value	NPCr	2	1	11	12.5	17.58798735969481	18.418367	9.646288019500206	5.087987359694811
03	value	NPCr	2	1	12	22.0	7.863604063191968	6.479592	3.1853253764908844	-14.136395936808032
03	value	NPCr	2	1	13	28.0	27.833185727186805	25.581633	4.6740391462368365	-0.16681427281319472
03	value	NPCr	2	1	14	11.5	10.68942815999778	7.2755103	7.817073604925501	-0.8105718400022202
03	value	NPCr	2	1	15	18.5	26.374812686713422	27.17347	6.169813501521987	7.8748126867134225
03	value	NPCr	2	1	16	36.0	19.006369702114814	22.397959	4.413692440082201	-16.993630297885186
03	value	NPCr	2	1	17	12.0	14.48047819787652	14.438775	0.4828897037304929	2.4804781978765202
03	value	NPCr	2	1	18	5.5	23.51375436895751	24.785715	3.9674763127409305	18.01375436895751
03	value	NPCr	2	1	19	11.0	27.476074081587495	24.785715	4.5767747321666565	16.476074081587495
03	value	NPCr	2	1	20	16.0	34.94907690477859	35.92857	5.6841589585750105	18.949076904778593
03	value	NPCr	2	1	21	32.5	6.802384005138076	6.479592	3.4272608367081348	-25.697615994861923
03	value	NPCr	2	1	22	31.0	12.856555942476573	7.2755103	8.128270691942902	-18.143444057523425
03	value	NPCr	2	1	23	38.5	16.915094338931898	16.030613	3.039296885849993	-21.584905661068102
03	value	NPCr	2	2	24	5.5	22.005379292816222	22.397959	1.3808268886301747	16.505379292816222
03	value	NPCr	2	2	25	33.0	23.513760503396135	23.989796	3.0274453232825778	-9.486239496603865
03	value	NPCr	2	2	26	13.0	7.635495383331196	8.071428	1.6963931854693257	-5.364504616668804
03	value	NPCr	2	2	27	11.0	18.12150586249232	12.846939	9.808635260340216	7.12150586249232
03	value	NPCr	2	2	28	16.0	21.451355160557465	31.94898	12.490065684261516	5.4513551605574655
03	value	NPCr	2	2	29	32.5	24.499884933367905	25.581633	3.609590750129513	-8.000115066632095
03	value	NPCr	2	2	30	31.5	24.27460497213565	16.030613	7.060375881413542	-7.2253950278643515
03	value	NPCr	2	2	31	11.5	7.5241947474543185	7.2755103	1.5435209661860565	-3.9758052525456815
03	value	NPCr	2	2	32	36.0	22.56150349367906	22.397959	2.9562904964462073	-13.438496506320941
03	value	NPCr	2	2	33	10.0	27.30877870751529	20.010204	6.432838959216221	17.30877870751529
03	value	NPCr	2	2	34	12.5	32.34161607966877	25.581633	5.464627116780282	19.841616079668768
03	value	NPCr	2	2	35	31.0	36.00799079493515	41.5	6.19549862398077	5.0079907949351465
03	value	NPCr	2	2	36	18.5	16.267168114867403	12.846939	5.487016086569979	-2.2328318851325974
03	value	NPCr	2	2	37	22.0	12.440803808029552	9.663265	9.867189052821294	-9.559196191970448
03	value	NPCr	2	2	38	34.0	6.438050586424783	2.5	9.424932726716898	-27.561949413575217
03	value	NPCr	2	2	39	28.0	29.258817199236898	38.316326	13.580208301124726	1.2588171992368977
03	value	NPCr	2	2	40	14.0	20.782477191329193	18.418367	2.3692283907406746	6.782477191329193
03	value	NPCr	2	2	41	25.5	23.844130852751704	24.785715	2.197592654272168	-1.6558691472482963
03	value	NPCr	2	2	42	8.0	14.93136578267113	12.051021	10.436948080422473	6.931365782671129
03	value	NPCr	2	2	43	12.0	18.70167399186957	18.418367	5.910887027148343	6.701673991869569
03	value	NPCr	2	2	44	32.0	22.17937288710464	27.969387	6.546879246845144	-9.820627112895359
03	value	NPCr	2	2	45	38.5	23.54887937131518	23.193878	2.934394579462981	-14.95112062868482
03	value	NPCr	2	2	46	30.0	30.689242571636054	41.5	10.680416955439286	0.6892425716360542
03	value	NPCr	2	3	47	14.0	22.85602765519394	22.397959	3.4694908196602436	8.856027655193941
03	value	NPCr	2	3	48	12.0	26.483880656753794	26.37755	0.328879187132139	14.483880656753794
03	value	NPCr	2	3	49	36.0	34.39505593466959	35.92857	5.250290526140035	-1.6049440653304075
03	value	NPCr	2	3	50	32.0	27.280241347148948	25.581633	4.122199601175535	-4.719758652851052
03	value	NPCr	2	3	51	5.5	10.530156188052242	8.867347	6.539259288924488	5.030156188052242
03	value	NPCr	2	3	52	13.0	13.55942094116122	13.642858	7.656904284397603	0.5594209411612194
03	value	NPCr	2	3	53	22.0	30.48479453023958	39.112244	11.912253728831828	8.48479453023958
03	value	NPCr	2	3	54	30.0	20.956036744333357	12.846939	9.704225136154049	-9.043963255666643
03	value	NPCr	2	3	55	34.0	13.162036809635497	6.479592	8.66268084183645	-20.837963190364505
03	value	NPCr	2	3	56	18.5	19.061512636706855	17.62245	6.180667336957306	0.5615126367068548
03	value	NPCr	2	3	57	25.5	24.69580360164371	30.357143	12.739772953756978	-0.8041963983562894
03	value	NPCr	2	3	58	12.5	11.813162663807491	7.2755103	8.422799307769875	-0.6868373361925091
03	value	NPCr	2	3	59	11.0	28.818631216265352	20.806122	7.468039228123543	17.818631216265352
03	value	NPCr	2	3	60	33.0	20.627253823675247	20.010204	3.7144965444615514	-12.372746176324753
03	value	NPCr	2	3	61	8.0	12.406951853549236	2.5	11.809643429561238	4.406951853549236
03	value	NPCr	2	3	62	31.5	26.791055714081974	31.94898	12.204411250855934	-4.708944285918026
03	value	NPCr	2	3	63	32.5	21.943816604877327	20.806122	4.97154023991959	-10.556183395122673
03	value	NPCr	2	3	64	28.0	33.711119987033	34.336735	5.385181390851094	5.711119987033001
03	value	NPCr	2	3	65	38.5	15.094140806529477	13.642858	4.269479249065579	-23.405859193470523
03	value	NPCr	2	3	66	10.0	15.43579197843272	22.397959	8.839930285116612	5.43579197843272
03	value	NPCr	2	3	67	11.5	9.780022164814099	7.2755103	5.119208164337037	-1.719977835185901
03	value	NPCr	2	3	68	31.0	12.913902443721314	5.6836734	10.43543884637789	-18.086097556278688
03	value	NPCr	2	3	69	16.0	29.112194703485983	24.785715	6.702002299858596	13.112194703485983
03	value	NPCr	2	4	70	5.5	25.746934329573467	22.397959	5.179423434699535	20.246934329573467
03	value	NPCr	2	4	71	36.0	28.794288284627225	20.010204	7.769050442693564	-7.205711715372775
03	value	NPCr	2	4	72	12.5	20.03151124587721	13.642858	10.681356470622983	7.531511245877208
03	value	NPCr	2	4	73	33.0	33.13478168604605	31.94898	5.038760757324636	0.1347816860460469
03	value	NPCr	2	4	74	31.0	7.730967248243526	6.479592	3.1647760336868895	-23.269032751756473
03	value	NPCr	2	4	75	32.0	9.568126912351236	2.5	10.727982340696009	-22.431873087648764
03	value	NPCr	2	4	76	31.5	7.30665549308825	5.6836734	2.3920420034539944	-24.19334450691175
03	value	NPCr	2	4	77	13.0	15.614183749691858	11.255102	10.694553397858973	2.6141837496918576
03	value	NPCr	2	4	78	25.5	24.551100985162314	12.051021	9.905790865923443	-0.9488990148376857
03	value	NPCr	2	4	79	11.0	15.805744225268933	18.418367	4.795835899837581	4.805744225268933
03	value	NPCr	2	4	80	12.0	28.45873922621434	27.969387	2.956396709730388	16.45873922621434
03	value	NPCr	2	4	81	22.0	26.04141089382076	22.397959	6.784683195637247	4.0414108938207605
03	value	NPCr	2	4	82	16.0	15.303624260570137	18.418367	6.675287983308872	-0.6963757394298629
03	value	NPCr	2	4	83	38.5	13.379450905027149	12.846939	4.985048032669247	-25.12054909497285
03	value	NPCr	2	4	84	14.0	20.011046127684263	11.255102	10.714616951512847	6.0110461276842635
03	value	NPCr	2	4	85	11.5	9.702695925483255	6.479592	5.64195168119965	-1.7973040745167452
03	value	NPCr	2	4	86	28.0	26.87079508037624	2.5	13.914547034380846	-1.12920491962376
03	value	NPCr	2	4	87	32.5	30.80956011402167	31.15306	3.587013074714234	-1.6904398859783285
03	value	NPCr	2	4	88	8.0	13.891397081225893	12.051021	5.57597024556819	5.891397081225893
03	value	NPCr	2	4	89	34.0	6.716589820397331	6.479592	1.2258591361382452	-27.28341017960267
03	value	NPCr	2	4	90	18.5	27.00147246323062	39.112244	13.371109546407794	8.50147246323062
03	value	NPCr	2	4	91	30.0	22.809225720618187	21.602041	3.761127621189463	-7.190774279381813
03	value	NPCr	2	4	92	10.0	4.906502168806086	4.887755	1.6088205028141631	-5.093497831193914
03	value	NPCr	2	5	93	13.0	10.2799781306762	12.846939	7.641546782408709	-2.7200218693237996
03	value	NPCr	2	5	94	31.5	25.619822628936102	22.397959	5.24413790859973	-5.880177371063898
03	value	NPCr	2	5	95	8.0	5.616720652884786	4.887755	3.227435398999395	-2.383279347115214
03	value	NPCr	2	5	96	12.5	33.717046007416805	36.72449	6.439828309328888	21.217046007416805
03	value	NPCr	2	5	97	30.0	15.745968058065339	12.846939	9.438301783002608	-14.254031941934661
03	value	NPCr	2	5	98	11.5	9.097066679602232	12.051021	3.2585138296520406	-2.402933320397768
03	value	NPCr	2	5	99	36.0	31.901950936827415	27.969387	6.931437227749081	-4.098049063172585
03	value	NPCr	2	5	100	16.0	34.22854837823685	39.112244	5.841883342379509	18.22854837823685
