direction	quantity	n	mean	sem	t	p
npc_from_v1	observed	30	0.01697698347302674	0.005823971515423983	2.9150182874462125	0.00679025022176421
npc_from_v1	label-shuffle	30	0.006379428915988046	0.0037328960492270338	1.7089757742675495	0.09813827035890535
npc_from_v1	observed - shuffle	30	0.010597554557038695	0.003922218615632779	2.7019285755261175	0.011397361532474766
npc_from_v1	r(score, dissimilarity) across bins	30	0.14942213668320609	0.06522472741483817	2.2908817346657644	0.029426827017405947
