subject	quantity	roi	session	run	trial_nr	true	post_mean	post_map	post_sd	error
03	value	NPCr	1	4	81	5.0	14.768640269689142	18.418367	8.181057420584748	9.768640269689142
03	value	NPCr	1	4	82	32.5	28.14637839292993	41.5	9.616813471682518	-4.353621607070071
03	value	NPCr	1	4	83	28.0	13.09497955176981	6.479592	9.779167271451048	-14.90502044823019
03	value	NPCr	1	4	84	16.0	21.223598359626923	18.418367	9.128198951117671	5.223598359626923
03	value	NPCr	1	4	85	3.0	21.804596816057952	3.2959185	13.101020106824825	18.804596816057952
03	value	NPCr	1	4	86	40.0	24.015175096744485	25.581633	7.647749406840731	-15.984824903255515
03	value	NPCr	1	4	87	11.5	28.23617018495208	38.316326	9.30381479733747	16.73617018495208
03	value	NPCr	1	4	88	36.5	32.354183010275285	38.316326	8.329490925801768	-4.145816989724715
03	value	NPCr	1	4	89	21.0	22.049396635826795	25.581633	11.598992037124809	1.0493966358267954
03	value	NPCr	1	4	90	2.5	12.774936211380012	8.071428	9.195000236369824	10.274936211380012
03	value	NPCr	1	4	91	21.5	21.346726492596943	25.581633	9.758909915653216	-0.1532735074030569
03	value	NPCr	1	4	92	23.0	21.642268320729702	16.030613	9.092804690843947	-1.357731679270298
03	value	NPCr	1	5	93	21.0	24.42264568356818	16.82653	9.263998756141087	3.422645683568181
03	value	NPCr	1	5	94	21.5	9.40463446954768	6.479592	5.896318801130172	-12.09536553045232
03	value	NPCr	1	5	95	28.0	25.51163688292696	41.5	12.751382703214068	-2.488363117073039
03	value	NPCr	1	5	96	11.5	19.09114681059819	2.5	14.355395668791584	7.59114681059819
03	value	NPCr	1	5	97	41.5	23.80701419447694	22.397959	6.464094533855058	-17.69298580552306
03	value	NPCr	1	5	98	25.5	22.150670052766888	18.418367	8.39653465776201	-3.3493299472331124
03	value	NPCr	1	5	99	40.0	31.244488046844868	35.132652	7.8122724739735645	-8.755511953155132
03	value	NPCr	1	5	100	39.0	26.835611427719254	37.52041	11.51208787773897	-12.164388572280746
03	value	NPCr	1	5	101	20.0	18.5890610979959	20.010204	9.557614719655891	-1.4109389020041014
03	value	NPCr	1	5	102	22.5	16.97190576979	3.2959185	12.130511367269719	-5.528094230210002
03	value	NPCr	1	5	103	7.5	19.807690639051003	16.82653	11.389808200606259	12.307690639051003
03	value	NPCr	1	5	104	22.0	23.701806301717195	20.806122	11.127009993965878	1.7018063017171947
03	value	NPCr	1	5	105	24.0	18.70587361969837	20.010204	10.62078744521451	-5.2941263803016305
03	value	NPCr	1	5	106	5.0	23.173852385278565	16.030613	11.898582423212309	18.173852385278565
03	value	NPCr	1	5	107	23.0	23.473595556983657	29.561224	7.2439091538910265	0.47359555698365696
03	value	NPCr	1	5	108	16.0	12.725088025525757	2.5	11.792636899456145	-3.274911974474243
03	value	NPCr	1	5	109	18.5	17.093224030099062	22.397959	8.294620871390862	-1.406775969900938
03	value	NPCr	1	5	110	32.5	25.62944063446691	24.785715	5.735604076200075	-6.87055936553309
03	value	NPCr	1	5	111	41.0	20.94341971879908	18.418367	13.339015078702216	-20.05658028120092
03	value	NPCr	1	5	112	36.5	22.359252900702515	3.2959185	12.775165918648515	-14.140747099297485
03	value	NPCr	1	5	113	2.5	22.527479558339124	22.397959	9.688295589036	20.027479558339124
03	value	NPCr	1	5	114	4.0	26.33152406744577	23.989796	7.676047789163729	22.33152406744577
03	value	NPCr	1	5	115	3.0	17.507103957618146	3.2959185	13.001335138172506	14.507103957618146
03	value	NPCr	1	6	116	40.0	24.228561320366936	22.397959	10.031844806898025	-15.771438679633064
03	value	NPCr	1	6	117	24.0	17.681333355272763	6.479592	11.741837189649386	-6.318666644727237
03	value	NPCr	1	6	118	22.0	24.327527029510765	37.52041	10.681796644380592	2.3275270295107653
03	value	NPCr	1	6	119	4.0	20.82452194984265	22.397959	9.035973179460358	16.82452194984265
03	value	NPCr	1	6	120	32.5	9.030490639652474	3.2959185	9.411146455202005	-23.469509360347526
03	value	NPCr	1	6	121	39.0	24.31323989350535	16.82653	9.18889042658882	-14.68676010649465
03	value	NPCr	1	6	122	16.0	26.703046257835293	24.785715	6.287601549263602	10.703046257835293
03	value	NPCr	1	6	123	18.5	9.82202399042039	6.479592	7.3590941525626565	-8.67797600957961
03	value	NPCr	1	6	124	2.5	9.362392773524915	5.6836734	6.179234753665115	6.862392773524915
03	value	NPCr	1	6	125	41.5	20.608570881324127	18.418367	5.748741732020568	-20.891429118675873
03	value	NPCr	1	6	126	3.0	28.570806799009926	24.785715	6.743773874718901	25.570806799009926
03	value	NPCr	1	6	127	23.0	29.27152766296071	38.316326	10.878064207530803	6.271527662960711
03	value	NPCr	1	6	128	11.5	13.082414637402369	4.887755	10.474773903953407	1.582414637402369
03	value	NPCr	1	6	129	25.5	23.625028741057672	20.010204	11.353968070238974	-1.8749712589423275
03	value	NPCr	1	6	130	7.5	18.858404039652914	18.418367	6.893185515489366	11.358404039652914
03	value	NPCr	1	6	131	20.0	27.322254688928325	24.785715	7.5849211279028275	7.322254688928325
03	value	NPCr	1	6	132	41.0	11.306261805724775	3.2959185	10.473598567533076	-29.693738194275227
03	value	NPCr	1	6	133	21.5	21.97132917667084	18.418367	8.581161476318906	0.47132917667083873
03	value	NPCr	1	6	134	36.5	27.232442590557213	22.397959	6.690364357866051	-9.267557409442787
03	value	NPCr	1	6	135	22.5	10.584865934282497	6.479592	9.066272784633691	-11.915134065717503
03	value	NPCr	1	6	136	5.0	26.90547528843468	16.82653	10.67233310627651	21.90547528843468
03	value	NPCr	1	6	137	28.0	23.75812118220195	18.418367	9.713348784940445	-4.2418788177980495
03	value	NPCr	1	6	138	21.0	19.074467820490327	14.438775	6.531248357906535	-1.9255321795096734
03	value	NPCr	1	7	139	18.5	17.542002365149145	18.418367	9.916198541269097	-0.9579976348508552
03	value	NPCr	1	7	140	3.0	26.829714284366382	33.540817	9.314497249205496	23.829714284366382
03	value	NPCr	1	7	141	36.5	23.24274757840456	16.82653	9.101732906514407	-13.257252421595439
03	value	NPCr	1	7	142	28.0	27.206099719536468	27.17347	5.68518761025413	-0.7939002804635322
03	value	NPCr	1	7	143	22.5	16.07567066493868	22.397959	9.991148521082227	-6.424329335061319
03	value	NPCr	1	7	144	21.0	27.890828691116024	16.82653	10.13491588505469	6.890828691116024
03	value	NPCr	1	7	145	11.5	15.188583687134729	4.887755	11.441669177796143	3.688583687134729
03	value	NPCr	1	7	146	4.0	23.581369330020085	14.438775	10.915957788362125	19.581369330020085
03	value	NPCr	1	7	147	41.0	24.446771210726823	22.397959	10.250913773791291	-16.553228789273177
03	value	NPCr	1	7	148	23.0	18.59337409163228	37.52041	12.718309994932044	-4.406625908367719
03	value	NPCr	1	7	149	20.0	14.223688578256189	5.6836734	9.862414689921302	-5.776311421743811
03	value	NPCr	1	7	150	24.0	25.348223038796363	41.5	11.067211424325675	1.3482230387963625
03	value	NPCr	1	7	151	40.0	23.237419115206528	24.785715	8.752821418126203	-16.762580884793472
03	value	NPCr	1	7	152	22.0	23.90261478481896	18.418367	8.160137962529008	1.9026147848189616
03	value	NPCr	1	7	153	25.5	20.890442697249348	18.418367	7.968484516769094	-4.609557302750652
03	value	NPCr	1	7	154	7.5	16.169212358506037	8.071428	10.81408944008179	8.669212358506037
03	value	NPCr	1	7	155	16.0	19.949604158374154	27.17347	11.43278184985956	3.9496041583741537
03	value	NPCr	1	7	156	41.5	25.617116565383935	16.82653	9.267975750398085	-15.882883434616065
03	value	NPCr	1	7	157	2.5	17.59367050905565	18.418367	9.561291257424232	15.093670509055649
03	value	NPCr	1	7	158	21.5	22.83333853260692	39.908165	12.203527914992955	1.3333385326069198
03	value	NPCr	1	7	159	5.0	19.141437160306797	23.989796	9.87338611964113	14.141437160306797
03	value	NPCr	1	7	160	32.5	29.764198895842732	38.316326	9.012294447703319	-2.735801104157268
03	value	NPCr	1	7	161	39.0	28.3279401391467	37.52041	11.1095557082609	-10.672059860853299
03	value	NPCr	1	8	162	28.0	26.133422766783855	41.5	11.439515179616013	-1.8665772332161445
03	value	NPCr	1	8	163	25.5	28.12513391261618	39.908165	12.373558161032967	2.6251339126161817
03	value	NPCr	1	8	164	41.5	27.739557841325567	31.94898	9.758471520764441	-13.760442158674433
03	value	NPCr	1	8	165	22.5	18.30286570233831	14.438775	8.326824066427891	-4.197134297661691
03	value	NPCr	1	8	166	2.5	6.869508373180853	4.887755	4.5351396574306335	4.369508373180853
03	value	NPCr	1	8	167	18.5	25.715867526834156	18.418367	7.244683707836217	7.215867526834156
03	value	NPCr	1	8	168	41.0	39.676377681240595	40.704082	4.969746509054213	-1.323622318759405
03	value	NPCr	1	8	169	7.5	26.9274089056645	41.5	10.677881792060331	19.4274089056645
03	value	NPCr	1	8	170	3.0	24.306431144819157	2.5	13.068121152417545	21.306431144819157
03	value	NPCr	1	8	171	40.0	31.429314734654533	34.336735	7.064572591906199	-8.570685265345467
03	value	NPCr	1	8	172	16.0	27.430520804888015	16.030613	9.027636551934158	11.430520804888015
03	value	NPCr	1	8	173	36.5	26.545616992116614	41.5	11.404488191055938	-9.954383007883386
03	value	NPCr	1	8	174	21.0	24.62974793398387	16.030613	7.605130842617006	3.6297479339838716
03	value	NPCr	1	8	175	4.0	18.87318114979559	18.418367	5.49053044353759	14.873181149795592
03	value	NPCr	1	8	176	24.0	26.27354836720966	29.561224	9.228995439707923	2.27354836720966
03	value	NPCr	1	8	177	20.0	29.622598058550498	32.7449	8.556466539981637	9.622598058550498
03	value	NPCr	1	8	178	32.5	20.898959391085757	8.071428	11.518237582900621	-11.601040608914243
03	value	NPCr	1	8	179	23.0	23.217829936757575	16.030613	9.248855120556536	0.21782993675757467
03	value	NPCr	1	8	180	39.0	24.873901118469004	12.051021	11.582135227112591	-14.126098881530996
03	value	NPCr	1	8	181	5.0	10.50372513056959	6.479592	6.878505060642559	5.50372513056959
03	value	NPCr	1	8	182	11.5	22.237613128581316	18.418367	7.5795625583360415	10.737613128581316
03	value	NPCr	1	8	183	21.5	20.82466159674896	16.030613	10.957239163526358	-0.6753384032510397
03	value	NPCr	1	8	184	22.0	9.350246914174488	4.887755	8.161329681466105	-12.649753085825512
03	value	NPCr	2	1	1	14.0	32.15476687480886	41.5	8.609138403745385	18.154766874808857
03	value	NPCr	2	1	2	25.5	19.397532496560206	16.030613	7.303149293396456	-6.102467503439794
03	value	NPCr	2	1	3	13.0	8.584404191816605	3.2959185	7.96366718983906	-4.4155958081833955
03	value	NPCr	2	1	4	30.0	30.150994421329777	41.5	8.13925917144201	0.15099442132977714
03	value	NPCr	2	1	5	32.0	20.97072338975789	16.82653	10.133289547434005	-11.02927661024211
03	value	NPCr	2	1	6	10.0	6.841839985860015	2.5	9.108184312754265	-3.158160014139985
03	value	NPCr	2	1	7	33.0	22.25479124089947	16.030613	8.78074339244415	-10.745208759100532
03	value	NPCr	2	1	8	34.0	28.481211197931202	38.316326	10.703141505093088	-5.518788802068798
03	value	NPCr	2	1	9	31.5	16.75516109701431	16.030613	3.4737589048826725	-14.744838902985691
03	value	NPCr	2	1	10	8.0	18.88566815086075	5.6836734	13.597349959027076	10.885668150860749
03	value	NPCr	2	1	11	12.5	22.667980007437205	17.62245	9.287717095896587	10.167980007437205
03	value	NPCr	2	1	12	22.0	25.031471059685753	2.5	12.073152414093219	3.031471059685753
03	value	NPCr	2	1	13	28.0	20.942101368956898	16.030613	8.691980638330133	-7.057898631043102
03	value	NPCr	2	1	14	11.5	20.834481633990354	17.62245	11.934187957451456	9.334481633990354
03	value	NPCr	2	1	15	18.5	21.22218991232982	16.030613	7.550492572483725	2.7221899123298208
03	value	NPCr	2	1	16	36.0	23.03318696682851	22.397959	7.31828248397124	-12.96681303317149
03	value	NPCr	2	1	17	12.0	16.161477220002133	14.438775	5.693586780572578	4.1614772200021335
03	value	NPCr	2	1	18	5.5	25.498686643205613	16.82653	8.778611365558655	19.998686643205613
03	value	NPCr	2	1	19	11.0	22.79188883243872	16.030613	9.56616003955665	11.791888832438719
03	value	NPCr	2	1	20	16.0	28.79766769285251	37.52041	12.856495181021225	12.79766769285251
03	value	NPCr	2	1	21	32.5	14.324552387028083	3.2959185	11.137772997144038	-18.175447612971915
03	value	NPCr	2	1	22	31.0	18.830260757265933	22.397959	10.190039165875978	-12.169739242734067
03	value	NPCr	2	1	23	38.5	19.76618580649281	16.030613	6.524000346640445	-18.73381419350719
03	value	NPCr	2	2	24	5.5	19.520490330205167	22.397959	10.559129223848677	14.020490330205167
03	value	NPCr	2	2	25	33.0	30.06164457442664	28.765306	7.173737847833403	-2.9383554255733593
03	value	NPCr	2	2	26	13.0	12.577948809023471	7.2755103	9.859344333480689	-0.42205119097652855
03	value	NPCr	2	2	27	11.0	18.41364826553272	18.418367	10.023621636446865	7.413648265532721
03	value	NPCr	2	2	28	16.0	25.03226526166589	24.785715	8.44730543529899	9.032265261665891
03	value	NPCr	2	2	29	32.5	30.145037209285466	39.908165	7.475678278464445	-2.3549627907145343
03	value	NPCr	2	2	30	31.5	26.845302662349454	27.17347	9.598701800668364	-4.654697337650546
03	value	NPCr	2	2	31	11.5	13.597949640176575	16.030613	9.124472761977563	2.0979496401765747
03	value	NPCr	2	2	32	36.0	30.512618288299524	41.5	9.265275139134912	-5.4873817117004755
03	value	NPCr	2	2	33	10.0	30.949346201100187	32.7449	6.737997229129786	20.949346201100187
03	value	NPCr	2	2	34	12.5	29.61276655019842	31.94898	8.453237512721097	17.11276655019842
03	value	NPCr	2	2	35	31.0	21.163028382192017	2.5	13.834810861200669	-9.836971617807983
03	value	NPCr	2	2	36	18.5	13.882071015548245	11.255102	7.50479994037551	-4.617928984451755
03	value	NPCr	2	2	37	22.0	12.30075049824292	3.2959185	10.258010071671025	-9.69924950175708
03	value	NPCr	2	2	38	34.0	22.259395780555348	16.82653	9.766335803844465	-11.740604219444652
03	value	NPCr	2	2	39	28.0	22.909940313851184	21.602041	11.41928160802792	-5.090059686148816
03	value	NPCr	2	2	40	14.0	28.858693325875773	25.581633	6.88069955501393	14.858693325875773
03	value	NPCr	2	2	41	25.5	26.92685943070127	24.785715	9.650468591176963	1.4268594307012705
03	value	NPCr	2	2	42	8.0	23.71432367601042	41.5	13.01045233076003	15.71432367601042
03	value	NPCr	2	2	43	12.0	25.70484989870498	18.418367	9.058620157273875	13.704849898704978
03	value	NPCr	2	2	44	32.0	25.30380984733693	16.82653	10.48086177232911	-6.696190152663071
03	value	NPCr	2	2	45	38.5	19.07611066298913	8.071428	11.700706240030419	-19.42388933701087
03	value	NPCr	2	2	46	30.0	23.614634003069465	11.255102	11.715476517324799	-6.385365996930535
03	value	NPCr	2	3	47	14.0	21.05360013126419	22.397959	8.674179969434547	7.05360013126419
03	value	NPCr	2	3	48	12.0	17.459423308263624	16.82653	8.418243490600508	5.459423308263624
03	value	NPCr	2	3	49	36.0	25.385995297668348	22.397959	9.538077169914343	-10.614004702331652
03	value	NPCr	2	3	50	32.0	27.31451866138101	27.17347	7.64723456400998	-4.685481338618992
03	value	NPCr	2	3	51	5.5	23.28445472921813	37.52041	11.836059186336824	17.78445472921813
03	value	NPCr	2	3	52	13.0	20.65673297150527	2.5	12.87204762500848	7.656732971505271
03	value	NPCr	2	3	53	22.0	17.754273853105698	11.255102	10.425618370919599	-4.245726146894302
03	value	NPCr	2	3	54	30.0	21.415930684258424	22.397959	11.126985323447524	-8.584069315741576
03	value	NPCr	2	3	55	34.0	19.805656125472268	17.62245	10.670268547097939	-14.194343874527732
03	value	NPCr	2	3	56	18.5	16.715477038686924	17.62245	7.663017909072078	-1.7845229613130762
03	value	NPCr	2	3	57	25.5	25.682883413764912	41.5	10.575015413715988	0.18288341376491246
03	value	NPCr	2	3	58	12.5	14.745747726423412	5.6836734	10.083285653230936	2.245747726423412
03	value	NPCr	2	3	59	11.0	20.903026129927003	16.030613	9.120187944218584	9.903026129927003
03	value	NPCr	2	3	60	33.0	20.55307544710876	23.989796	8.93729414434965	-12.44692455289124
03	value	NPCr	2	3	61	8.0	12.248476439968854	4.091837	10.070848912375514	4.248476439968854
03	value	NPCr	2	3	62	31.5	19.051064484225005	15.234694	11.43683046268894	-12.448935515774995
03	value	NPCr	2	3	63	32.5	19.303811331391845	16.030613	10.043881540387526	-13.196188668608155
03	value	NPCr	2	3	64	28.0	23.611343313025323	29.561224	10.185760116819681	-4.388656686974677
03	value	NPCr	2	3	65	38.5	17.85042561282601	14.438775	8.577148890772614	-20.64957438717399
03	value	NPCr	2	3	66	10.0	27.30370735186281	22.397959	8.161950845919971	17.30370735186281
03	value	NPCr	2	3	67	11.5	16.39754427613561	6.479592	10.264580141526228	4.8975442761356085
03	value	NPCr	2	3	68	31.0	14.566284605292992	10.459184	9.48531232130236	-16.433715394707008
03	value	NPCr	2	3	69	16.0	25.99676365617744	39.908165	10.377652396227589	9.99676365617744
03	value	NPCr	2	4	70	5.5	25.19816443857854	16.030613	7.6713219347650385	19.69816443857854
03	value	NPCr	2	4	71	36.0	14.411663236269263	9.663265	8.611057933597596	-21.588336763730737
03	value	NPCr	2	4	72	12.5	25.642334747674408	39.908165	12.299709714421889	13.142334747674408
03	value	NPCr	2	4	73	33.0	26.756253191380683	23.989796	8.5283964326519	-6.243746808619317
03	value	NPCr	2	4	74	31.0	17.285116575871537	16.82653	9.650560847088581	-13.714883424128463
03	value	NPCr	2	4	75	32.0	22.569256030131257	35.92857	13.797376457948255	-9.430743969868743
03	value	NPCr	2	4	76	31.5	21.518301128114835	27.17347	9.123035369328315	-9.981698871885165
03	value	NPCr	2	4	77	13.0	21.38233043541798	3.2959185	13.850492765883144	8.38233043541798
03	value	NPCr	2	4	78	25.5	29.10220322251077	29.561224	7.39221736547487	3.60220322251077
03	value	NPCr	2	4	79	11.0	23.433480568154888	20.010204	9.749066247173625	12.433480568154888
03	value	NPCr	2	4	80	12.0	26.145057805562224	27.17347	6.724385701117097	14.145057805562224
03	value	NPCr	2	4	81	22.0	22.553382933783958	13.642858	12.360268800646818	0.5533829337839578
03	value	NPCr	2	4	82	16.0	14.03124674549884	7.2755103	10.412673293226248	-1.9687532545011592
03	value	NPCr	2	4	83	38.5	15.878261585368538	12.051021	9.10572073204962	-22.621738414631462
03	value	NPCr	2	4	84	14.0	14.329298149883478	2.5	10.628468134235405	0.3292981498834777
03	value	NPCr	2	4	85	11.5	15.693975205585057	6.479592	9.435012310645401	4.1939752055850565
03	value	NPCr	2	4	86	28.0	25.745834433329687	37.52041	11.317977353919712	-2.254165566670313
03	value	NPCr	2	4	87	32.5	29.614917918266936	30.357143	7.551959813659579	-2.8850820817330636
03	value	NPCr	2	4	88	8.0	27.52348615106433	35.92857	11.192271225281743	19.52348615106433
03	value	NPCr	2	4	89	34.0	10.347214137591271	6.479592	6.063506153512656	-23.652785862408727
03	value	NPCr	2	4	90	18.5	27.955693647803898	2.5	13.270191869476973	9.455693647803898
03	value	NPCr	2	4	91	30.0	25.294332544727155	17.62245	7.4406138064551115	-4.705667455272845
03	value	NPCr	2	4	92	10.0	20.230585112986127	23.989796	9.886520810064845	10.230585112986127
03	value	NPCr	2	5	93	13.0	23.462746207357988	22.397959	11.042500464651054	10.462746207357988
03	value	NPCr	2	5	94	31.5	22.695996788615435	3.2959185	11.359778693422427	-8.804003211384565
03	value	NPCr	2	5	95	8.0	16.971410766520535	3.2959185	10.939902313518996	8.971410766520535
03	value	NPCr	2	5	96	12.5	29.645761574416102	38.316326	9.845486078756402	17.145761574416102
03	value	NPCr	2	5	97	30.0	19.902152527175186	38.316326	13.778294932069313	-10.097847472824814
03	value	NPCr	2	5	98	11.5	9.317417745639238	12.051021	7.102541043707936	-2.182582254360762
03	value	NPCr	2	5	99	36.0	22.568825335645315	29.561224	9.26744496296106	-13.431174664354685
03	value	NPCr	2	5	100	16.0	27.928103533861698	41.5	10.153014147981589	11.928103533861698
03	value	NPCr	2	5	101	18.5	25.739010921855414	17.62245	7.990310023412455	7.239010921855414
