value	mean_E	var_E	mean_error	mean_abs_error	n_sims	subject	session	condition	sd_E	variant
14.0	19.335590322494507	18.666945910054945	5.3355903224945065	5.491769245147705	1000	05	2	cdf	4.3205261149604155	unsmoothed
16.0	19.43570582103729	16.074923122835944	3.4357058210372924	3.941516476631164	1000	05	2	cdf	4.009354452132655	unsmoothed
18.5	20.358967164993285	16.683712235992985	1.8589671649932864	3.421149209976196	1000	05	2	cdf	4.08457001849558	unsmoothed
22.0	21.74275043106079	6.179769100037322	-0.257249568939209	1.5131438751220705	1000	05	2	cdf	2.4859141377041407	unsmoothed
25.5	22.772864729881288	12.50534920377941	-2.7271352701187133	3.4264608316421508	1000	05	2	cdf	3.5362903166707635	unsmoothed
28.0	24.63275982999801	13.729077036776436	-3.367240170001984	3.664069221973419	1000	05	2	cdf	3.705276917691367	unsmoothed
30.0	25.496660430908204	17.648460331223596	-4.503339569091797	4.677236747741699	1000	05	2	cdf	4.2010070615536454	unsmoothed
31.0	24.48480705738068	21.621279301622472	-6.515192942619324	6.609038531303406	1000	05	2	cdf	4.649868740257349	unsmoothed
31.5	24.94891565513611	21.331915406768932	-6.551084344863892	6.595537801742553	1000	05	2	cdf	4.618648655913213	unsmoothed
32.0	24.223397297859197	22.18715997703601	-7.776602702140808	7.801495181083679	1000	05	2	cdf	4.710324827125621	unsmoothed
32.5	24.76272322654724	24.63457907985158	-7.737276773452759	7.753860734939575	1000	05	2	cdf	4.963323390617579	unsmoothed
33.0	26.24013184261322	26.78852886243929	-6.75986815738678	6.77447842502594	1000	05	2	cdf	5.175763601869708	unsmoothed
34.0	27.929359897613526	26.98859757606765	-6.070640102386474	6.109565494537353	1000	05	2	cdf	5.195055108087656	unsmoothed
36.0	28.38070625782013	30.089230900116863	-7.61929374217987	7.619340083122253	1000	05	2	cdf	5.485365156497502	unsmoothed
38.5	24.051652508735657	29.670616532109086	-14.448347491264345	14.448347491264345	1000	05	2	cdf	5.4470741258137005	unsmoothed
5.5	14.76666131401062	40.82371018793531	9.26666131401062	9.26666131401062	1000	06	1	cdf	6.389343486457377	unsmoothed
8.0	14.968529618740082	31.30489661210632	6.968529618740082	6.986840946674347	1000	06	1	cdf	5.595077891513783	unsmoothed
10.0	16.77150523900986	27.838215714781395	6.771505239009858	6.815591171741485	1000	06	1	cdf	5.276193297708244	unsmoothed
11.0	17.907944036006928	25.238566302951902	6.907944036006928	6.947945204257965	1000	06	1	cdf	5.023799986360116	unsmoothed
11.5	19.352664234161377	23.842598113951382	7.852664234161377	7.903716157913208	1000	06	1	cdf	4.882888296280326	unsmoothed
12.0	19.926822918891908	22.79419938313664	7.926822918891907	7.974247195243835	1000	06	1	cdf	4.774327113126691	unsmoothed
12.5	19.89191972923279	22.768185771346385	7.391919729232788	7.484178451538086	1000	06	1	cdf	4.771602013092289	unsmoothed
13.0	19.958784348487853	22.168324925176574	6.958784348487854	7.080151196479798	1000	06	1	cdf	4.708325065793203	unsmoothed
14.0	18.363913683891298	17.391983040981685	4.363913683891297	4.496443951606751	1000	06	1	cdf	4.170369652798381	unsmoothed
16.0	20.31773343706131	16.053131145812113	4.317733437061309	4.702699599742889	1000	06	1	cdf	4.006635888848912	unsmoothed
18.5	21.27478340530396	14.089430371370776	2.774783405303955	3.662749732971192	1000	06	1	cdf	3.7535889987278543	unsmoothed
