subject	session	run	n_vols	mean_fd	median_fd	max_fd	pct_fd_gt_0p5	n_spikes_gt_1mm	mean_dvars
04	2	2	367	0.07060177718538951	0.06985632527954995	0.1321005592793414	0.0	0	27.040792644808743
04	2	3	367	0.07262551181366271	0.06860413739727114	0.2126975045912987	0.0	0	26.62568662021858
04	2	4	367	0.07290750590606127	0.07046903224763906	0.2298249900319423	0.0	0	26.685254035519122
04	2	5	367	0.07440873440286358	0.07049517274480145	0.2874125578315439	0.0	0	27.101483786885247
04	2	6	367	0.07724764104925518	0.0743296538564431	0.2367070066063426	0.0	0	26.60458681693989
04	2	7	367	0.07681914204596375	0.0765659853108162	0.2636228925087766	0.0	0	26.652113642076507
04	2	8	367	0.07106149318159581	0.06878483667176916	0.2015657899325446	0.0	0	26.75200325409836
05	1	1	367	0.186395210714652	0.15963388373767057	0.9957079526124128	3.0054644808743167	0	29.16360826502732
05	1	2	367	0.171374538185101	0.15755713966669793	0.769722858825247	1.366120218579235	0	27.96812273770492
05	1	3	367	0.17012318931503484	0.15172736346021776	0.7019857445022717	1.639344262295082	0	28.48705157103825
05	1	4	367	0.1423233129431976	0.13144806699920614	0.9080466436125976	0.546448087431694	0	29.63126462568306
05	1	5	367	0.1541663621515877	0.13842445622292748	0.7547370784655902	0.546448087431694	0	28.262371043715845
05	1	6	367	0.13983683962350554	0.1217391650102901	0.8448767392547089	0.546448087431694	0	30.13565578415301
05	1	7	367	0.14379706705948964	0.11332328702264555	1.623880003736016	2.185792349726776	2	31.084957442622947
05	1	8	367	0.17342745872725604	0.1391316118671025	1.897548389585161	2.73224043715847	2	29.951584390710384
05	2	1	367	0.09638430218316171	0.08922836778396595	0.6072801964143636	0.546448087431694	0	27.426317396174866
05	2	2	367	0.09273170983245237	0.09040832401782635	0.2227203183555066	0.0	0	27.641268956284154
05	2	3	367	0.11048319624470447	0.0979431075099744	0.7120865804895051	0.546448087431694	0	28.57438571038252
05	2	4	367	0.103392718923334	0.09253485736780964	0.5729258654556122	0.546448087431694	0	28.32111793442623
05	2	5	367	0.1167447413636777	0.1022783767944411	0.6146046938384127	0.546448087431694	0	29.759063612021862
05	2	6	367	0.14668806426183545	0.11392714695008324	1.5616131060677283	2.459016393442623	3	29.90503298907103
05	2	7	367	0.10029433892194954	0.09461650164845625	0.4676279199678539	0.0	0	28.51275523770492
05	2	8	367	0.10945805658284362	0.0949263184102129	0.5532270046527415	0.819672131147541	0	29.412041062841528
06	1	1	367	0.11178894068809093	0.08432189206565385	1.2235261546682816	1.092896174863388	2	28.807242693989068
06	1	2	367	0.09143630736764359	0.0759058300611194	0.4692334232242208	0.0	0	28.026051595628417
06	1	3	367	0.09881006337503498	0.0791085610239151	0.3900133850210867	0.0	0	28.03081746994535
06	1	4	367	0.09315507436449255	0.08067592045078589	0.3072354815443216	0.0	0	28.095660639344263
06	1	5	367	0.10268347741023613	0.08139849598087875	0.8148025562443209	0.273224043715847	0	28.869498415300548
06	1	6	367	0.10097283443725572	0.07984736460977934	0.7061663522343344	0.546448087431694	0	28.45649393169399
06	1	7	367	0.10310563152063967	0.0711403484042929	1.6291508859083783	1.092896174863388	3	28.75439533879781
06	1	8	367	0.09384072652896501	0.0766068555450849	0.4356263329117137	0.0	0	28.63001617759563
06	2	1	367	0.08643896459972894	0.0647910601716388	0.7622796779233776	0.546448087431694	0	26.22575402459016
06	2	2	367	0.09909213429210484	0.0714692206864373	0.6341530175885361	0.273224043715847	0	27.02287469672131
06	2	3	367	0.10186056531834932	0.07455768058816781	0.9310840115078052	0.819672131147541	0	26.999727128415305
06	2	4	367	0.10047770291639233	0.0669947992872134	0.7729919660831337	1.092896174863388	0	27.134493849726777
06	2	5	367	0.0863601882017756	0.06537389493867585	0.4188307601098524	0.0	0	25.912628587431694
06	2	6	367	0.10505518680402451	0.0655090179608736	1.105334755033376	1.912568306010929	3	28.743435267759565
06	2	7	367	0.10585781477768465	0.07362753460557481	0.9934042847065978	1.092896174863388	0	28.10105900819672
06	2	8	367	0.12162089334749145	0.07389226727720075	1.3805142087402482	2.73224043715847	4	28.150696415300548
07	1	1	367	0.1262811748553511	0.123849214502216	0.3340670272671761	0.0	0	32.85105862021857
07	1	2	367	0.09958421607418742	0.09918641844064591	0.2230156499961122	0.0	0	33.395764603825135
07	1	3	367	0.09195887056836499	0.09018388388132476	0.3038476182269126	0.0	0	32.724340224043715
07	1	4	367	0.10976756940601756	0.1027483063231983	0.3342801886490585	0.0	0	32.45111948360656
07	1	5	367	0.09620649601269361	0.09409805428336375	0.5712612590349507	0.273224043715847	0	32.579609639344255
07	1	6	367	0.1046880752905508	0.09711321627003824	0.7095763595875276	0.273224043715847	0	33.35933799180328
07	1	7	367	0.09948001410532481	0.09110343174366425	0.3946603323827361	0.0	0	33.36737990437158
07	1	8	367	0.10065899929412071	0.08937474545290086	0.5050557381930467	0.273224043715847	0	33.09695195355191
07	2	1	367	0.10603616997422631	0.10530943926481284	0.2553572656630168	0.0	0	33.78573446994535
07	2	2	367	0.11005192712740715	0.1060442966050818	0.2719662419172305	0.0	0	33.37956691803279
07	2	3	367	0.10619024176583262	0.1049722336148671	0.2269609246655801	0.0	0	33.51318612295081
07	2	4	367	0.10530863063897766	0.1051936666951903	0.2544642967117684	0.0	0	33.49614782240437
07	2	5	367	0.1056704892554937	0.10474218455410655	0.2590076141651831	0.0	0	33.92384244535519
07	2	6	367	0.10723090762614408	0.10320658025848259	0.372513850882621	0.0	0	33.98390768032787
07	2	7	367	0.10977787114829528	0.1070556985272009	0.3262858872388354	0.0	0	33.46919089344262
07	2	8	367	0.11096358435802818	0.10955979192898765	0.3980477712121897	0.0	0	33.7783473306011
08	1	1	367	0.1032280144513422	0.09497877604901464	0.2842118340994916	0.0	0	27.296659948087434
08	1	2	367	0.10599644591910906	0.0975498040072317	0.3394477212297162	0.0	0	27.429178357923497
08	1	3	367	0.10015222146537281	0.09034077352600485	0.2745438971116409	0.0	0	27.127828032786887
08	1	4	367	0.09417076837759458	0.0832870512653584	0.271684295618831	0.0	0	26.802817658469944
08	1	5	367	0.09598584739672464	0.09102781266666979	0.3125042157765217	0.0	0	27.039185923497268
08	1	6	367	0.10089585904259138	0.09499286635377005	0.2795903350070953	0.0	0	27.14324741530055
08	1	7	367	0.09708572523094282	0.09043950481073396	0.2664200792937429	0.0	0	26.909047073770495
08	1	8	367	0.09832303518710284	0.0935186729575878	0.2858140046984109	0.0	0	26.71391762295082
08	2	1	367	0.09626711172766489	0.08346004122136635	0.3614071099502316	0.0	0	27.869691418032783
08	2	2	367	0.09809381435804444	0.08904322607125184	0.3520113361619857	0.0	0	27.319727144808745
08	2	3	367	0.1013156511344997	0.08954265257146746	0.3901904009534025	0.0	0	27.77339483333333
08	2	4	367	0.10190912777623486	0.09135819000287256	0.3997551782931592	0.0	0	27.717780278688522
08	2	5	367	0.09257835779742317	0.07975303847052255	0.5000355480742988	0.273224043715847	0	27.698896363387977
08	2	6	367	0.10581130654302104	0.0941709682963223	0.6111447117685663	0.273224043715847	0	27.890919825136613
08	2	7	367	0.1045563780522117	0.08308100138011926	0.646602324760514	0.273224043715847	0	27.965592030054648
08	2	8	367	0.1001749871525156	0.09355876716532485	0.44578968907701	0.0	0	27.78681055191257
09	1	1	367	0.12816935058781204	0.10645871322553835	0.7752446385714284	0.273224043715847	0	30.997501057377047
09	1	2	367	0.10074933721411372	0.0920158829348416	0.4526017151325714	0.0	0	29.532681218579235
09	1	3	367	0.11331937547299303	0.09368995660236534	0.4685766029022592	0.0	0	31.071275177595627
09	1	4	367	0.10241700649352281	0.09556153773778026	0.3069977433521646	0.0	0	29.868241404371584
09	1	5	367	0.10052696801482841	0.0894638259083694	0.3909084149185565	0.0	0	29.875872693989066
09	1	6	367	0.11228490400617794	0.10489814516739185	0.4737707386662916	0.0	0	30.911237726775955
09	1	7	367	0.10260851205445974	0.09209103620390745	0.5358920226683185	0.273224043715847	0	30.34682886885246
09	1	8	367	0.10037790009439995	0.09238406254959869	0.4046567044008523	0.0	0	30.229779571038254
09	2	1	367	0.1363125301560348	0.11561137532331195	0.6823500167652055	0.819672131147541	0	32.08693656010929
09	2	2	367	0.1174525427189154	0.1044573532356652	0.7120058531903889	0.273224043715847	0	31.595688863387977
09	2	3	367	0.1190288408260327	0.1000022939493033	0.7918916689158809	0.546448087431694	0	31.193440524590162
09	2	4	367	0.12571847192286079	0.1041791956508619	0.6603963207880923	1.092896174863388	0	31.343543232240435
09	2	5	367	0.11236141627164095	0.10317831957131654	0.5126022171673599	0.273224043715847	0	31.2347218442623
09	2	6	367	0.10756621559461388	0.0953331800739023	0.7186794693362177	0.273224043715847	0	31.359743480874315
09	2	7	367	0.13273018160956673	0.1188885801915944	0.4841989570763822	0.0	0	32.10480285245902
09	2	8	367	0.12832051162697752	0.10902694905640575	0.8824671443551337	1.366120218579235	0	32.74393852185793
10	1	1	367	0.12333846750993982	0.1123066358212756	0.5065410869281967	0.546448087431694	0	29.646923953551912
10	1	2	367	0.1088355982817576	0.10221223494873855	0.4685933411232185	0.0	0	29.15782801639344
10	1	3	367	0.11893208048432832	0.1067130159633949	0.6590705041801457	0.819672131147541	0	29.246065617486337
10	1	4	367	0.11713708449713475	0.10057420520182911	0.970123118676552	1.092896174863388	0	30.226144773224043
10	1	5	367	0.11863884851440296	0.1074752355634789	0.8086518084663168	0.273224043715847	0	30.227796855191254
10	1	6	367	0.11361153868290369	0.1014095319767795	0.7396915253808425	0.819672131147541	0	30.21127194808743
10	1	7	367	0.11103513923345684	0.08511808698850695	0.6744328867956441	0.819672131147541	0	30.049122644808747
10	1	8	367	0.1509742624573755	0.10739481442021605	2.1976515626974265	3.278688524590164	2	31.666197868852457
10	2	1	367	0.10908971246894086	0.1046766746261028	0.5191964185661503	0.273224043715847	0	28.938396713114756
10	2	2	367	0.11632155622773543	0.11153454555439775	0.4648889078372277	0.0	0	28.823867232240435
10	2	3	367	0.10116491224357321	0.0967981321775494	0.5048310051251276	0.273224043715847	0	28.61363279508197
10	2	4	367	0.1139104439446489	0.10689706086983815	0.6316442801271351	0.273224043715847	0	29.94720546721311
10	2	5	367	0.09726040495772621	0.08516548218154675	1.25346560884779	0.819672131147541	2	28.603342871584697
10	2	6	367	0.14208035763216967	0.12293927324578725	0.6518732395777478	0.819672131147541	0	28.82024416666667
10	2	7	367	0.12239185057537558	0.09889052442577445	1.5404191827122826	1.639344262295082	3	30.0321797568306
10	2	8	367	0.07551604564115998	0.06995254040191	0.2356973713792606	0.0	0	25.714121863387973
11	1	1	367	0.1082701330599668	0.10044486990638704	0.2789222569655968	0.0	0	30.37756716666667
11	1	2	367	0.1110756043180405	0.1046996503502315	0.3915752867221391	0.0	0	30.68115069398907
11	1	3	367	0.1119801201901166	0.1063375984574523	0.3348071471805285	0.0	0	30.24822715846995
11	1	4	367	0.10855110838590588	0.0977798557745914	0.4064719979991302	0.0	0	29.67911443169399
11	1	5	367	0.1374761906114927	0.12138105063747985	0.6677091288999129	1.092896174863388	0	31.55981082513661
11	1	6	367	0.1500046253148511	0.1201327905081222	0.8624969168056352	1.366120218579235	0	32.080114106557374
11	1	7	367	0.12652215892591281	0.10774381696513805	0.520447399118104	0.273224043715847	0	30.855019346994535
11	1	8	367	0.12827705013691282	0.1195568691765975	0.4354891532969332	0.0	0	31.305082346994535
11	2	1	367	0.12214551715045023	0.11521059257899835	0.3549922584023841	0.0	0	32.490486084699455
11	2	2	367	0.12129702663241461	0.11266126109546955	0.3442465529894145	0.0	0	32.29452612295082
11	2	3	367	0.128444703975087	0.11106449465897619	0.6161237293434629	0.273224043715847	0	31.9392468989071
11	2	4	367	0.1333778992586445	0.1129235862660774	0.6039198831109398	1.092896174863388	0	33.234459625683066
11	2	5	367	0.1313891759487254	0.10157544845110081	2.09312569473954	1.092896174863388	2	33.279257961748634
11	2	6	367	0.12777377865933337	0.10574372044716435	0.6338580212273248	1.092896174863388	0	31.518690232240438
11	2	7	367	0.1259868774568023	0.1035974106713032	0.5350827762503043	0.273224043715847	0	32.422584956284155
11	2	8	367	0.14109186244480507	0.11695281545081646	1.266225233944819	1.092896174863388	1	33.80114647814208
12	1	1	367	0.0930007543765203	0.08467806423210411	0.7879154702907352	0.273224043715847	0	26.714370232240434
12	1	2	367	0.09196439731886194	0.0812395439949503	0.5443700668360132	0.273224043715847	0	26.408609775956283
12	1	3	367	0.10602435248790139	0.0968909314944332	0.3931262329377968	0.0	0	26.986666
12	1	4	367	0.10726951099871454	0.0942409230379412	0.7329998166716839	0.819672131147541	0	27.725726704918035
12	1	5	367	0.10826253093076134	0.09437101440005605	1.0229269414855675	0.546448087431694	1	27.55742572131147
12	1	6	367	0.10783227594019466	0.1002204021420824	0.2570500774662665	0.0	0	27.51708085519126
12	1	7	367	0.10593739830875835	0.09704420408919776	0.2762110354943061	0.0	0	27.360555923497266
12	1	8	367	0.11213029883268123	0.1054721842268536	0.5768667123184991	0.273224043715847	0	28.167412265027323
12	2	1	367	0.09170497907991462	0.08586464632498006	0.2551442355989768	0.0	0	27.602051918032785
12	2	2	367	0.098761122565519	0.0910542139646245	0.4577622171912035	0.0	0	28.009141420765022
12	2	3	367	0.09494734148324199	0.08709118967131944	0.2988557758584575	0.0	0	27.479828385245902
12	2	4	367	0.09654477570014972	0.09240361276684494	0.2849971720627789	0.0	0	27.58364128415301
12	2	5	367	0.09353685886895842	0.0838474895484191	0.3609396513988317	0.0	0	27.557226551912567
12	2	6	367	0.10191171891234393	0.0952881168991915	0.2337443238096818	0.0	0	27.948639942622947
12	2	7	367	0.09939273824619473	0.09205353182856191	0.6292696518495366	0.273224043715847	0	28.83541998360656
12	2	8	367	0.10114807662293522	0.0932980602242018	0.3527245785801357	0.0	0	27.74169103005465
13	1	1	367	0.09716323058984618	0.09128561799151624	0.4331427687057979	0.0	0	30.122557265027325
13	1	2	367	0.08820182553867525	0.085077515960577	0.2605859966932484	0.0	0	29.18051262568306
13	1	3	367	0.09042857268945947	0.0850049715393188	0.3513489706623277	0.0	0	29.89980755464481
13	1	4	367	0.08587896800469724	0.0815329397165817	0.2578470607959674	0.0	0	29.43775763661202
13	1	5	367	0.08213163615049428	0.0800375246940544	0.2364476654743696	0.0	0	29.818486404371583
13	1	6	367	0.08304441218278473	0.07610729595630085	0.3272422291180981	0.0	0	30.126928814207652
13	1	7	367	0.07521595621463854	0.0742238303968524	0.1935825284518852	0.0	0	29.61581522131148
13	1	8	367	0.07704790126049567	0.07351353286157765	0.2927455734602587	0.0	0	29.32787719125683
13	2	1	367	0.0843861630468844	0.0793752994469861	0.2677249893401707	0.0	0	29.792421256830597
13	2	2	367	0.0909867227239032	0.08416554168886685	0.7521062204213884	0.273224043715847	0	30.01658030327869
13	2	3	367	0.09072340209146457	0.08574022029406189	0.3409639337198928	0.0	0	29.700250150273224
13	2	4	367	0.07932761737878712	0.0770167451995073	0.3749362481283582	0.0	0	29.800002587431692
13	2	5	367	0.08658959164118	0.0862722349437573	0.3713391322476798	0.0	0	30.009211401639337
13	2	6	367	0.08369596250324907	0.08259324668438385	0.4087588809391895	0.0	0	30.677381516393446
13	2	7	367	0.08565399838095424	0.08144717281311689	0.3177312724776401	0.0	0	30.425344161202187
13	2	8	367	0.0813719476246008	0.079240460558497	0.1966730386449437	0.0	0	29.338568644808745
14	1	1	367	0.1107307735704912	0.09350573175964945	0.5375931565910613	0.546448087431694	0	30.97550170218579
14	1	2	367	0.11932190156923596	0.0961192899206478	0.6918746720182236	1.092896174863388	0	30.592938103825137
14	1	3	367	0.10598335415670489	0.0783347312406595	0.6373728098897667	2.185792349726776	0	31.622831286885244
14	1	4	367	0.1119495082714957	0.08270843832240984	1.0110567320499817	1.639344262295082	1	31.82431371311475
14	1	5	367	0.10503780847585163	0.07841520375373695	0.7948826994384597	1.639344262295082	0	31.160040112021857
14	1	6	367	0.1027841821855601	0.08207378888032216	1.0566821159406237	1.092896174863388	1	30.60089681967213
14	1	7	367	0.13092939852024615	0.0956121171283659	0.995191329010238	2.185792349726776	0	33.918556538251366
14	1	8	367	0.126336634654559	0.09246189364017404	1.291237855956387	2.73224043715847	2	33.76575308196722
14	2	1	367	0.09889180560882355	0.08933567987158166	0.2846734292315092	0.0	0	30.11461219672131
14	2	2	367	0.07908449965866081	0.07175430924370754	0.3123614481492236	0.0	0	29.806009030054643
14	2	3	367	0.08470446644174671	0.0788685090477798	0.3088310071861787	0.0	0	29.402809882513665
14	2	4	367	0.08809216300985975	0.08220230354759375	0.3305100848499914	0.0	0	29.93465724590164
14	2	5	367	0.09233551398423127	0.0847909348461161	0.7132950508282058	0.546448087431694	0	30.28665275136612
14	2	6	367	0.0916178109906514	0.0815324458202164	0.5630832463425971	0.273224043715847	0	30.291901172131148
14	2	7	367	0.09754240032643585	0.0878156502029441	0.4659083391439697	0.0	0	30.695777120218583
14	2	8	367	0.09443243033970354	0.08862433146674226	0.2466473507428085	0.0	0	29.789597060109287
15	1	1	367	0.11391810645211733	0.0868055524218978	1.110675330103364	0.819672131147541	2	30.99839478142076
15	1	2	367	0.11773624561121648	0.0827754052344563	1.6396496373040133	1.366120218579235	2	31.9421544726776
15	1	3	367	0.1073141130353284	0.08563880946151105	0.7910336495062731	0.546448087431694	0	30.16617164754099
15	1	4	367	0.11214052744803339	0.08685366986891316	0.3458372135501365	0.0	0	31.05060410109289
15	1	5	367	0.10387960988526083	0.0888284914484245	0.7404798622637097	0.546448087431694	0	30.761672838797818
15	1	6	367	0.11331104936842827	0.09529196127778256	0.4571008187763788	0.0	0	30.739825207650274
15	1	7	367	0.14170159822246667	0.11158386035040341	1.0861765510997856	0.819672131147541	1	30.73924325136612
15	1	8	367	0.10544200603969166	0.09865167327549534	0.3898719774337833	0.0	0	30.56451674590164
15	2	1	367	0.12796852177611828	0.1076627035259633	0.422804301508965	0.0	0	30.857556674863385
15	2	2	367	0.12548997733992306	0.10811617739051249	0.4779445790389247	0.0	0	30.611291453551914
15	2	3	367	0.13801290691360277	0.12369878271276805	0.4124444835914406	0.0	0	31.818603620218582
15	2	4	367	0.1201448689754257	0.11236141132925664	0.3663673881181946	0.0	0	31.34150826775956
15	2	5	367	0.11259170827253409	0.09479409960303051	0.490661454390814	0.0	0	31.524044284153007
15	2	6	367	0.1272334712806798	0.1113931498832736	0.7743865059879145	0.546448087431694	0	30.23866150546448
15	2	7	367	0.12952605959876098	0.11536936456538875	0.331077626793732	0.0	0	30.672576311475407
15	2	8	367	0.12066491118816386	0.11104676496296631	0.5248142145195027	0.273224043715847	0	31.63396936338798
16	1	1	367	0.09426456345133451	0.0832818864227737	1.1126102119337935	0.546448087431694	1	26.749242448087433
16	1	2	367	0.07541691969892463	0.07339229237058545	0.3458343575674267	0.0	0	25.635615120218578
16	1	3	367	0.07877983751485416	0.0738492195063256	0.2496255457652283	0.0	0	25.647619437158465
16	1	4	367	0.07814243439877322	0.07139492182603349	0.5244091269797088	0.273224043715847	0	25.788260614754098
16	1	5	367	0.0860680626122007	0.0805316031871213	0.2356590075962574	0.0	0	25.050141385245897
16	1	6	367	0.07258862988222609	0.06667821129450716	0.5110456591953644	0.273224043715847	0	25.632725412568306
16	1	7	367	0.08634169221127135	0.06282996196009885	1.3808751459336244	1.639344262295082	2	26.39993297267759
16	1	8	367	0.07394638886824152	0.061101808985530054	0.6785049818856892	0.819672131147541	0	25.611515349726776
16	2	1	367	0.07530043510292252	0.0688045850758521	0.2622426487427344	0.0	0	25.64285322677596
16	2	2	367	0.0668013432922844	0.06432095660093534	0.1963123021798031	0.0	0	25.407856415300547
16	2	3	367	0.07246005072567498	0.06610121839426585	0.7058235179447333	0.546448087431694	0	25.6836124125683
16	2	4	367	0.06298780780827168	0.0598010551384401	0.3350253655777392	0.0	0	25.368119863387978
16	2	5	367	0.07384985088973661	0.06776311731099399	0.4161374399486738	0.0	0	25.473344721311477
16	2	6	367	0.07302652376979783	0.06909533289203185	0.3832117626393612	0.0	0	25.84957546448087
16	2	7	367	0.07480830310497445	0.06943248292639835	0.3924565792011862	0.0	0	25.53438910928962
16	2	8	367	0.06595587385105046	0.06206602422100715	0.2186405124825828	0.0	0	25.670280704918035
17	1	1	367	0.13649069885049162	0.1287606391645954	0.9929535173023576	0.819672131147541	0	30.47139230601093
17	1	2	367	0.10995093105332429	0.10927754781777704	0.2525103917677431	0.0	0	28.752588068306007
17	1	3	367	0.1347787709439565	0.12668302330105474	0.4901371898869404	0.0	0	28.940807046448082
17	1	4	367	0.16404173178773418	0.1460218531221822	1.000587629133126	1.092896174863388	1	29.41477662568306
17	1	5	367	0.1316244256226463	0.12034277154409365	0.8801725004022104	0.546448087431694	0	29.175336532786883
17	1	6	367	0.133720635241874	0.1285890217067978	0.4967685857738189	0.0	0	29.13475368306011
17	1	7	367	0.12746176516749635	0.12070721828724945	0.9449130749093332	1.092896174863388	0	28.801048081967213
17	1	8	367	0.11839187945747225	0.1137614002850218	0.683269595584193	0.819672131147541	0	28.70509005737705
17	2	1	367	0.11206995567683627	0.10984799972237835	0.2902326538760817	0.0	0	30.22158326502732
17	2	2	367	0.12073610346902719	0.11459913878399465	0.6364512920900612	0.273224043715847	0	30.370955696721314
17	2	3	367	0.11696667335201888	0.11574956838633085	0.8875557638370662	0.273224043715847	0	30.03623034972677
17	2	4	367	0.12576923969804882	0.11694359204105614	1.1641746209620052	0.546448087431694	1	29.932620513661202
17	2	5	367	0.1214152728217911	0.1132396037747482	0.4611034378976686	0.0	0	29.093211051912572
17	2	6	367	0.13129612312770025	0.11777503353172795	1.4882675867040271	1.639344262295082	1	29.95665813114754
17	2	7	367	0.12811222575745254	0.12695362800518012	0.4433802173201527	0.0	0	29.134005912568306
17	2	8	367	0.1352124850005332	0.12596139332128445	1.623417600374476	0.273224043715847	1	30.41052879508197
18	1	1	367	0.1269545305136716	0.1239522692513548	0.2916811493927011	0.0	0	30.62407213387978
18	1	2	367	0.12146213444584748	0.11182082877952505	0.6109763793934638	0.546448087431694	0	30.439176726775955
18	1	3	367	0.12830684018473293	0.120044999478544	0.3654021634396097	0.0	0	30.622154341530056
18	1	4	367	0.11859157667846017	0.11248429406033625	0.5455135730532684	0.273224043715847	0	30.944287877049184
18	1	5	367	0.12245251373779098	0.11377188162395549	0.5819614648511409	0.273224043715847	0	30.749138016393438
18	1	6	367	0.1622304665108974	0.1483118056411351	0.5745634866998505	1.092896174863388	0	30.196150969945357
18	1	7	367	0.12712554354057512	0.12326913928741426	0.3728692374022297	0.0	0	30.847769049180332
18	1	8	367	0.1220832480221815	0.118058140199023	0.4097092275860178	0.0	0	30.805561445355195
18	1	9	367	0.13090517678568792	0.12362362769015275	0.4937545427673028	0.0	0	28.54888488797814
18	2	1	367	0.11457598824174	0.11415767976431379	0.2872160069333694	0.0	0	29.904618672131154
18	2	2	367	0.1135969133908357	0.1094406386219863	0.3539301811491204	0.0	0	30.06494082240437
18	2	3	367	0.11645669957992502	0.1119613251065949	0.3004940329984397	0.0	0	30.01632483606557
18	2	4	367	0.120309475600746	0.11794873280223894	0.3992245166512113	0.0	0	29.95735495081967
18	2	5	367	0.12085226424827304	0.116572215655833	0.3053625103146341	0.0	0	30.877325863387977
18	2	6	367	0.12499427629722686	0.12329514540405051	0.3291500074552562	0.0	0	29.948626437158467
18	2	7	367	0.14003304478465214	0.12911678262721027	0.4987907315800096	0.0	0	31.29667974863388
18	2	8	367	0.14998279547035134	0.1428652370000167	0.4578895673264052	0.0	0	30.64285731420765
19	1	1	367	0.08531973449666125	0.07983333301254995	0.2149470386107633	0.0	0	31.1255946147541
19	1	2	367	0.08452566746760644	0.0765839944038222	0.4040797489145796	0.0	0	31.853135008196723
19	1	3	367	0.08647604264268921	0.08033940057219105	0.2041972985260317	0.0	0	32.209980680327874
19	1	4	367	0.09463255230039612	0.08318222195421855	0.2803588313651087	0.0	0	32.39800286885246
19	1	5	367	0.09470839305620882	0.08703017750596095	0.5427109170365243	0.273224043715847	0	32.694850918032785
19	1	6	367	0.11665758402552678	0.10044624253850484	0.45853570037099	0.0	0	33.9795426420765
19	1	7	367	0.10847560434318074	0.09467743919155625	0.3843026383870068	0.0	0	33.28717146721311
19	1	8	367	0.09695519018756124	0.08527560260737155	0.400379908925657	0.0	0	32.96776715846995
19	2	1	367	0.10356800433482416	0.10004658714196155	0.2548724453672097	0.0	0	31.624031068306007
19	2	2	367	0.10134046992903585	0.09555953266673214	0.2311373099765397	0.0	0	31.90386076775956
19	2	3	367	0.10860283890832607	0.10154848645192485	0.3530069123252546	0.0	0	33.15899248360655
19	2	4	367	0.12513479391503224	0.1129089003969838	0.4448960785370543	0.0	0	34.02531369672131
19	2	5	367	0.11656284116782432	0.1039867029081286	0.5599933441759707	0.273224043715847	0	33.829893415300546
19	2	6	367	0.10268092262742054	0.09582667500949216	0.4869948554980969	0.0	0	33.21136753551912
19	2	7	367	0.10763769855028651	0.09821031246363915	0.3278012399055057	0.0	0	33.267015150273224
19	2	8	367	0.09963495211151088	0.09545055094369415	0.3013553968878112	0.0	0	32.978584191256836
20	1	1	367	0.16898312697700107	0.1146455777385297	4.983433061334323	4.098360655737705	4	32.27620190437158
