subject	condition	true	bias	noise	threshold	post_sd	slope	quantity	roi
03	inverse_cdf	3.0	19.877247735809423	12.79442940802379	99.43060466799886	3.9226927852322335	0.12867697476792675	value	NPCr
03	inverse_cdf	4.0	15.42950009779669	10.565247046533296	82.10674105128811	3.453183349504294	0.12867697476792675	value	NPCr
03	inverse_cdf	5.0	12.632954225204983	13.506737808787772	104.96623683567032	2.532684922996451	0.12867697476792675	value	NPCr
03	inverse_cdf	7.5	8.97905596488669	10.088528011288357	78.4019676362718	5.204444323978555	0.12867697476792675	value	NPCr
03	inverse_cdf	11.5	9.268784398024014	12.323045236085207	95.76729059966037	4.720863276816332	0.12867697476792675	value	NPCr
03	inverse_cdf	16.0	5.504272943821732	7.529206696192091	58.512462775654065	4.205110848315446	0.12867697476792675	value	NPCr
03	inverse_cdf	18.5	-1.799046695074665	12.443490962126202	96.70332228876578	3.064749635108385	0.12867697476792675	value	NPCr
03	inverse_cdf	20.0	1.3344571323477794	11.835527741481839	91.97859805787019	3.8217322701072542	0.12867697476792675	value	NPCr
03	inverse_cdf	21.0	5.799180978256054	7.334265314050395	56.997495684663	4.372268162698493	0.12867697476792675	value	NPCr
03	inverse_cdf	21.5	4.898603793075061	9.244761431882996	71.84472162604253	5.149046654199445	0.12867697476792675	value	NPCr
03	inverse_cdf	22.0	-8.459584164410645	10.990573937746836	85.41212565471567	4.031744377962125	0.12867697476792675	value	NPCr
03	inverse_cdf	22.5	0.8648453797376519	11.504030764594509	89.40240307438386	2.2120824865183617	0.12867697476792675	value	NPCr
03	inverse_cdf	23.0	2.5210155278799036	7.252524647116783	56.36225641919974	4.075154231496832	0.12867697476792675	value	NPCr
03	inverse_cdf	24.0	0.7344495561616498	9.733595161445285	75.64364315372	5.408106080314521	0.12867697476792675	value	NPCr
03	inverse_cdf	25.5	-2.3068793115083466	8.560175913217558	66.52453501223604	4.992726793248159	0.12867697476792675	value	NPCr
03	inverse_cdf	28.0	-6.670045580252296	11.954974500536437	92.906866376814	4.500824731122671	0.12867697476792675	value	NPCr
03	inverse_cdf	32.5	-10.152480501579888	14.037495882991482	109.09096913654193	3.653360683817241	0.12867697476792675	value	NPCr
03	inverse_cdf	36.5	-16.016441309801564	9.342523649500139	72.60447074039233	6.052181375214374	0.12867697476792675	value	NPCr
03	inverse_cdf	39.0	-11.921005289657835	7.66173195308917	59.542369308163806	4.757624207786346	0.12867697476792675	value	NPCr
03	inverse_cdf	40.0	-16.536137030902427	10.541767238981498	81.92427011898539	4.154770587682808	0.12867697476792675	value	NPCr
03	inverse_cdf	41.0	-24.07586178811042	8.124303310374778	63.137195485262474	4.67568259252046	0.12867697476792675	value	NPCr
03	inverse_cdf	41.5	-18.300867750648536	9.910440888151385	77.0179817020504	2.391314601826214	0.12867697476792675	value	NPCr
04	cdf	5.5	1.5445569129705676	3.837213184602965	11.524026708679104	0.9563181963104259	0.33297503395345657	value	NPCr
04	cdf	8.0	8.711354040030532	14.736340460544566	44.25659271080492	1.4117060206888548	0.33297503395345657	value	NPCr
04	cdf	10.0	8.095294852001278	11.564850722726435	34.731885407189345	0.6434001129781242	0.33297503395345657	value	NPCr
04	cdf	11.0	6.164778330304554	9.989126688284408	29.999626607683425	0.9271020629988032	0.33297503395345657	value	NPCr
04	cdf	11.5	3.3510975128137925	10.180334578985546	30.573867530286247	1.009737022943833	0.33297503395345657	value	NPCr
04	cdf	12.0	7.0664134524665485	13.15194469932728	39.49829073721385	1.0175938979970027	0.33297503395345657	value	NPCr
04	cdf	12.5	3.3234544458019712	10.517190426268312	31.58552249817748	2.104077045300727	0.33297503395345657	value	NPCr
04	cdf	13.0	5.820993532996315	10.355667337251578	31.100431808046903	3.2761587499827267	0.33297503395345657	value	NPCr
04	cdf	14.0	-1.8956163657614553	4.546304810634309	13.653590651093062	1.4397882925019598	0.33297503395345657	value	NPCr
04	cdf	16.0	5.2484925117446615	11.07572622289817	33.26293293342329	1.6696701622956074	0.33297503395345657	value	NPCr
04	cdf	18.5	1.1719371579542148	8.991621744169079	27.003891665421175	2.366267092024403	0.33297503395345657	value	NPCr
04	cdf	22.0	7.135415975403522	11.67900733633101	35.07472376431534	4.375286030733659	0.33297503395345657	value	NPCr
04	cdf	25.5	-6.169975778315404	9.412492743990832	28.267863305651062	1.5275276838460465	0.33297503395345657	value	NPCr
04	cdf	28.0	-9.218923772815142	9.144570965415637	27.463233074386803	2.276226214231215	0.33297503395345657	value	NPCr
04	cdf	30.0	-8.702134883834347	11.149009574801715	33.48301955983922	0.7628230460473091	0.33297503395345657	value	NPCr
04	cdf	31.0	-8.732982026656643	9.28832550361652	27.89496075226723	1.9736857817897162	0.33297503395345657	value	NPCr
04	cdf	31.5	-6.807404290295466	13.502923298613656	40.55235955168069	1.960064532804886	0.33297503395345657	value	NPCr
04	cdf	32.0	-12.582083433682428	12.723314356243591	38.21101601876273	2.060712321408784	0.33297503395345657	value	NPCr
04	cdf	32.5	-15.660192903178913	13.56685965705503	40.74437502407887	3.0149423439219234	0.33297503395345657	value	NPCr
04	cdf	33.0	-7.186042840761182	10.414792838789548	31.277999179498046	2.2915486337563267	0.33297503395345657	value	NPCr
04	cdf	34.0	-13.18005412333612	9.446705987054973	28.370613480815617	1.9042066406101228	0.33297503395345657	value	NPCr
04	cdf	36.0	-13.312537467559203	12.240806270483178	36.761934146072356	2.678327931803664	0.33297503395345657	value	NPCr
04	cdf	38.5	-6.7036714263075154	13.90531236542593	41.76082573016457	3.1379746444246273	0.33297503395345657	value	NPCr
04	inverse_cdf	2.5	6.840634023014561	7.328839076740608	16.666406205310697	5.419012852818247	0.43973721667754007	value	NPCr
04	inverse_cdf	3.0	13.36681227059044	15.184835763906564	34.53161385483009	1.6173150201408317	0.43973721667754007	value	NPCr
04	inverse_cdf	4.0	14.582971358068399	12.740594984747469	28.97320149749837	4.543399477516882	0.43973721667754007	value	NPCr
04	inverse_cdf	5.0	17.95823594024252	12.258231026431048	27.876264645164266	3.290493050593003	0.43973721667754007	value	NPCr
04	inverse_cdf	7.5	10.156193274167698	11.624143646509129	26.434295769496195	3.1316931161008776	0.43973721667754007	value	NPCr
04	inverse_cdf	11.5	5.569375173097185	12.289422620747958	27.947196995517913	4.007798040815017	0.43973721667754007	value	NPCr
04	inverse_cdf	16.0	8.251023678296235	12.327491570767622	28.03376904031161	2.1966767192483596	0.43973721667754007	value	NPCr
04	inverse_cdf	18.5	-2.3053841609436034	4.951375144262049	11.259850102459941	2.116305499149508	0.43973721667754007	value	NPCr
04	inverse_cdf	20.0	5.032278742299695	13.015460668651551	29.598269546049835	2.650927903329566	0.43973721667754007	value	NPCr
04	inverse_cdf	21.0	-0.9061130102549093	1.8241565033250438	4.148287736725046	1.2002958305890838	0.43973721667754007	value	NPCr
04	inverse_cdf	21.5	2.3722717587360265	11.669481227464523	26.537397302038617	7.549510242569108	0.43973721667754007	value	NPCr
04	inverse_cdf	22.0	0.27541885057440396	18.736530595406993	42.6084713433444	1.898741563461928	0.43973721667754007	value	NPCr
04	inverse_cdf	22.5	-7.1441143730290975	7.17250256187932	16.31088361379002	3.6984876315434754	0.43973721667754007	value	NPCr
04	inverse_cdf	23.0	-5.2778655827873315	7.66414622351751	17.428923304296163	2.8933290914694028	0.43973721667754007	value	NPCr
04	inverse_cdf	24.0	1.6618700396961366	8.686993877227682	19.754966256581067	3.1874315833413247	0.43973721667754007	value	NPCr
04	inverse_cdf	25.5	2.7475617696824273	8.506683505708367	19.344925066795813	1.9846228070469236	0.43973721667754007	value	NPCr
04	inverse_cdf	28.0	5.711775039407698	9.828935215122614	22.35183842155936	2.2100022456434267	0.43973721667754007	value	NPCr
04	inverse_cdf	32.5	-4.563642938862806	13.307160739985767	30.261620429875798	2.956227232258704	0.43973721667754007	value	NPCr
04	inverse_cdf	36.5	-12.059993912037786	14.40985631837204	32.76924438474082	3.479963092084784	0.43973721667754007	value	NPCr
04	inverse_cdf	39.0	-9.075498252143124	11.420765366210604	25.97179618432312	2.7725525723490545	0.43973721667754007	value	NPCr
04	inverse_cdf	40.0	-4.789955479094878	8.321040021771434	18.92275592373448	2.3529999664710983	0.43973721667754007	value	NPCr
04	inverse_cdf	41.0	-14.130271716920479	14.398897090565873	32.74432216439985	4.2708458075544335	0.43973721667754007	value	NPCr
04	inverse_cdf	41.5	-1.5627096670653486	0.7586435659928913	1.7252202843436053	1.2943494000044216	0.43973721667754007	value	NPCr
05	cdf	5.5	12.714516973984331	10.359168216973917	72.2419182398313	4.5236257636914825	0.1433955308687012	value	NPCr
05	cdf	8.0	13.008862095216955	15.915771958015211	110.9921059714779	4.7342812036006965	0.1433955308687012	value	NPCr
05	cdf	10.0	20.30310497117851	3.9875623355760745	27.80813538203816	3.61394474873925	0.1433955308687012	value	NPCr
05	cdf	11.0	10.58394357014776	10.367033951109393	72.2967716518437	4.137833528000812	0.1433955308687012	value	NPCr
05	cdf	11.5	15.097233886283938	10.32948098111876	72.03488782768868	4.7602469759050345	0.1433955308687012	value	NPCr
05	cdf	12.0	6.489149427064053	8.3359091024755	58.132279660153415	5.634118433924223	0.1433955308687012	value	NPCr
05	cdf	12.5	9.584530681254002	11.595919732298444	80.86667458915538	3.696240914058521	0.1433955308687012	value	NPCr
05	cdf	13.0	2.9261803083747893	14.139068522154846	98.60187717496687	2.8620115451844166	0.1433955308687012	value	NPCr
05	cdf	14.0	15.462374897837485	10.392300152035599	72.47297101296144	1.9596005519078339	0.1433955308687012	value	NPCr
05	cdf	16.0	15.060977321711675	3.3635357200002445	23.456349717621503	2.597744987867307	0.1433955308687012	value	NPCr
05	cdf	18.5	2.383144309867955	11.961600965781127	83.41683240277312	6.54064645884559	0.1433955308687012	value	NPCr
05	cdf	22.0	-5.939601639948009	9.36622979380067	65.31744564882412	8.024497318739668	0.1433955308687012	value	NPCr
05	cdf	25.5	-2.8749358871777986	11.606143013503884	80.93796886969191	10.272381805157874	0.1433955308687012	value	NPCr
05	cdf	28.0	-3.852535753740028	11.893978626876	82.94525327826719	5.447962101909493	0.1433955308687012	value	NPCr
05	cdf	30.0	-4.960541523432635	8.393782672231689	58.53587361740987	6.3933157014493265	0.1433955308687012	value	NPCr
05	cdf	31.0	-1.2375153613602698	4.1322946040991715	28.817457413528942	2.0846585843248504	0.1433955308687012	value	NPCr
05	cdf	31.5	-2.9032283647238266	6.940527038114178	48.40127858984119	0.9363392955762502	0.1433955308687012	value	NPCr
05	cdf	32.0	-2.7537704104791842	4.812361755750455	33.56005397516085	1.515144076390425	0.1433955308687012	value	NPCr
05	cdf	32.5	-6.8105494849100126	11.03740174632604	76.97172763656307	1.4129808178826895	0.1433955308687012	value	NPCr
05	cdf	33.0	-0.5025407052343809	1.4860432807505768	10.36324683027436	2.3726391538048057	0.1433955308687012	value	NPCr
05	cdf	34.0	-6.515331282497655	7.91055978971631	55.166013485870366	3.3263060253082126	0.1433955308687012	value	NPCr
05	cdf	36.0	-14.10612923749975	14.480987525469185	100.98632389546763	2.702852394840646	0.1433955308687012	value	NPCr
05	cdf	38.5	-17.884836981588517	13.318850859850563	92.88191046934264	8.034048559416929	0.1433955308687012	value	NPCr
05	inverse_cdf	2.5	8.703989527844687	9.810706900109112	72.19098351938088	7.037831776119505	0.13589933841911522	value	NPCr
05	inverse_cdf	3.0	10.564162843449317	9.222055046967789	67.8594550514062	6.454416037382815	0.13589933841911522	value	NPCr
05	inverse_cdf	4.0	16.309359143559035	11.771162293459952	86.6167740799263	5.03166776111106	0.13589933841911522	value	NPCr
05	inverse_cdf	5.0	20.6313085515687	9.857142531796928	72.5326748935111	8.594764208027893	0.13589933841911522	value	NPCr
05	inverse_cdf	7.5	18.287703311820493	13.071812810003893	96.18746464894673	5.555233163032152	0.13589933841911522	value	NPCr
05	inverse_cdf	11.5	13.017007979848298	12.354344889183041	90.90805763220193	5.314241243494871	0.13589933841911522	value	NPCr
05	inverse_cdf	16.0	8.6173089304645	13.619992637408245	100.2211842665784	5.136457356045538	0.13589933841911522	value	NPCr
05	inverse_cdf	18.5	12.764266593735616	5.9796618074821835	44.00066900282349	3.556368050615478	0.13589933841911522	value	NPCr
05	inverse_cdf	20.0	6.94859071072117	12.778024570779198	94.02565692683223	3.458684093774912	0.13589933841911522	value	NPCr
05	inverse_cdf	21.0	8.25668864836923	5.061759175549635	37.246385703064334	3.3071697084341007	0.13589933841911522	value	NPCr
05	inverse_cdf	21.5	-2.8147845669548985	10.717882363999724	78.86633215936375	6.854604758980801	0.13589933841911522	value	NPCr
05	inverse_cdf	22.0	-1.6781359016265327	12.208320786207778	89.83355569073609	3.527638715153384	0.13589933841911522	value	NPCr
05	inverse_cdf	22.5	0.8671396879421884	9.418887813532255	69.30782683050516	1.879228594526205	0.13589933841911522	value	NPCr
05	inverse_cdf	23.0	5.306131672922575	3.489291211376247	25.675557011287502	3.6662359153046356	0.13589933841911522	value	NPCr
05	inverse_cdf	24.0	4.327146449971753	10.43305851498734	76.77048789458901	3.494852993881474	0.13589933841911522	value	NPCr
05	inverse_cdf	25.5	6.212301255461192	5.352779446382645	39.38782564102415	5.7003756892512065	0.13589933841911522	value	NPCr
05	inverse_cdf	28.0	1.580441990366488	5.301604148917115	39.01125796923973	2.728737315402417	0.13589933841911522	value	NPCr
05	inverse_cdf	32.5	-9.863269549343393	14.378504789326055	105.80261064246369	5.911660449637998	0.13589933841911522	value	NPCr
05	inverse_cdf	36.5	-13.397259149334978	12.246717881291357	90.11609639719016	6.602610161234428	0.13589933841911522	value	NPCr
05	inverse_cdf	39.0	-14.531125375601981	9.985073776986516	73.47404257548646	6.476125090412017	0.13589933841911522	value	NPCr
05	inverse_cdf	40.0	-16.47315943323882	9.5028081003405	69.92534482422367	8.147179926092123	0.13589933841911522	value	NPCr
05	inverse_cdf	41.0	-18.804803966780035	13.974362409731372	102.8287743876594	7.716998563245017	0.13589933841911522	value	NPCr
05	inverse_cdf	41.5	-15.384544973611632	12.312913760030094	90.60319132722277	4.882253991768643	0.13589933841911522	value	NPCr
06	cdf	5.5	9.514202622078862	6.993613155650058	30.807097506138987	3.525419216928982	0.22701304964729077	value	NPCr
06	cdf	8.0	5.334923247738107	9.701880738423522	42.737105877821975	3.8158283619509525	0.22701304964729077	value	NPCr
06	cdf	10.0	8.964818072653593	10.085379531219244	44.426430757565946	5.045293942422741	0.22701304964729077	value	NPCr
06	cdf	11.0	-1.940569891613146	2.067838591796484	9.108897462103064	2.015823127277934	0.22701304964729077	value	NPCr
06	cdf	11.5	7.587700342026807	10.12184431710141	44.58705934671014	4.743989160548669	0.22701304964729077	value	NPCr
06	cdf	12.0	14.277187038775601	9.517981813820661	41.92702502613268	3.500077299128324	0.22701304964729077	value	NPCr
06	cdf	12.5	6.245511858702294	8.989480380346166	39.59895871322412	2.956418768194641	0.22701304964729077	value	NPCr
06	cdf	13.0	11.02953344608482	10.31501903819038	45.43800038903835	5.175016188846511	0.22701304964729077	value	NPCr
06	cdf	14.0	9.706144170191891	8.14973405737377	35.899848356893926	4.824755684898502	0.22701304964729077	value	NPCr
06	cdf	16.0	11.807885220856875	6.294561337005309	27.72775109970613	4.96269246583436	0.22701304964729077	value	NPCr
06	cdf	18.5	7.818993753229435	4.119287013530348	18.145595682408864	5.431825509524584	0.22701304964729077	value	NPCr
06	cdf	22.0	-2.2332781101398282	11.096205199217051	48.87915129309605	4.8797851237716054	0.22701304964729077	value	NPCr
06	cdf	25.5	3.7769314402053666	6.78698236029046	29.89688201112388	4.134880405261519	0.22701304964729077	value	NPCr
06	cdf	28.0	-1.649917643379272	5.25061875945334	23.12914948110342	6.810925270384978	0.22701304964729077	value	NPCr
06	cdf	30.0	-6.006043749443897	10.039036425536809	44.22228784263468	3.6190632685866273	0.22701304964729077	value	NPCr
06	cdf	31.0	-9.780406265196955	9.348807101831053	41.181804818517065	5.343297527972458	0.22701304964729077	value	NPCr
06	cdf	31.5	-11.798852290541731	9.151265669501123	40.31162826859252	4.305227833578103	0.22701304964729077	value	NPCr
06	cdf	32.0	-8.511846408297576	9.105015269560836	40.10789372552485	4.743334581495883	0.22701304964729077	value	NPCr
06	cdf	32.5	-8.396924051227593	7.8689582302980225	34.66302154225931	5.530550286305312	0.22701304964729077	value	NPCr
06	cdf	33.0	-4.872071223492004	6.584429294152547	29.004629048342142	5.494777062024523	0.22701304964729077	value	NPCr
06	cdf	34.0	-7.1264214319593435	7.91955310172058	34.88589362604994	2.8579519876141415	0.22701304964729077	value	NPCr
06	cdf	36.0	-11.461521192107398	12.119766796955458	53.38797402081462	6.017536365226567	0.22701304964729077	value	NPCr
06	cdf	38.5	-18.448647029093564	11.384058097725836	50.147152841711964	4.05704299438828	0.22701304964729077	value	NPCr
06	inverse_cdf	2.5	8.76794217754182	9.128192199976773	25.355129856159763	2.8777351385461025	0.3600136245312573	value	NPCr
06	inverse_cdf	3.0	11.196755790922937	13.27012031070628	36.86005030499654	2.8722724120843792	0.3600136245312573	value	NPCr
06	inverse_cdf	4.0	10.06884198932962	12.234008535170519	33.982070959395955	2.498094458137067	0.3600136245312573	value	NPCr
06	inverse_cdf	5.0	3.892815196096123	6.204499857473284	17.234069587093067	2.6201072632942024	0.3600136245312573	value	NPCr
06	inverse_cdf	7.5	1.0851526898397132	7.136470622327975	19.82277929514406	2.5841932475631886	0.3600136245312573	value	NPCr
06	inverse_cdf	11.5	2.603405633165112	11.84413516942706	32.89913037276933	2.658968115113395	0.3600136245312573	value	NPCr
06	inverse_cdf	16.0	-0.9927410773953866	9.868282014570184	27.410857095808037	2.9889327081414527	0.3600136245312573	value	NPCr
06	inverse_cdf	18.5	-3.292682956659732	13.196998755610025	36.65694256097307	2.118717551427456	0.3600136245312573	value	NPCr
06	inverse_cdf	20.0	-7.448268660308445	8.954642945452608	24.873066837711146	4.580477895571374	0.3600136245312573	value	NPCr
06	inverse_cdf	21.0	-5.3557049154222085	8.551408672866703	23.75301402551294	4.41589438850351	0.3600136245312573	value	NPCr
06	inverse_cdf	21.5	-1.036415255227766	7.179064197661994	19.941090304593985	5.74723128650496	0.3600136245312573	value	NPCr
06	inverse_cdf	22.0	5.521123310792735	5.355805597471314	14.876674749308854	5.277726993911025	0.3600136245312573	value	NPCr
06	inverse_cdf	22.5	-1.378770579587421	8.794605606315415	24.42853549713879	3.8970838150233575	0.3600136245312573	value	NPCr
06	inverse_cdf	23.0	-1.214177605512262	8.131120074019677	22.585589877623402	2.597776558507691	0.3600136245312573	value	NPCr
06	inverse_cdf	24.0	-2.708325768901112	7.633168752836745	21.202444109650674	1.022383857912065	0.3600136245312573	value	NPCr
06	inverse_cdf	25.5	-3.6717954481780453	7.294338152517675	20.261283616738126	2.4500616156636403	0.3600136245312573	value	NPCr
06	inverse_cdf	28.0	-6.348105569457559	9.896098986696114	27.48812353860488	3.106680675026563	0.3600136245312573	value	NPCr
06	inverse_cdf	32.5	-12.24976317490264	13.828759081847497	38.411765943171545	2.7312182479981253	0.3600136245312573	value	NPCr
06	inverse_cdf	36.5	-13.281285978875992	12.70671214201792	35.29508684167783	2.9561384647226814	0.3600136245312573	value	NPCr
06	inverse_cdf	39.0	-13.993828208466432	14.64437163360363	40.67727062460706	2.066551800078562	0.3600136245312573	value	NPCr
06	inverse_cdf	40.0	-21.72502602821316	12.83658245508866	35.65582405888685	4.182593107617868	0.3600136245312573	value	NPCr
06	inverse_cdf	41.0	-16.495315194524068	12.904432786811324	35.84429006989131	4.800519730872809	0.3600136245312573	value	NPCr
06	inverse_cdf	41.5	-13.043366410542816	10.645032714706028	29.56841627470629	5.202834349257312	0.3600136245312573	value	NPCr
07	cdf	5.5	10.078640259336323	13.895145081532387	86.91140621253567	3.691131260229041	0.15987711725147788	value	NPCr
07	cdf	8.0	13.603084637130376	12.890767525296337	80.6292216604073	4.628662844606973	0.15987711725147788	value	NPCr
07	cdf	10.0	8.898555549628536	14.905310703693726	93.22979398138943	1.7929728471654856	0.15987711725147788	value	NPCr
07	cdf	11.0	6.585516385404826	11.23230349185773	70.2558545272613	3.5402900380746436	0.15987711725147788	value	NPCr
07	cdf	11.5	9.894881423227005	13.786915265932336	86.23444995099754	2.461356732166244	0.15987711725147788	value	NPCr
07	cdf	12.0	13.111301422795563	12.852436572717009	80.38946907268058	3.759783960896736	0.15987711725147788	value	NPCr
07	cdf	12.5	5.108455630803917	9.209533688808206	57.60382628317045	5.935935573588134	0.15987711725147788	value	NPCr
07	cdf	13.0	12.831902741358498	10.819533468945096	67.6740590207576	4.251582152401821	0.15987711725147788	value	NPCr
07	cdf	14.0	5.291772982676797	8.864127520543352	55.44337847048223	3.461018567601954	0.15987711725147788	value	NPCr
07	cdf	16.0	13.68084847025742	4.529434855745746	28.330726332907258	1.9942414332912723	0.15987711725147788	value	NPCr
07	cdf	18.5	-4.647810032220512	9.187884847012173	57.468417025309115	2.863827671648314	0.15987711725147788	value	NPCr
07	cdf	22.0	-11.175720524497025	9.482304441733683	59.30995382421452	4.2749431084373	0.15987711725147788	value	NPCr
07	cdf	25.5	1.4097472637610835	12.38224323553317	77.44850200205065	2.587857879242347	0.15987711725147788	value	NPCr
07	cdf	28.0	-0.086148491276127	9.772520504413546	61.12519835494601	2.629086246254233	0.15987711725147788	value	NPCr
07	cdf	30.0	-2.1394001638613744	6.760335095606909	42.28456962338941	2.8794156318908364	0.15987711725147788	value	NPCr
07	cdf	31.0	-6.142378165876821	13.199909265066449	82.56284258805918	3.0568470515302666	0.15987711725147788	value	NPCr
07	cdf	31.5	-8.563414580902943	8.518477620619072	53.28140616408523	6.202331402104812	0.15987711725147788	value	NPCr
07	cdf	32.0	-16.800253912161647	11.731564148342724	73.37863197701783	5.363907859166769	0.15987711725147788	value	NPCr
07	cdf	32.5	-12.36126032278322	13.959203775973574	87.31208077774205	4.678714662921526	0.15987711725147788	value	NPCr
07	cdf	33.0	-7.235535826029	10.044965496289462	62.82928832454044	2.8324096330915918	0.15987711725147788	value	NPCr
07	cdf	34.0	-14.098301784254367	10.367077392357828	64.84403503505125	4.7178897821738754	0.15987711725147788	value	NPCr
07	cdf	36.0	-6.734463884635645	6.221836011455761	38.91636350728764	2.5676950165410863	0.15987711725147788	value	NPCr
07	cdf	38.5	-13.838678489948393	11.230593548882469	70.2451591694474	4.907229106347554	0.15987711725147788	value	NPCr
07	inverse_cdf	2.5	17.951135204288356	16.83885337110319	52.81176463282577	3.9086188298426983	0.3188466336653482	value	NPCr
07	inverse_cdf	3.0	8.080401948856107	8.55308793500454	26.825084639223764	4.353395110076424	0.3188466336653482	value	NPCr
07	inverse_cdf	4.0	12.697761300976026	12.494145390448478	39.18543924023973	3.1599138091211314	0.3188466336653482	value	NPCr
07	inverse_cdf	5.0	13.786243192125156	13.62433625987928	42.73006148209478	4.31553981992583	0.3188466336653482	value	NPCr
07	inverse_cdf	7.5	7.074611713794072	12.090527476640025	37.91957072794401	3.2781346760213803	0.3188466336653482	value	NPCr
07	inverse_cdf	11.5	1.8095445776779098	12.877662377626388	40.388265134209924	3.4705116662241373	0.3188466336653482	value	NPCr
07	inverse_cdf	16.0	8.388490386503598	13.995966993763428	43.895608471291474	3.660807703366825	0.3188466336653482	value	NPCr
07	inverse_cdf	18.5	-2.9297310888049957	14.174679712427473	44.45610590107339	3.7181641086785726	0.3188466336653482	value	NPCr
07	inverse_cdf	20.0	1.6761655422614297	8.947184783480026	28.061092195411792	4.231688239382041	0.3188466336653482	value	NPCr
07	inverse_cdf	21.0	4.763237857091397	14.566786361557252	45.68587158692135	2.1392294742423754	0.3188466336653482	value	NPCr
07	inverse_cdf	21.5	5.166367497074297	15.922784033754729	49.93869262695996	2.9402554770359095	0.3188466336653482	value	NPCr
07	inverse_cdf	22.0	-11.339325800761955	10.960163761618348	34.37440638975604	2.926726945911836	0.3188466336653482	value	NPCr
07	inverse_cdf	22.5	-6.285580376975755	9.247624768480604	29.00336334799329	5.503792775559658	0.3188466336653482	value	NPCr
07	inverse_cdf	23.0	6.889156332622129	11.345541836367303	35.58306922027987	3.582722162915323	0.3188466336653482	value	NPCr
07	inverse_cdf	24.0	7.994760148913112	5.77955060602053	18.126428181413928	5.1481503595129	0.3188466336653482	value	NPCr
07	inverse_cdf	25.5	-1.5863454000975068	14.353528852422226	45.01703118963224	2.7373479685258633	0.3188466336653482	value	NPCr
07	inverse_cdf	28.0	-1.899420461773282	12.661725175849236	39.71102040593786	2.4125275966596633	0.3188466336653482	value	NPCr
07	inverse_cdf	32.5	-6.179721620116062	11.395130587434194	35.738594622874956	4.743636197496728	0.3188466336653482	value	NPCr
07	inverse_cdf	36.5	-6.130490127774507	6.525776203122889	20.466818570749428	4.197468878552175	0.3188466336653482	value	NPCr
07	inverse_cdf	39.0	-13.63379968103736	12.949940751443236	40.6149520933475	4.241792067106382	0.3188466336653482	value	NPCr
07	inverse_cdf	40.0	-17.178978893080043	11.719984601823604	36.757435595586514	4.79436253497848	0.3188466336653482	value	NPCr
