subject	session	orientation	sd_E	mean_abs_error
03	1	90.0	0.13803406059741974	0.0739591047167778
03	1	90.99999237060547	0.13942082226276398	0.07808331400156021
03	1	91.99999237060547	0.1582348644733429	0.09283560514450073
03	1	92.99999237060547	0.1598147600889206	0.1020849272608757
03	1	93.99999237060547	0.1518172323703766	0.10311311483383179
03	1	95.0	0.16182202100753784	0.1135173961520195
03	1	96.0	0.18818475306034088	0.13426540791988373
03	1	96.99999237060547	0.1895514875650406	0.1393810659646988
03	1	97.99999237060547	0.20158444344997406	0.14603368937969208
03	1	98.99999237060547	0.21998663246631622	0.1615835279226303
03	1	99.99999237060547	0.22328749299049377	0.16065599024295807
03	1	100.99999237060547	0.23714035749435425	0.17015571892261505
03	1	102.0	0.2422686070203781	0.17709127068519592
03	1	102.99999237060547	0.2534051239490509	0.18096551299095154
03	1	103.99999237060547	0.25455349683761597	0.18126440048217773
03	1	104.99999237060547	0.25470298528671265	0.18016262352466583
03	1	105.99999237060547	0.23980318009853363	0.17248870432376862
03	1	106.99999237060547	0.24271371960639954	0.17140552401542664
03	1	108.0	0.23622649908065796	0.16602273285388947
03	1	108.99999237060547	0.22539040446281433	0.15472808480262756
03	1	109.99999237060547	0.22193074226379395	0.14874854683876038
03	1	110.99999237060547	0.2116265743970871	0.144048810005188
03	1	111.99999237060547	0.20838062465190887	0.13111120462417603
03	1	112.99999237060547	0.20019833743572235	0.12621285021305084
03	1	114.0	0.19158856570720673	0.1192765012383461
03	1	115.0	0.18519733846187592	0.11678468436002731
03	1	115.99999237060547	0.19440285861492157	0.12163446843624115
03	1	117.0	0.19768208265304565	0.1245596781373024
03	1	117.99999237060547	0.1779433935880661	0.11214036494493484
03	1	118.99999237060547	0.1862180531024933	0.12475170940160751
03	1	120.0	0.19830064475536346	0.1351192593574524
03	1	120.99999237060547	0.20363162457942963	0.1367020308971405
03	1	122.0	0.19045254588127136	0.133741095662117
03	1	122.99999237060547	0.21612359583377838	0.15173113346099854
03	1	123.99998474121094	0.21216122806072235	0.14767895638942719
03	1	124.99999237060547	0.2223026603460312	0.15661263465881348
03	1	125.99999237060547	0.20094023644924164	0.14431917667388916
03	1	127.0	0.20265446603298187	0.1461574137210846
03	1	127.99999237060547	0.18874585628509521	0.13472385704517365
03	1	128.99998474121094	0.21212610602378845	0.15032972395420074
03	1	130.0	0.18418550491333008	0.13086095452308655
03	1	130.99998474121094	0.18454132974147797	0.13051125407218933
03	1	132.0	0.15934529900550842	0.11410361528396606
03	1	132.99998474121094	0.17391124367713928	0.12051559239625931
03	1	134.0	0.17819564044475555	0.12020798772573471
03	1	135.0	0.1643655002117157	0.11182455718517303
03	1	135.99998474121094	0.17284710705280304	0.11346930265426636
03	1	137.0	0.16882070899009705	0.11158020794391632
03	1	137.99998474121094	0.16111528873443604	0.10759250074625015
03	1	139.0	0.16338105499744415	0.10955478250980377
03	1	139.99998474121094	0.14928750693798065	0.10485846549272537
03	1	140.99998474121094	0.16483274102210999	0.11322849243879318
03	1	142.0	0.1453058123588562	0.10620265454053879
03	1	142.99998474121094	0.1524275839328766	0.11139996349811554
03	1	144.0	0.13912229239940643	0.10286987572908401
03	1	144.99998474121094	0.13998058438301086	0.10603759437799454
03	1	146.0	0.13684901595115662	0.10362064838409424
03	1	147.0	0.13890781998634338	0.10154026746749878
03	1	147.99998474121094	0.13893824815750122	0.10256004333496094
03	1	149.0	0.1449914425611496	0.10494709759950638
03	1	149.99998474121094	0.14180798828601837	0.09850272536277771
03	1	151.0	0.13200493156909943	0.0901111289858818
03	1	151.99998474121094	0.13626150786876678	0.09259764105081558
03	1	152.99998474121094	0.13273419439792633	0.09290660172700882
03	1	154.0	0.12535464763641357	0.0854078158736229
03	1	154.99998474121094	0.12621180713176727	0.08676642179489136
03	1	156.0	0.13531726598739624	0.09156103432178497
03	1	156.99998474121094	0.13447755575180054	0.09470774978399277
03	1	158.0	0.14662277698516846	0.10546083003282547
03	1	158.99998474121094	0.14993153512477875	0.11818284541368484
03	1	159.99998474121094	0.16326047480106354	0.12236523628234863
03	1	161.0	0.1509442925453186	0.12394607812166214
03	1	161.99998474121094	0.16532422602176666	0.13688413798809052
03	1	163.0	0.17033150792121887	0.13597148656845093
03	1	163.99998474121094	0.20080271363258362	0.16232812404632568
03	1	164.99998474121094	0.2017531543970108	0.16388919949531555
03	1	166.0	0.2177671641111374	0.16825349628925323
03	1	166.99998474121094	0.231941357254982	0.1718631535768509
03	1	168.0	0.2456102967262268	0.17805713415145874
03	1	168.99998474121094	0.24473145604133606	0.16850173473358154
03	1	169.99998474121094	0.23190908133983612	0.15567252039909363
03	1	170.99998474121094	0.23355776071548462	0.15203377604484558
03	1	171.99998474121094	0.23756730556488037	0.1527087539434433
03	1	173.0	0.2367994785308838	0.14944668114185333
03	1	173.99998474121094	0.24529419839382172	0.14949734508991241
03	1	175.0	0.2457328736782074	0.14759577810764313
03	1	175.99998474121094	0.19766928255558014	0.11733867228031158
03	1	176.99998474121094	0.22963953018188477	0.135406956076622
03	1	178.0	0.1965925544500351	0.12051281332969666
03	1	178.99998474121094	0.17159774899482727	0.10660628974437714
03	2	0.0	0.15213268995285034	0.09585888683795929
03	2	0.9999999403953552	0.15142858028411865	0.09332291781902313
03	2	1.9999998807907104	0.14504577219486237	0.09103336930274963
03	2	3.0	0.13250818848609924	0.08777499198913574
03	2	3.999999761581421	0.13050919771194458	0.0882830023765564
03	2	4.999999523162842	0.13229265809059143	0.08620008826255798
03	2	6.0	0.12538665533065796	0.08292850852012634
03	2	6.999999523162842	0.12790575623512268	0.08893304318189621
03	2	7.999999523162842	0.11401690542697906	0.07927339524030685
03	2	9.0	0.1273164600133896	0.08548794686794281
03	2	9.999999046325684	0.12082533538341522	0.08691607415676117
03	2	10.999999046325684	0.1145051047205925	0.08563875406980515
03	2	12.0	0.11919840425252914	0.0856512188911438
03	2	12.999999046325684	0.1247028037905693	0.08663726598024368
03	2	13.999999046325684	0.11551790684461594	0.08687768876552582
03	2	15.0	0.11820065975189209	0.0866297036409378
03	2	15.999999046325684	0.11827167868614197	0.08539381623268127
03	2	16.999998092651367	0.10517861694097519	0.07882919162511826
03	2	18.0	0.10967015475034714	0.08218992501497269
03	2	18.999998092651367	0.12324342876672745	0.08769121766090393
03	2	19.999998092651367	0.12431010603904724	0.08601491153240204
03	2	21.0	0.1292029321193695	0.08806169033050537
03	2	21.999998092651367	0.1265549659729004	0.08608487248420715
03	2	22.999998092651367	0.12442972511053085	0.08927138149738312
03	2	24.0	0.12539316713809967	0.0908636599779129
03	2	24.999998092651367	0.13873198628425598	0.09379275143146515
03	2	25.999998092651367	0.13108474016189575	0.0951152816414833
03	2	27.0	0.13114295899868011	0.09474798291921616
03	2	27.999998092651367	0.14241577684879303	0.0998983085155487
03	2	28.999998092651367	0.14496110379695892	0.10490044951438904
03	2	30.0	0.1418718546628952	0.10862216353416443
03	2	30.999996185302734	0.1529901921749115	0.11250279098749161
03	2	31.999998092651367	0.14473816752433777	0.10955354571342468
03	2	33.0	0.14394278824329376	0.1083531305193901
03	2	33.999996185302734	0.1440914124250412	0.10685719549655914
03	2	34.999996185302734	0.1440533548593521	0.10475557297468185
03	2	36.0	0.14586101472377777	0.10670098662376404
03	2	36.999996185302734	0.15269874036312103	0.10967180877923965
03	2	37.999996185302734	0.1416984498500824	0.10344833135604858
03	2	39.0	0.13828180730342865	0.10103064030408859
03	2	39.999996185302734	0.12804868817329407	0.09447290748357773
03	2	40.999996185302734	0.1272665113210678	0.09302787482738495
03	2	42.0	0.12623703479766846	0.09081675857305527
03	2	42.999996185302734	0.12864874303340912	0.09138457477092743
03	2	43.999996185302734	0.13375839591026306	0.0935228243470192
03	2	45.0	0.12823578715324402	0.08831251412630081
03	2	45.999996185302734	0.11863458156585693	0.08558040112257004
03	2	46.999996185302734	0.13117507100105286	0.09056032449007034
03	2	48.0	0.12909650802612305	0.08849116414785385
03	2	48.999996185302734	0.12923118472099304	0.09355473518371582
03	2	49.999996185302734	0.12487354129552841	0.0914023220539093
03	2	51.0	0.12308117747306824	0.0923297256231308
03	2	51.999996185302734	0.12539783120155334	0.09406216442584991
03	2	52.999996185302734	0.12801429629325867	0.09479190409183502
03	2	54.0	0.13198237121105194	0.09653466939926147
03	2	54.999996185302734	0.13544513285160065	0.09878210723400116
03	2	55.999996185302734	0.134269118309021	0.0943409875035286
03	2	57.0	0.1445664018392563	0.09808563441038132
03	2	57.999996185302734	0.15254805982112885	0.10251542925834656
03	2	58.999996185302734	0.1592952013015747	0.10471844673156738
03	2	60.0	0.15212899446487427	0.09770190715789795
03	2	61.0	0.13619861006736755	0.09627493470907211
03	2	61.99999237060547	0.15778112411499023	0.10116463899612427
03	2	62.999996185302734	0.15686620771884918	0.10063360631465912
03	2	63.999996185302734	0.1548953503370285	0.0995948314666748
03	2	65.0	0.16912463307380676	0.10951370000839233
03	2	66.0	0.17369376122951508	0.11421137303113937
03	2	67.0	0.1824929267168045	0.11872927844524384
03	2	67.99999237060547	0.18615663051605225	0.12607920169830322
03	2	68.99999237060547	0.19470827281475067	0.13118717074394226
03	2	69.99999237060547	0.2005256712436676	0.13240791857242584
03	2	71.0	0.19399020075798035	0.13239334523677826
03	2	72.0	0.20640186965465546	0.14250680804252625
03	2	73.0	0.21909792721271515	0.14916470646858215
03	2	73.99999237060547	0.20402446389198303	0.14204265177249908
03	2	74.99999237060547	0.19503208994865417	0.14025773108005524
03	2	75.99999237060547	0.1799641251564026	0.1388501524925232
03	2	77.0	0.18323470652103424	0.14066360890865326
03	2	78.0	0.15990020334720612	0.12455678731203079
03	2	79.0	0.16393926739692688	0.1330384463071823
03	2	79.99999237060547	0.15294374525547028	0.12182419002056122
03	2	80.99999237060547	0.15582622587680817	0.11806060373783112
03	2	81.99999237060547	0.12897737324237823	0.10288570821285248
03	2	83.0	0.1176406592130661	0.09494417160749435
03	2	84.0	0.11204176396131516	0.08602413535118103
03	2	84.99999237060547	0.10697979480028152	0.07688730955123901
03	2	85.99999237060547	0.11349910497665405	0.07005317509174347
03	2	86.99999237060547	0.12222881615161896	0.06946152448654175
03	2	87.99999237060547	0.11993106454610825	0.06553639471530914
03	2	89.0	0.12345340102910995	0.06512361019849777
03	2	90.0	0.1104620173573494	0.061125535517930984
03	2	90.99999237060547	0.11188878864049911	0.06776981800794601
03	2	91.99999237060547	0.11783362925052643	0.07614683359861374
03	2	92.99999237060547	0.13342954218387604	0.08911062777042389
03	2	93.99999237060547	0.14086058735847473	0.09854286164045334
03	2	95.0	0.14644867181777954	0.10801642388105392
03	2	96.0	0.16246992349624634	0.12039627134799957
03	2	96.99999237060547	0.1855446845293045	0.13586869835853577
03	2	97.99999237060547	0.17766334116458893	0.13428659737110138
03	2	98.99999237060547	0.20068219304084778	0.14518563449382782
03	2	99.99999237060547	0.20357444882392883	0.1504058688879013
03	2	100.99999237060547	0.21467135846614838	0.1567431390285492
03	2	102.0	0.23323644697666168	0.16598641872406006
03	2	102.99999237060547	0.2378438413143158	0.16869263350963593
03	2	103.99999237060547	0.23193590342998505	0.16288639605045319
03	2	104.99999237060547	0.21472957730293274	0.15339338779449463
03	2	105.99999237060547	0.2284843921661377	0.16074100136756897
03	2	106.99999237060547	0.20521333813667297	0.14292007684707642
03	2	108.0	0.22460801899433136	0.15206021070480347
03	2	108.99999237060547	0.19994279742240906	0.13777373731136322
03	2	109.99999237060547	0.19586186110973358	0.12773658335208893
03	2	110.99999237060547	0.18804286420345306	0.122324138879776
03	2	111.99999237060547	0.18470731377601624	0.11605676263570786
03	2	112.99999237060547	0.17933611571788788	0.10932096838951111
03	2	114.0	0.18005138635635376	0.10887141525745392
03	2	115.0	0.17482557892799377	0.10547366738319397
03	2	115.99999237060547	0.17814314365386963	0.108232282102108
03	2	117.0	0.18405161798000336	0.11401298642158508
03	2	117.99999237060547	0.17567194998264313	0.10853059589862823
03	2	118.99999237060547	0.17905831336975098	0.11508456617593765
03	2	120.0	0.1867913156747818	0.12433871626853943
03	2	120.99999237060547	0.18597520887851715	0.12572725117206573
03	2	122.0	0.1849154531955719	0.12645962834358215
03	2	122.99999237060547	0.19032472372055054	0.13143950700759888
03	2	123.99998474121094	0.19691677391529083	0.13968874514102936
03	2	124.99999237060547	0.19331291317939758	0.13511723279953003
03	2	125.99999237060547	0.201961949467659	0.14086678624153137
03	2	127.0	0.1940552145242691	0.13980694115161896
03	2	127.99999237060547	0.17994830012321472	0.1284826099872589
03	2	128.99998474121094	0.171279177069664	0.12222976237535477
03	2	130.0	0.18311603367328644	0.12742991745471954
03	2	130.99998474121094	0.1703476458787918	0.12094828486442566
03	2	132.0	0.17039120197296143	0.11852975189685822
03	2	132.99998474121094	0.15780574083328247	0.10847518593072891
03	2	134.0	0.1491192877292633	0.1026216447353363
03	2	135.0	0.15076792240142822	0.10479489713907242
03	2	135.99998474121094	0.14888980984687805	0.10145831108093262
03	2	137.0	0.13953478634357452	0.09536401182413101
03	2	137.99998474121094	0.14881038665771484	0.1027626320719719
03	2	139.0	0.14491038024425507	0.09902667254209518
03	2	139.99998474121094	0.14732833206653595	0.10336341708898544
03	2	140.99998474121094	0.1338091939687729	0.0981324166059494
03	2	142.0	0.13637052476406097	0.10015767067670822
03	2	142.99998474121094	0.13929353654384613	0.10178616642951965
03	2	144.0	0.1314556747674942	0.0980650782585144
03	2	144.99998474121094	0.1340821534395218	0.10056813061237335
03	2	146.0	0.12834982573986053	0.09667849540710449
03	2	147.0	0.13156934082508087	0.09885037690401077
03	2	147.99998474121094	0.11760275810956955	0.09003298729658127
03	2	149.0	0.12473940849304199	0.08965480327606201
03	2	149.99998474121094	0.12184803932905197	0.08682270348072052
03	2	151.0	0.11688032001256943	0.08291775733232498
03	2	151.99998474121094	0.12168983370065689	0.08257677406072617
03	2	152.99998474121094	0.10887673497200012	0.07300212234258652
03	2	154.0	0.10974612087011337	0.07530871778726578
03	2	154.99998474121094	0.12035884708166122	0.08331330865621567
03	2	156.0	0.11773373186588287	0.07825493067502975
03	2	156.99998474121094	0.11604999005794525	0.0826895460486412
03	2	158.0	0.11866313219070435	0.08844497054815292
03	2	158.99998474121094	0.1363317370414734	0.09865280240774155
03	2	159.99998474121094	0.1288343220949173	0.10054599493741989
03	2	161.0	0.14408300817012787	0.1117488220334053
03	2	161.99998474121094	0.15586166083812714	0.12460653483867645
03	2	163.0	0.15046252310276031	0.12418332695960999
03	2	163.99998474121094	0.17334023118019104	0.13429997861385345
03	2	164.99998474121094	0.17611050605773926	0.13747018575668335
03	2	166.0	0.18373480439186096	0.13665762543678284
03	2	166.99998474121094	0.19275642931461334	0.14256274700164795
03	2	168.0	0.21302016079425812	0.14674048125743866
03	2	168.99998474121094	0.2265179455280304	0.1510230153799057
03	2	169.99998474121094	0.22093355655670166	0.14234334230422974
03	2	170.99998474121094	0.21468977630138397	0.13274993002414703
03	2	171.99998474121094	0.20441268384456635	0.12287997454404831
03	2	173.0	0.20676864683628082	0.12034312635660172
03	2	173.99998474121094	0.20062656700611115	0.11276617646217346
03	2	175.0	0.19289828836917877	0.11106038093566895
03	2	175.99998474121094	0.2011559158563614	0.1175735741853714
03	2	176.99998474121094	0.16825838387012482	0.09949008375406265
03	2	178.0	0.18374833464622498	0.10962812602519989
03	2	178.99998474121094	0.1530199944972992	0.09413278102874756
04	1	0.0	0.22545383870601654	0.1309228390455246
04	1	0.9999999403953552	0.175726979970932	0.10126461833715439
04	1	1.9999998807907104	0.22460345923900604	0.1298835277557373
04	1	3.0	0.2255065143108368	0.1290436089038849
04	1	3.999999761581421	0.2161083072423935	0.12776900827884674
04	1	4.999999523162842	0.22876594960689545	0.13669848442077637
04	1	6.0	0.2336747646331787	0.14247427880764008
04	1	6.999999523162842	0.2433892786502838	0.1507589966058731
04	1	7.999999523162842	0.2396916151046753	0.1519983559846878
04	1	9.0	0.2325238436460495	0.1501391977071762
04	1	9.999999046325684	0.23989476263523102	0.15753357112407684
04	1	10.999999046325684	0.23935207724571228	0.16305960714817047
04	1	12.0	0.22891509532928467	0.16293402016162872
04	1	12.999999046325684	0.24275068938732147	0.1780080497264862
04	1	13.999999046325684	0.23676089942455292	0.17580664157867432
04	1	15.0	0.22977109253406525	0.1717177778482437
04	1	15.999999046325684	0.19244663417339325	0.156587615609169
04	1	16.999998092651367	0.1932833343744278	0.15406064689159393
04	1	18.0	0.18699124455451965	0.15481404960155487
04	1	18.999998092651367	0.1981348991394043	0.1496918946504593
04	1	19.999998092651367	0.17179164290428162	0.13906343281269073
04	1	21.0	0.16636069118976593	0.13381905853748322
04	1	21.999998092651367	0.1648784577846527	0.1282370239496231
04	1	22.999998092651367	0.1539086401462555	0.11726237833499908
04	1	24.0	0.142054483294487	0.10583292692899704
04	1	24.999998092651367	0.15447770059108734	0.11270621418952942
04	1	25.999998092651367	0.12715144455432892	0.09828028082847595
04	1	27.0	0.12767961621284485	0.0962856262922287
04	1	27.999998092651367	0.148445725440979	0.0962921753525734
04	1	28.999998092651367	0.13974592089653015	0.0947013720870018
04	1	30.0	0.1380750983953476	0.089830182492733
04	1	30.999996185302734	0.15479227900505066	0.0994737520813942
04	1	31.999998092651367	0.14418397843837738	0.09149148315191269
04	1	33.0	0.1296970397233963	0.08878454566001892
04	1	33.999996185302734	0.15079647302627563	0.10208693146705627
04	1	34.999996185302734	0.15048769116401672	0.10115693509578705
04	1	36.0	0.15540139377117157	0.102280393242836
04	1	36.999996185302734	0.15435533225536346	0.1051364466547966
04	1	37.999996185302734	0.1792052835226059	0.11576195806264877
04	1	39.0	0.18282032012939453	0.12116821855306625
04	1	39.999996185302734	0.19272412359714508	0.13058780133724213
04	1	40.999996185302734	0.18010427057743073	0.1243094801902771
04	1	42.0	0.18983115255832672	0.13220353424549103
04	1	42.999996185302734	0.1851087361574173	0.1291654258966446
04	1	43.999996185302734	0.21078237891197205	0.14415842294692993
04	1	45.0	0.20317858457565308	0.14131557941436768
04	1	45.999996185302734	0.1958952248096466	0.14067433774471283
04	1	46.999996185302734	0.21922113001346588	0.15655428171157837
04	1	48.0	0.20587685704231262	0.15216626226902008
04	1	48.999996185302734	0.21955826878547668	0.1592686027288437
04	1	49.999996185302734	0.221769317984581	0.1638728231191635
04	1	51.0	0.21016979217529297	0.15268954634666443
04	1	51.999996185302734	0.22636206448078156	0.16192910075187683
04	1	52.999996185302734	0.2154402881860733	0.15465207397937775
04	1	54.0	0.23297691345214844	0.16667203605175018
04	1	54.999996185302734	0.21295833587646484	0.15036936104297638
04	1	55.999996185302734	0.20312067866325378	0.14590974152088165
04	1	57.0	0.20798316597938538	0.14700762927532196
04	1	57.999996185302734	0.22298723459243774	0.15299364924430847
04	1	58.999996185302734	0.2076537311077118	0.14130041003227234
04	1	60.0	0.1906382292509079	0.13179562985897064
04	1	61.0	0.19506078958511353	0.13136325776576996
04	1	61.99999237060547	0.18031258881092072	0.12073967605829239
04	1	62.999996185302734	0.17531517148017883	0.11439044028520584
04	1	63.999996185302734	0.18449048697948456	0.11919012665748596
04	1	65.0	0.17773380875587463	0.11242666840553284
04	1	66.0	0.18429751694202423	0.1156955435872078
04	1	67.0	0.18815848231315613	0.11490070819854736
04	1	67.99999237060547	0.19984178245067596	0.12312310189008713
04	1	68.99999237060547	0.1813340038061142	0.11672089993953705
04	1	69.99999237060547	0.17868414521217346	0.11751600354909897
04	1	71.0	0.17063599824905396	0.1148330420255661
04	1	72.0	0.19441086053848267	0.12867937982082367
04	1	73.0	0.20032039284706116	0.13280101120471954
04	1	73.99999237060547	0.18958356976509094	0.13310492038726807
04	1	74.99999237060547	0.23215438425540924	0.15424002707004547
04	1	75.99999237060547	0.2336069941520691	0.1553671807050705
04	1	77.0	0.24493010342121124	0.16541223227977753
04	1	78.0	0.22653748095035553	0.15134328603744507
04	1	79.0	0.2533203959465027	0.1693267822265625
04	1	79.99999237060547	0.257017582654953	0.17431293427944183
04	1	80.99999237060547	0.26465222239494324	0.17684511840343475
04	1	81.99999237060547	0.27198901772499084	0.18066924810409546
04	1	83.0	0.23812980949878693	0.15816830098628998
04	1	84.0	0.28645214438438416	0.19151204824447632
04	1	84.99999237060547	0.26909101009368896	0.17767538130283356
04	1	85.99999237060547	0.2532871663570404	0.16678665578365326
04	1	86.99999237060547	0.2598177492618561	0.1716843545436859
04	1	87.99999237060547	0.272736132144928	0.18519152700901031
04	1	89.0	0.27141085267066956	0.18100272119045258
04	1	90.0	0.24182915687561035	0.162052184343338
04	1	90.99999237060547	0.2731015384197235	0.18355904519557953
04	1	91.99999237060547	0.2443576455116272	0.16519448161125183
04	1	92.99999237060547	0.24829991161823273	0.1660720556974411
04	1	93.99999237060547	0.2560853064060211	0.17493584752082825
04	1	95.0	0.25427064299583435	0.17519764602184296
04	1	96.0	0.2563929855823517	0.1818169504404068
04	1	96.99999237060547	0.2848489582538605	0.20399877429008484
04	1	97.99999237060547	0.24295082688331604	0.1738484501838684
04	1	98.99999237060547	0.25185373425483704	0.18423576653003693
04	1	99.99999237060547	0.26371994614601135	0.19238577783107758
04	1	100.99999237060547	0.26016098260879517	0.18897441029548645
04	1	102.0	0.24127039313316345	0.178603857755661
04	1	102.99999237060547	0.23885279893875122	0.17425484955310822
04	1	103.99999237060547	0.22399581968784332	0.16855451464653015
04	1	104.99999237060547	0.23687514662742615	0.17725017666816711
04	1	105.99999237060547	0.2154732197523117	0.1588324010372162
04	1	106.99999237060547	0.2355276644229889	0.172774076461792
04	1	108.0	0.22551141679286957	0.15967892110347748
04	1	108.99999237060547	0.21324923634529114	0.1531003713607788
04	1	109.99999237060547	0.22020269930362701	0.15110862255096436
04	1	110.99999237060547	0.20847217738628387	0.1446772664785385
04	1	111.99999237060547	0.19751761853694916	0.1354590803384781
04	1	112.99999237060547	0.22677551209926605	0.1533634066581726
04	1	114.0	0.20495283603668213	0.14140917360782623
04	1	115.0	0.21111546456813812	0.1458490639925003
04	1	115.99999237060547	0.20826946198940277	0.1458398550748825
04	1	117.0	0.2226453274488449	0.15526917576789856
04	1	117.99999237060547	0.21464212238788605	0.15141430497169495
04	1	118.99999237060547	0.20836947858333588	0.14889852702617645
04	1	120.0	0.2156267613172531	0.15412963926792145
04	1	120.99999237060547	0.21002081036567688	0.15497414767742157
04	1	122.0	0.21811670064926147	0.15534967184066772
04	1	122.99999237060547	0.21811476349830627	0.15720580518245697
04	1	123.99998474121094	0.22232426702976227	0.15993520617485046
04	1	124.99999237060547	0.2140943706035614	0.1537054181098938
04	1	125.99999237060547	0.19750741124153137	0.1455550491809845
04	1	127.0	0.1984504908323288	0.14049749076366425
04	1	127.99999237060547	0.2023869752883911	0.14067061245441437
