subject	mode_1	mode_2	amplitude	r2_shift	r2_joint	voxel
07	0.79292405	1.0053563	0.88050014	0.11174142	0.10351336	779
07	0.674107	0.53961784	1.9036831	0.104115605	0.10209364	625
07	0.12856632	0.36999908	0.99387133	0.10603768	0.10117817	590
07	2.4615512	2.1107655	4.0682487	0.11125004	0.10045713	362
07	0.58941996	0.3838626	6.5042357	0.1024245	0.09863472	775
07	0.098050624	0.31192014	4.6598887	0.100698054	0.09622675	67
07	0.50892717	0.43942305	2.033774	0.093761206	0.09334111	356
07	2.5372756	2.5603657	1.5393356	0.09307706	0.09303421	443
07	0.35900033	0.580956	9.262309	0.09661603	0.092602074	500
07	2.5636604	2.4932878	3.757998	0.092024505	0.09161341	438
07	0.5681291	0.78889734	1.4622	0.096363485	0.09160024	41
07	2.6170614	2.3828762	1.4972416	0.09620124	0.09058118	791
07	2.7556589	2.6280146	1.4925824	0.09290123	0.089863956	666
07	0.97160506	1.1903989	4.9347053	0.0931707	0.08914292	833
07	0.75917685	0.8793033	3.1354783	0.08933723	0.08830291	451
07	2.7646196	2.795631	2.049375	0.08674866	0.086654365	202
07	0.49709547	0.5659688	1.4780499	0.08626813	0.08584225	613
07	0.30739257	0.4052978	0.43802264	0.08611357	0.08360958	614
07	0.79872125	0.56619275	1.5980836	0.08728069	0.08211821	457
07	0.46933764	0.6766557	0.9753089	0.08509576	0.08172107	19
07	0.58264405	0.61686885	1.0978825	0.081853926	0.08169514	452
07	0.72797734	0.47735912	1.8315177	0.08695674	0.08159953	373
07	0.31723782	0.8000692	2.3916838	0.088900685	0.07753992	244
07	2.45641	2.4495256	1.6136686	0.07642293	0.076419055	456
07	3.0737588	0.13284566	4.3593426	0.07934755	0.07597989	69
07	0.76886994	0.7448669	0.5336229	0.075333595	0.07522011	720
07	2.790396	2.540367	5.4146557	0.08040106	0.074747086	661
07	0.58932626	0.69185233	8.409366	0.07416612	0.07347143	393
07	0.6383662	0.67975086	0.9626965	0.07347554	0.0733369	278
07	2.6780472	2.0202165	0.7038433	0.095685184	0.07331067	218
07	0.37343347	0.821183	1.1265072	0.089203835	0.07105577	22
07	3.0611496	2.9783962	0.6712179	0.07166934	0.07089156	37
07	0.9556622	0.9207316	2.4106832	0.070064664	0.070001245	332
07	0.6261468	0.597061	1.7774448	0.06990296	0.06988335	561
07	2.7494256	2.9009311	5.2580733	0.06970221	0.06820309	667
07	0.56837916	0.64718807	1.5592557	0.0685876	0.068134785	560
07	0.58878106	0.48841316	0.52335435	0.07039368	0.06803858	549
07	0.65240693	0.45804173	1.3277901	0.068374634	0.065754056	237
07	1.0299187	0.8049022	3.0352101	0.06824505	0.06509411	400
07	0.6494899	0.6076647	5.4232063	0.06494105	0.06483495	236
07	0.7556141	0.7444418	0.4682828	0.06486446	0.06483382	732
07	0.66082597	0.52324665	2.0458477	0.064713955	0.06377667	232
07	0.56450075	0.59855807	0.8211296	0.06358564	0.0634526	621
07	0.4374088	0.55059755	4.6700063	0.06320822	0.062470198	499
07	0.65435195	0.9002326	1.1624389	0.06554502	0.06230533	42
07	0.18602191	0.1924794	5.484013	0.06225741	0.062219203	436
07	0.8302901	0.47129548	0.76322305	0.0730418	0.06215352	292
07	0.376761	0.6285486	0.58972293	0.066651106	0.06152433	678
07	0.4294593	0.49531895	0.38914928	0.06103301	0.060667753	39
07	2.580048	2.3960867	0.79841614	0.06331313	0.060569525	398
07	2.685275	2.6105723	0.4377323	0.060804427	0.05989784	607
07	0.16622315	0.36721992	0.49041516	0.062904	0.059316456	824
07	0.22816427	0.5670846	0.570889	0.06651145	0.059138596	543
07	0.7146734	0.6145652	0.62629247	0.07601589	0.05848652	396
07	0.4255812	0.72089654	0.7528148	0.066892505	0.057976842	554
07	0.42232117	0.70535654	1.7927085	0.06030506	0.057347953	576
07	0.49505728	0.4932293	0.325035	0.059496462	0.05728799	469
07	0.002891259	2.8446095	0.3749335	0.07645267	0.05704665	68
07	0.5856231	0.6453767	17.642048	0.05706966	0.056891263	399
07	2.931116	2.8487015	0.45377958	0.058615804	0.05592811	503
07	0.5999021	0.7240289	4.5026927	0.056534946	0.05583501	435
07	0.3533387	0.52195925	0.7104549	0.05658841	0.054822743	542
07	0.8152629	0.45518067	5.537776	0.06065786	0.054317117	592
07	0.62249935	0.65902823	0.7858016	0.053863883	0.05374539	345
07	0.2146138	0.61600316	0.46234697	0.055944145	0.05367297	298
07	0.60479254	0.6046347	0.5977975	0.053323865	0.053324282	289
07	0.42755356	0.6895341	0.69772995	0.05706936	0.052556932	548
07	1.6708792	1.6119028	0.29261485	0.053866506	0.052185833	263
07	0.20954923	0.22180048	0.6822779	0.052102745	0.052080393	863
07	0.61187214	0.51289904	2.0792873	0.051707268	0.051243067	632
07	0.2924482	0.34330648	0.6436496	0.05053252	0.05051005	864
07	2.6039333	2.7766066	0.6017916	0.054484785	0.050439656	403
07	0.6016538	0.11451101	1.4515703	0.05968082	0.050290346	865
07	1.4607874	1.4449035	10.043438	0.04987365	0.049857914	609
07	0.7924528	0.5175459	2.5203996	0.053105712	0.049759507	291
07	0.9508817	0.9943203	0.5636202	0.047810137	0.04758084	564
07	2.882987	2.7038674	0.3294544	0.051107705	0.04752463	215
07	0.08391962	0.5932064	0.6353839	0.05989045	0.047235966	21
07	2.8240232	2.6489878	0.31899938	0.061325073	0.04718548	412
07	0.49235228	0.74218	1.0426935	0.052400947	0.047056496	493
07	0.5450998	3.1495845	15.025226	0.063114285	0.04669267	587
07	0.64804256	0.6557559	0.82768774	0.04626149	0.046254933	391
07	0.7329572	0.8526593	0.6206294	0.048327982	0.046128094	340
08	0.5059591	0.32823858	2.163324	0.25516617	0.24520278	465
08	2.3721423	2.4641385	3.7250397	0.21909302	0.21730715	542
08	2.2051075	2.439804	11.587988	0.22668892	0.21582484	517
08	1.2467071	0.9354144	7.777031	0.1957004	0.17833042	799
08	0.68070394	0.3496491	2.5190067	0.18384498	0.16534156	478
08	2.167993	2.1640015	8.389897	0.15571207	0.15566343	531
08	2.331563	2.4698164	6.043213	0.15686947	0.1545955	298
08	2.3915966	2.7098744	10.238747	0.16449112	0.15436614	541
08	2.365334	2.5224652	4.5464387	0.15642965	0.1526354	418
08	2.410966	2.5216753	3.8975194	0.14855939	0.1470213	407
08	2.497735	2.5000024	1.1847805	0.14415306	0.14415187	710
08	2.3426607	2.266145	7.61068	0.14442992	0.14368963	635
08	2.4846604	2.5629613	9.255646	0.14063358	0.13983202	501
08	1.1380646	0.9721377	7.000339	0.14014071	0.13716644	798
08	0.7939112	0.3442497	1.1242918	0.17062521	0.13527256	391
08	2.472501	2.5238614	1.4110214	0.12994319	0.1293847	715
08	2.2010107	1.9784033	6.9479823	0.13469422	0.12876433	520
08	1.0318971	0.8827664	0.49706727	0.13344187	0.12608325	842
08	2.3322854	2.4945018	1.0248075	0.12906492	0.12535655	303
08	0.8985639	0.35655233	1.0375334	0.17272037	0.122742	466
08	0.8083395	0.34507555	1.4974314	0.16229337	0.12259269	241
08	2.2480195	2.6466126	7.9026732	0.134188	0.11717576	529
08	0.5399737	0.38937014	1.1393023	0.11939067	0.11642158	178
08	2.4190512	2.5455852	2.3143601	0.118986964	0.116331935	430
08	2.4285014	2.5286388	1.6635654	0.11745024	0.11612666	417
08	2.4654584	2.5883694	0.8098808	0.117071986	0.11498779	444
08	0.39576632	0.189252	0.5307922	0.12582052	0.114899814	390
08	1.0969257	0.74661535	1.3547621	0.12973523	0.11481851	752
08	0.6887173	0.34190622	1.805536	0.12856627	0.114679456	232
08	0.55273885	0.32764167	1.1497566	0.118549526	0.1133368	552
08	0.27129874	0.27877703	0.54240364	0.11086786	0.11084521	540
08	0.3134895	0.30252418	0.4736457	0.10790193	0.10783887	711
08	0.68300146	0.43369237	1.0720267	0.11510587	0.10714328	324
08	2.458642	2.5359807	1.6107644	0.10708022	0.106526256	369
08	2.483341	2.470951	1.0699486	0.10624653	0.10620743	716
08	0.689963	0.52210134	1.6401803	0.10137904	0.09988785	479
08	0.5392222	0.46820885	0.70466954	0.098962784	0.098437786	651
08	2.3846333	2.5697877	1.4037774	0.10385561	0.097718894	377
08	2.4638464	2.7756267	6.826984	0.10241783	0.096084595	370
08	0.9952311	0.67938894	1.0506601	0.10900289	0.096018136	789
08	0.3952188	0.46220818	10.371407	0.0963344	0.09596044	477
08	2.5560474	2.4678226	0.88296974	0.096072316	0.09438634	648
08	1.285174	0.9935233	8.433849	0.10193241	0.09427297	797
08	0.8072791	0.2932562	2.4795609	0.12200922	0.09395808	563
08	2.7417912	2.850032	4.9378295	0.09431797	0.09340203	359
08	1.1806668	0.76149434	1.2584499	0.11216849	0.08951259	751
08	2.6710181	2.632786	0.7039054	0.088850796	0.08866733	767
08	2.3464534	2.5636303	1.1033688	0.0938862	0.08625305	431
08	1.3469486	1.173349	0.7340584	0.09012872	0.08612299	510
08	2.4379444	2.6429236	0.64999557	0.08913469	0.08324182	453
08	2.6531508	2.7162645	4.455936	0.08256817	0.08233333	512
08	0.78901875	0.27729666	0.8940104	0.113897264	0.079487145	387
08	0.31545603	0.14617266	0.59727	0.08339143	0.07857573	204
08	2.419657	2.7509458	0.6805571	0.08703065	0.07698524	423
08	0.28504178	0.33640632	2.0011318	0.07668513	0.07650882	305
08	0.3540224	0.32466403	0.4929553	0.07623088	0.07607937	314
08	2.5093534	2.2950773	1.3593763	0.076796055	0.07511008	811
08	0.2685792	0.39592984	0.2848932	0.07718158	0.07368851	128
08	0.64745414	0.43155226	1.4558346	0.07687682	0.073598444	564
08	2.4795268	2.5445318	0.8405579	0.07423407	0.073376596	912
08	3.0905204	0.30441856	0.7789618	0.086004674	0.07317203	573
08	2.4293222	2.6163661	0.9525295	0.077278316	0.07311916	443
08	0.21002854	0.3250023	0.23414207	0.07730371	0.07282233	685
08	0.20211558	0.30901828	4.1856527	0.07364291	0.072796464	315
08	2.5430865	2.654159	7.2989426	0.07338971	0.072674096	281
08	0.3230596	0.1573935	0.24857986	0.07556808	0.071650505	205
08	1.8597351	1.4881986	0.64193046	0.09025544	0.071481586	408
08	2.524668	2.3093078	7.8438797	0.074186444	0.07142615	643
08	0.06067035	0.27527326	0.39246476	0.07882112	0.07103795	610
08	1.3370483	0.8750138	5.8839064	0.08708578	0.070762455	850
08	2.4613779	2.5224328	0.86987406	0.070852935	0.07051897	376
08	0.3495934	0.25854832	0.3492867	0.07314974	0.07004464	652
08	0.8504627	0.52387893	0.939937	0.07445067	0.06983405	325
08	2.4179237	2.518199	1.2989542	0.06983477	0.06885362	406
08	2.4860601	2.4827929	1.8506109	0.06881827	0.06881702	909
08	2.4584727	2.4254956	0.8882552	0.06728041	0.06719577	654
08	2.5564575	2.4401703	0.63150865	0.06929225	0.06710988	553
08	0.19861604	0.4025851	2.5217063	0.068939865	0.06631297	233
08	2.697405	2.7022123	4.033456	0.06630713	0.066312134	206
08	2.5977633	2.5490875	0.4734788	0.065984726	0.06581789	252
08	0.34447685	0.2056885	0.30130476	0.06751114	0.06559032	452
08	2.221896	2.5925536	7.74064	0.07214993	0.06529969	509
08	2.4290762	2.7694478	0.8094325	0.071249425	0.0635131	538
08	2.584186	2.467513	0.9097697	0.064032435	0.06343049	812
08	1.2494828	0.855934	3.590933	0.07105219	0.063257575	849
08	2.4550388	2.583396	0.5421533	0.065539	0.06315684	763
08	1.9313086	2.7217767	4.861462	0.09845185	0.06311083	628
08	0.60177195	0.2818953	1.9612802	0.06754446	0.06266779	266
08	1.2858778	0.6817739	5.74995	0.09000796	0.06261331	754
08	2.8091369	3.0654566	6.9755626	0.06606692	0.062586844	524
08	2.0791574	2.3238485	6.4333816	0.065487444	0.06242025	419
08	0.2807199	0.23001844	0.551061	0.062009573	0.061552405	218
08	2.154292	2.7783215	2.278666	0.08477998	0.0615381	629
08	3.1169195	0.34609196	1.2550174	0.07816011	0.061180413	184
08	2.183734	2.2915537	7.7944336	0.06131649	0.060855746	965
08	2.437802	2.5367553	0.36228645	0.062315702	0.059791088	721
08	2.5940197	2.7605565	1.213852	0.061707675	0.05970794	526
08	2.6200366	2.355754	0.7919959	0.06283927	0.05967921	567
08	2.3984668	2.5650504	0.74267083	0.06115979	0.059221506	432
08	2.4991102	2.7501109	0.84435844	0.06313306	0.05871296	625
09	1.0802964	1.2212955	8.274213	0.30288184	0.2975561	685
09	1.1037279	1.1459527	9.916937	0.26119715	0.2606868	722
09	0.96669203	0.97633374	8.090624	0.25244802	0.25245422	678
09	0.48617452	0.40529034	9.358263	0.2516299	0.25007588	668
09	3.1269314	0.11905296	8.132354	0.24384749	0.23911232	669
09	2.3691506	2.6562114	4.3386683	0.24128604	0.22295082	371
09	0.50054264	0.62955487	7.943169	0.22530156	0.22192734	674
09	1.1267571	1.2360138	9.360037	0.21908748	0.21679968	728
09	0.996724	1.0195173	7.5886955	0.18121111	0.18108368	719
09	2.6383722	2.6337605	14.285117	0.17053199	0.17056233	423
09	2.7639093	2.9710894	5.2929797	0.17134207	0.16428435	605
09	2.3647141	2.2784355	2.33022	0.15767467	0.15645647	422
09	0.9361814	0.7568106	5.5362563	0.15381235	0.14952505	2
09	0.94954556	0.8697811	4.0137014	0.14871007	0.14772218	607
09	2.67075	2.3721387	13.085885	0.15006864	0.14012986	370
09	2.791878	3.0413363	1.1336745	0.14991051	0.13973886	604
09	0.66926277	0.6673958	2.291206	0.13714224	0.13714117	662
09	0.8484033	0.8729701	2.3915048	0.13717067	0.13708967	673
09	0.41675586	0.25848553	0.61882365	0.15333861	0.13019001	381
09	0.51437664	0.7409378	1.0813848	0.13149077	0.1243301	90
09	0.41264448	0.26202914	0.4329662	0.12677276	0.11967218	92
09	0.9930189	0.8660059	5.7327223	0.116154015	0.114328444	86
09	0.2592677	0.4849546	0.4673341	0.12902528	0.113502264	91
09	2.4601333	2.2814028	2.9027574	0.11607516	0.11261064	429
09	2.7394896	2.7135854	11.6809	0.11257458	0.1125142	467
09	0.86337507	0.876208	5.8454695	0.106928706	0.106892884	661
09	0.79857284	0.8597614	4.104575	0.105801284	0.105535805	122
09	3.1385138	0.33255076	4.875792	0.11401135	0.10227287	663
09	0.8115297	1.0529729	2.7105248	0.10706991	0.10162979	612
09	2.718794	3.038081	5.0130086	0.11000633	0.09946871	610
09	0.19635722	0.3638251	0.93346393	0.10120398	0.0978356	389
09	0.24539481	0.21785723	0.909439	0.09758264	0.09746051	442
09	0.41169667	0.37603047	0.6236581	0.09573138	0.09542751	440
09	0.94250363	0.92690337	2.1154544	0.0948115	0.094789624	121
09	1.0893242	1.1685406	0.40111643	0.09760368	0.09462869	684
09	2.8149042	2.743323	0.68053293	0.09493649	0.09319788	549
09	0.9821664	1.0742236	0.4204774	0.0919705	0.08948475	677
09	0.41804466	0.4994512	0.5118199	0.090438604	0.08928394	63
09	1.0015883	0.81436545	1.5178751	0.09191543	0.08855736	672
09	0.33030084	0.25726247	0.62111306	0.09037423	0.08801758	473
09	1.2636706	0.78688407	7.2990007	0.10416734	0.08469683	718
09	0.19501722	0.38843697	0.6680068	0.090729654	0.08349109	443
09	0.34834036	0.22897501	0.6920299	0.08103359	0.07849765	597
09	0.30089495	0.21390581	0.40537426	0.079613805	0.07786375	53
09	0.8334822	0.85247445	5.1527233	0.07750505	0.07748431	60
09	2.6357412	2.9115217	8.330184	0.0824759	0.0764429	411
09	2.1867175	2.6857965	3.412952	0.09597957	0.07523596	374
09	1.1786996	1.1716834	5.8407125	0.07500005	0.075002074	620
09	2.8438628	2.9494069	7.618481	0.0744946	0.07377708	372
09	0.7750199	0.7724367	1.3223782	0.07257944	0.072579145	679
09	0.47635713	0.42927012	0.55234164	0.07281387	0.07249755	390
09	2.8038092	2.7387626	1.0174568	0.07129836	0.070976436	274
09	0.3656401	0.3988802	0.6812312	0.070787966	0.07062489	658
09	2.4425879	2.5097275	3.6049528	0.070812225	0.0705294	241
09	0.82675314	0.7208654	2.358912	0.07102162	0.07039732	667
09	2.8624284	2.7360296	0.3182812	0.07466233	0.06953734	236
09	0.38615674	0.14188638	0.82401174	0.07588595	0.067266405	657
09	1.0857965	0.9116166	3.844144	0.06888151	0.067061186	751
09	0.30502534	0.10753588	6.1424637	0.06976825	0.06695449	281
09	0.71501136	0.37555897	7.4922433	0.07236022	0.06606811	155
09	0.82491773	0.58475953	1.2737834	0.06927192	0.06593454	601
09	0.20012017	0.24340689	0.4362748	0.06604844	0.06568766	36
09	2.8664498	0.26602426	0.3065022	0.080346644	0.06472856	125
09	0.35687095	0.37558925	0.4762351	0.064809024	0.06468278	425
09	0.88168925	1.1414521	1.2259636	0.06726658	0.06432396	616
09	0.9509688	1.0295202	5.14405	0.064017475	0.06365311	0
09	1.0639844	0.87602425	3.576176	0.06474692	0.06276339	666
09	0.49799162	0.26015314	0.32050422	0.077644765	0.062056184	94
09	1.9694654	2.2869933	5.1445704	0.06788516	0.061848223	421
09	2.776316	2.8221838	8.975712	0.06179875	0.061687946	369
09	2.901084	2.6734347	0.2429603	0.073254764	0.05989766	609
09	2.7717562	2.622523	8.52423	0.060489774	0.059283793	416
09	3.0512269	0.11485302	0.81045526	0.065436184	0.059249163	364
09	0.17016475	0.39604044	0.4062405	0.07363129	0.05739802	576
09	0.9100158	1.1000814	5.5506964	0.058310628	0.057021797	615
09	0.69618654	0.34564787	9.951798	0.06173396	0.055300713	593
09	0.5955795	0.30059463	0.27563685	0.07706189	0.054828703	96
09	0.55952317	0.085809745	0.7984527	0.05792272	0.05454719	499
09	2.0327854	2.0460498	0.4596038	0.05366665	0.0535872	508
09	3.0634983	2.7059145	1.3690952	0.058778524	0.053423047	500
09	1.0458792	1.6148146	1.0203867	0.06956875	0.05295241	619
09	2.6803505	2.948409	0.4870807	0.058852673	0.05250728	412
09	0.78978974	1.3431692	4.2388997	0.06462759	0.051514685	730
09	2.6919756	3.0162969	1.1535537	0.056905627	0.050777614	273
09	0.3392881	0.44229028	0.33931392	0.054083288	0.050633907	486
09	0.2547096	0.2249113	0.4779559	0.0497427	0.049628556	363
09	1.833358	2.2562935	5.583159	0.054626346	0.0493024	525
09	2.5514898	3.041859	2.8326142	0.061179698	0.04892367	234
09	0.58466905	0.43285957	5.3294773	0.0495674	0.04850954	539
09	2.2584255	2.547507	6.6310678	0.05195719	0.048228443	368
09	3.040161	0.42738357	5.337446	0.064927936	0.048075497	594
09	0.9015879	1.0468063	0.46689788	0.05259484	0.04762876	30
09	0.37045512	0.17719041	1.0945454	0.060794175	0.046899617	332
09	0.020657161	0.2893345	0.24106057	0.052389324	0.046744168	660
09	2.72017	2.7005062	8.154289	0.046550095	0.046539843	464
09	2.4190328	2.233782	23.600613	0.047741234	0.046358347	271
09	0.3812977	0.21954514	0.29102474	0.054846287	0.04617876	475
09	2.720846	2.610758	0.7882144	0.047941267	0.045258343	319
09	1.688001	2.8778682	2.152577	0.0802809	0.044611573	119
09	0.8685415	0.3578502	0.22474001	0.055785716	0.044031143	158
10	2.6395168	2.518144	1.7375238	0.24349326	0.23903704	618
10	2.3152294	2.2580965	1.7964278	0.21906799	0.21821117	554
10	2.9965854	3.1126826	14.243083	0.2036038	0.2008968	126
10	2.814213	2.6554356	1.7868109	0.19925982	0.19207507	496
10	2.5326788	2.5629718	1.6873269	0.1919682	0.19172418	622
10	2.287917	2.2129014	10.780997	0.19048434	0.18953133	557
10	2.6086438	2.6650507	2.5545263	0.1810283	0.18045104	492
10	2.5114071	2.364967	1.5555792	0.18443793	0.17869025	620
10	2.4065864	2.3481536	8.862116	0.17840588	0.17786646	558
10	3.1584327	0.14249636	12.460147	0.16695839	0.164172	540
10	2.205397	2.2588363	10.73809	0.16128528	0.16092819	556
10	2.584931	2.4836323	1.3277494	0.1488685	0.14694858	727
10	2.835916	2.895609	9.502361	0.14222497	0.14173579	185
10	0.296138	0.4041163	0.81655437	0.13804805	0.13570356	604
10	2.556995	2.5597801	1.1228994	0.12768245	0.12768042	675
10	1.1558102	1.3532901	8.338542	0.13161409	0.12660229	762
10	2.3506296	2.1421933	7.0159173	0.12767231	0.12322068	619
10	2.4281871	2.3125663	1.9316721	0.12293869	0.1212188	621
10	2.6844456	2.8236508	0.9735505	0.118389964	0.11458194	451
10	2.1853964	2.3206158	9.534613	0.114135444	0.112170696	493
10	2.603639	2.3296475	1.563875	0.121717334	0.11115605	150
10	2.4147925	2.5022316	1.7033926	0.10933149	0.10854393	593
10	2.2330031	2.2282083	5.142789	0.107376635	0.1073786	555
10	2.5014932	2.604346	1.8915335	0.10782641	0.10563856	511
10	2.8455014	2.8520412	0.5513043	0.10027194	0.100262344	609
10	0.39671528	0.39971396	0.42086473	0.0976612	0.09765929	659
10	2.7573197	2.7371879	0.32449764	0.0975976	0.09740412	240
10	2.0819936	2.2984176	3.3115454	0.10165924	0.096883535	529
10	2.5090084	2.587417	1.2148684	0.09616393	0.0953297	506
10	2.1489687	2.2959826	4.1518073	0.09562844	0.09358543	497
10	2.5764627	2.4250147	1.192122	0.09321767	0.09077412	617
10	2.8222296	3.1332242	8.671251	0.09398234	0.08529359	614
10	2.6079278	2.756235	0.58796984	0.08617371	0.08256793	464
10	2.263962	2.4650826	7.1418676	0.084329724	0.08121538	678
10	2.3888977	2.6365569	5.0363317	0.08309686	0.0798074	224
10	3.0582068	2.9914763	0.69441897	0.078374445	0.07788378	243
10	2.2950087	2.3111994	3.8198094	0.07699382	0.076978326	730
10	0.50521785	0.5616124	7.045333	0.07688236	0.076627135	539
10	0.73694825	0.6229742	5.6367354	0.076761186	0.07583207	37
10	0.762826	0.909956	2.4670045	0.07751417	0.07573593	715
10	2.6318588	2.6116412	0.60654604	0.07475436	0.07469791	316
10	2.1062052	2.2302506	12.884059	0.07521385	0.07408792	684
10	0.30063188	0.8016468	0.92630804	0.08890629	0.07267618	655
10	2.268831	2.3022637	7.7361164	0.07121104	0.07114631	589
10	2.9981825	2.7844298	0.7503492	0.07845777	0.07094127	446
10	2.3309283	2.203826	3.9333582	0.07188243	0.070804894	645
10	2.4823816	2.3915083	0.52136666	0.071757615	0.070765436	259
10	0.34360692	0.43352163	13.05988	0.07081962	0.070249975	656
10	1.001706	1.2085336	0.6758254	0.07235676	0.06990886	761
10	0.09713157	0.069845416	9.193692	0.06928438	0.06924385	186
10	0.3863008	0.13648342	0.57167506	0.072496295	0.06898886	658
10	0.9604961	1.2863626	4.787765	0.07637721	0.068879485	760
10	2.024462	2.2837963	21.903044	0.06875378	0.0646202	579
10	2.201852	2.3942027	3.3893502	0.06424457	0.061915874	590
10	2.1973639	2.5570076	7.921417	0.066342354	0.0596748	226
10	2.0621045	2.21037	18.28536	0.06020242	0.058993638	585
10	2.653272	2.7626517	0.5294235	0.059565485	0.058330417	190
10	2.5752928	2.4198627	0.83223253	0.058605373	0.057596445	204
10	2.3621528	2.1591215	1.4824487	0.06513327	0.057157815	574
10	2.5897005	2.339079	0.78923106	0.0642975	0.057024956	674
10	2.4153724	2.2341866	2.5330486	0.060620666	0.05676025	532
10	2.6762598	2.41487	2.3026912	0.059874356	0.056551933	649
10	0.6341542	0.6483806	0.30302045	0.056304097	0.05623114	545
10	2.0440161	2.3976164	13.423863	0.061533988	0.05511737	461
10	2.2559187	2.3411455	11.667829	0.05505085	0.05472952	726
10	3.1333416	3.1305912	8.971568	0.054620147	0.054618895	71
10	2.7989619	2.505634	0.7720334	0.060117066	0.054133117	377
10	2.1717253	2.3191078	9.350576	0.05423385	0.053094447	643
10	0.58301234	0.6490177	2.8921194	0.053251505	0.0530653	73
10	1.7771864	2.3921742	0.8252411	0.055690706	0.052990496	680
10	1.8720535	2.224518	6.639089	0.057801902	0.052128196	560
10	1.9035983	2.1429386	8.93362	0.05477655	0.051961303	732
10	1.8799108	2.1807222	9.560974	0.056589782	0.051892757	526
10	2.282332	2.5614998	0.46976164	0.065500796	0.051588774	452
10	2.6332455	2.6118574	0.61601627	0.051514447	0.05144447	512
10	2.9563181	2.6290858	1.0035421	0.054097056	0.051225185	323
10	2.1140056	2.2713978	7.0238147	0.052191436	0.050922215	56
10	2.3828173	2.0784988	0.6559141	0.051787496	0.05034566	11
10	2.5768688	2.6662436	0.3084315	0.055998027	0.050302804	740
10	2.518642	2.32698	0.53962404	0.055095553	0.049698412	15
10	2.2647352	2.284514	5.6274343	0.04970652	0.049696207	677
10	2.235281	2.349534	4.5743346	0.050246835	0.049625695	51
10	1.8238412	2.2083561	10.966824	0.056565106	0.04920864	814
10	2.103026	2.1594362	9.240847	0.048698902	0.04854995	96
10	2.8727567	2.5193043	0.8878547	0.057470918	0.04812932	317
10	2.2920132	2.633578	0.3839437	0.075950146	0.047777414	576
10	2.0826752	2.4446802	6.532377	0.050103247	0.047474682	630
10	2.508276	2.405581	2.0473506	0.04801935	0.047389627	639
10	1.7338119	1.8698344	6.725187	0.048098385	0.047221422	673
10	0.31752893	0.5897783	0.3151189	0.0663625	0.047121704	127
10	2.5043008	2.561549	0.8189051	0.04686278	0.046584606	695
10	2.0622995	2.4322016	8.048619	0.05164635	0.045838892	596
10	0.80055356	1.025665	3.8504994	0.047623396	0.045330048	666
10	1.1442119	2.6710947	0.27782497	0.051386237	0.044988036	591
10	1.8427322	2.1640491	4.27155	0.04931897	0.044513166	481
10	2.5463362	2.5893235	0.34491083	0.044491053	0.04404509	85
10	2.8427677	2.6553392	0.3436534	0.046247303	0.043984115	81
10	3.0479317	2.8792508	0.61550707	0.046668053	0.04395795	244
10	2.4951673	2.5545125	0.3093849	0.04451704	0.043584406	463
10	2.1597397	2.169275	5.0596137	0.04344225	0.04351306	681
11	2.2002556	2.2486095	9.084062	0.24760383	0.24704075	535
11	2.4354005	2.4079785	3.1501136	0.23785007	0.2376768	797
11	0.50901234	0.360102	2.806704	0.22711247	0.22241277	830
11	2.5708115	2.3928454	2.5217843	0.217053	0.21045125	799
11	0.49271846	0.30418786	1.1119536	0.21053094	0.19921088	343
11	0.7356584	0.7211814	6.081646	0.19476014	0.19472104	793
11	2.1544664	2.0860984	9.630081	0.19395053	0.19313645	536
11	2.5206406	2.5757866	1.6741402	0.17605066	0.17545843	734
11	0.4514438	0.33571258	2.216879	0.17003894	0.16733009	476
11	0.3904747	0.34769264	0.839952	0.15498328	0.15454513	350
11	0.52394766	0.5296799	3.5060797	0.1447854	0.14478326	579
11	0.8662417	0.78993344	0.8666625	0.14251566	0.14086437	837
11	0.53489417	0.53714335	1.276463	0.13352668	0.13352627	205
11	2.480541	2.2585413	1.4412532	0.14146805	0.13330066	683
11	0.7238494	0.5147917	2.267668	0.13529187	0.13296407	159
11	2.36913	2.2263508	8.077455	0.13203317	0.1296168	424
11	2.3381767	2.4666128	1.05309	0.12972838	0.12737417	323
11	0.80344266	0.81526536	0.53010386	0.12238318	0.12234771	880
11	2.3716002	2.337198	5.130015	0.117800176	0.11766952	798
11	2.4942043	2.2592773	5.106049	0.12218219	0.11625886	405
11	2.2009826	2.2188106	2.1460602	0.116090775	0.11605501	264
11	0.66857785	0.56146884	3.4726982	0.11424029	0.11339688	634
11	0.52476555	0.2941348	0.836726	0.12705731	0.1113804	468
11	2.4626567	2.418921	1.425946	0.10988617	0.10968059	630
11	0.65243465	0.051890593	2.2201917	0.14317477	0.10742247	671
11	0.69828933	0.5604387	2.7862701	0.10811198	0.106711686	674
11	2.3623574	2.2744112	0.7459902	0.107776165	0.106535494	846
11	2.6037548	2.7655826	0.515603	0.114243686	0.10542798	735
11	0.41308913	0.5758888	1.6919075	0.10780984	0.10524684	439
11	2.6176112	2.599416	3.2144089	0.104671955	0.10463905	733
11	2.2653713	2.2328606	8.485921	0.1030702	0.10293567	411
11	0.60407734	0.484832	0.9830975	0.10373765	0.10151124	438
11	0.8248301	0.93281823	1.0769613	0.097634554	0.09634948	916
11	0.60661775	0.3385845	1.2992064	0.09707749	0.09186399	729
