direction	quantity	n	mean	sem	t	p
npc_from_v1	observed	30	0.013623764651626168	0.003983541763358013	3.4200130087607565	0.0018797851955317695
npc_from_v1	label-shuffle	30	0.005523392108756933	0.002722196812755839	2.0290201218644737	0.05172472943100003
npc_from_v1	observed - shuffle	30	0.008100372542869234	0.0025330136273316543	3.197919053993558	0.003336127197605178
v1_from_npc	observed	30	0.006343988209962484	0.0049081554010162644	1.292540209433654	0.20637429339820093
v1_from_npc	label-shuffle	30	0.002069752060144751	0.0030089561510372492	0.6878638159719492	0.49700400260331135
v1_from_npc	observed - shuffle	30	0.004274236149817733	0.0032615359070332023	1.3104979591365944	0.2003120829720738
npc_from_v1	r(score, dissimilarity) across bins	30	0.2206077926742239	0.0656074299982526	3.3625428199229805	0.002183187491310341
v1_from_npc	r(score, dissimilarity) across bins	30	0.03666800109925645	0.06967212455040768	0.526293712670226	0.6026864152677915
