direction	quantity	n	mean	sem	t	p
npc_from_v1	observed	30	0.007743147290058188	0.0061886789063224775	1.2511793562512403	0.22086882891733323
npc_from_v1	label-shuffle	30	0.0015216356041622386	0.0038642315170606674	0.39377444064730177	0.6966280425529097
npc_from_v1	observed - shuffle	30	0.006221511685895948	0.0039597326925749615	1.5711948681692913	0.12698551403970662
v1_from_npc	observed	30	-0.011748378592020473	0.0046735080636661555	-2.513824397428	0.017748515074271512
v1_from_npc	label-shuffle	30	-0.0033932212475499815	0.003665951503393658	-0.9256045107003723	0.3622905503247328
v1_from_npc	observed - shuffle	30	-0.00835515734447049	0.0034670387701698	-2.4098828707535027	0.022528212059218653
npc_from_v1	r(score, dissimilarity) across bins	30	0.06174766881547599	0.07015491732725647	0.88016166461201	0.3860076857556969
v1_from_npc	r(score, dissimilarity) across bins	30	-0.019339211815320372	0.09412171915745697	-0.20547023565270467	0.8386402742130841
