value	mean_E	var_E	mean_error	mean_abs_error	n_sims	subject	session	condition	sd_E	variant
30.0	29.31190835285187	7.663659263724912	-0.6880916471481323	1.1324154233932495	1000	03	2	cdf	2.76833149455135	unsmoothed
31.0	29.488499609947205	19.082881204741263	-1.5115003900527957	2.554310345649719	1000	03	2	cdf	4.368395724375398	unsmoothed
31.5	29.881339822769164	17.815106389239027	-1.6186601772308349	2.461391237258911	1000	03	2	cdf	4.220794521087117	unsmoothed
32.0	30.580876606941224	15.565561336646663	-1.4191233930587768	2.217119608879089	1000	03	2	cdf	3.945321449089626	unsmoothed
32.5	31.30704908657074	13.091066261737462	-1.1929509134292602	1.8238768548965452	1000	03	2	cdf	3.618157854729042	unsmoothed
33.0	31.33192656421661	15.409797187619011	-1.6680734357833862	2.307867289543152	1000	03	2	cdf	3.925531452888769	unsmoothed
34.0	32.575300847530364	15.80111920941789	-1.424699152469635	2.070201258182525	1000	03	2	cdf	3.975062164220566	unsmoothed
36.0	35.19223163223267	5.423326817319103	-0.807768367767334	0.8812432746887207	1000	03	2	cdf	2.32880373095697	unsmoothed
38.5	35.885768569946286	17.22411630162932	-2.614231430053711	2.614231430053711	1000	03	2	cdf	4.150194730567389	unsmoothed
5.5	5.5711614112854	0.0872270523669283	0.0711614112854003	0.0711614112854003	1000	04	1	cdf	0.29534226308967076	unsmoothed
8.0	8.321484271526337	0.97307380067723	0.3214842715263367	0.393897171497345	1000	04	1	cdf	0.9864450317565749	unsmoothed
10.0	10.683095491409302	1.898777644384062	0.6830954914093017	1.0445465450286866	1000	04	1	cdf	1.377961408887804	unsmoothed
11.0	11.475188749313354	1.6785020887760962	0.4751887493133545	0.9052299613952636	1000	04	1	cdf	1.2955701790239293	unsmoothed
11.5	11.8626848487854	1.6564781615234845	0.3626848487854004	0.9179142742156984	1000	04	1	cdf	1.2870424085955694	unsmoothed
12.0	12.242854462623596	1.964042833747836	0.2428544626235962	0.8785563364028931	1000	04	1	cdf	1.401443125406035	unsmoothed
12.5	12.746429745674131	2.6759241635639133	0.2464297456741333	1.0668415021896362	1000	04	1	cdf	1.635825224027284	unsmoothed
13.0	13.075622232437134	2.3986628211851486	0.0756222324371337	1.034976188659668	1000	04	1	cdf	1.5487617057459642	unsmoothed
14.0	14.092117168426514	3.51696593109028	0.0921171684265136	1.25564568901062	1000	04	1	cdf	1.8753575475333444	unsmoothed
16.0	16.03637903022766	1.8680378680990524	0.0363790302276611	0.7479504108428955	1000	04	1	cdf	1.3667618183498733	unsmoothed
18.5	18.43122445487976	0.3027945875608345	-0.0687755451202392	0.1659287586212158	1000	04	1	cdf	0.55026774170474	unsmoothed
22.0	21.8594210100174	3.437202024188747	-0.1405789899826049	0.971073130607605	1000	04	1	cdf	1.8539692619320167	unsmoothed
25.5	25.30482234287262	3.0316970331305284	-0.1951776571273803	0.9125567502975463	1000	04	1	cdf	1.741176910348437	unsmoothed
28.0	27.98547308921814	0.4524668391306536	-0.0145269107818603	0.213391206741333	1000	04	1	cdf	0.6726565536220201	unsmoothed
30.0	30.041750688552856	0.4671861303656442	0.0417506885528564	0.3192169780731201	1000	04	1	cdf	0.6835101538131267	unsmoothed
31.0	30.83681266593933	0.4104378156027187	-0.1631873340606689	0.3936084690093994	1000	04	1	cdf	0.6406542090728186	unsmoothed
31.5	31.86058268737793	1.8985351841998712	0.3605826873779297	0.9647285842895508	1000	04	1	cdf	1.3778734282218636	unsmoothed
32.0	32.18555881690979	1.3505225297561132	0.18555881690979	0.6321901988983154	1000	04	1	cdf	1.1621198431126254	unsmoothed
32.5	32.59364778518677	1.3243357924209054	0.0936477851867675	0.7404723930358886	1000	04	1	cdf	1.1507978938201553	unsmoothed
33.0	33.02950666618347	0.8723892202989625	0.0295066661834716	0.4592274875640869	1000	04	1	cdf	0.9340177837166499	unsmoothed
34.0	33.91518300247192	2.061915800350231	-0.0848169975280761	0.8559630317687988	1000	04	1	cdf	1.4359372550185578	unsmoothed
36.0	35.68116047477722	2.4732604015688917	-0.3188395252227783	0.8328298664093018	1000	04	1	cdf	1.5726602943957388	unsmoothed
38.5	37.4769586391449	2.4557029207602645	-1.0230413608551026	1.0230413608551026	1000	04	1	cdf	1.567068256573486	unsmoothed
2.5	2.970676051616669	2.1056007711301383	0.4706760516166687	0.4706760516166687	1000	04	2	inverse_cdf	1.4510688374884695	unsmoothed
3.0	3.3168562602996827	1.567407642976934	0.3168562602996826	0.434371202468872	1000	04	2	inverse_cdf	1.251961518169362	unsmoothed
4.0	4.4016387438774105	1.3413864049004809	0.4016387438774109	0.4591090569496154	1000	04	2	inverse_cdf	1.1581823711749721	unsmoothed
5.0	5.287594851255417	2.3178170756292644	0.2875948512554169	0.7338109724521636	1000	04	2	inverse_cdf	1.5224378725022787	unsmoothed
7.5	8.56038230729103	3.210095613696932	1.0603823072910308	1.2821704671382903	1000	04	2	inverse_cdf	1.7916739696989885	unsmoothed
11.5	11.369223731994628	4.432473250714613	-0.1307762680053711	1.1894155139923095	1000	04	2	inverse_cdf	2.105343974440902	unsmoothed
16.0	16.113774252414704	3.814097096438312	0.1137742524147033	1.0213673033714294	1000	04	2	inverse_cdf	1.9529713506445279	unsmoothed
18.5	18.527073043823243	1.191359500516449	0.0270730438232421	0.4471409873962402	1000	04	2	inverse_cdf	1.0914941596346033	unsmoothed
20.0	20.29394132709503	5.631943593689824	0.2939413270950317	1.4789273252487185	1000	04	2	inverse_cdf	2.3731716317388054	unsmoothed
21.0	21.209144503593446	7.442913325970009	0.2091445035934448	1.594277913093567	1000	04	2	inverse_cdf	2.728170325688997	unsmoothed
21.5	22.253670823097227	11.90376879508582	0.753670823097229	2.399990637779236	1000	04	2	inverse_cdf	3.450183878445585	unsmoothed
22.0	22.22588393974304	3.2062007157915184	0.225883939743042	0.6616766376495361	1000	04	2	inverse_cdf	1.7905866959718868	unsmoothed
22.5	23.282586597442627	12.829873323661202	0.7825865974426269	2.470464569091797	1000	04	2	inverse_cdf	3.5818812548242303	unsmoothed
23.0	23.81460404777527	11.448044535884904	0.8146040477752685	2.287257303237915	1000	04	2	inverse_cdf	3.3834959045172353	unsmoothed
24.0	24.20305338764191	1.3226951340681703	0.2030533876419067	0.4608357954025268	1000	04	2	inverse_cdf	1.1500848377698796	unsmoothed
25.5	25.8696315202713	8.59804759460538	0.3696315202713012	1.7958756589889526	1000	04	2	inverse_cdf	2.932242758470959	unsmoothed
28.0	28.77099883270264	8.340598614508888	0.7709988327026367	1.889142307281494	1000	04	2	inverse_cdf	2.8880094554050353	unsmoothed
32.5	32.590078737258914	5.427903728585926	0.0900787372589111	1.5561377391815183	1000	04	2	inverse_cdf	2.32978619804177	unsmoothed
36.5	35.17812690544128	8.484733477167858	-1.3218730945587158	2.2377653675079348	1000	04	2	inverse_cdf	2.9128565836937215	unsmoothed
39.0	37.15100518035889	5.819271973896896	-1.8489948196411128	2.037227302551269	1000	04	2	inverse_cdf	2.4123167233796012	unsmoothed
40.0	38.36483190059662	5.523209486822693	-1.6351680994033813	1.6911567392349245	1000	04	2	inverse_cdf	2.3501509497950748	unsmoothed
41.0	38.7369927816391	5.061378885759797	-2.263007218360901	2.263012207984924	1000	04	2	inverse_cdf	2.24975084970754	unsmoothed
41.5	38.10988621902466	4.63285058432246	-3.3901137809753417	3.3901137809753417	1000	04	2	inverse_cdf	2.1524057666533185	unsmoothed
2.5	3.42632842373848	12.264083862635356	0.9263284237384796	0.9263284237384796	1000	05	1	inverse_cdf	3.5020114024136695	unsmoothed
3.0	6.154633087873459	41.47040590276509	3.1546330878734588	3.1836488726139067	1000	05	1	inverse_cdf	6.439752006309334	unsmoothed
4.0	12.248776504516602	88.34261109242365	8.248776504516602	8.265346339225768	1000	05	1	inverse_cdf	9.399075012596912	unsmoothed
5.0	10.724329720258712	61.00232063799732	5.724329720258713	5.794219428300858	1000	05	1	inverse_cdf	7.810398238118036	unsmoothed
7.5	8.42908873796463	8.333216146933427	0.92908873796463	1.0040890021324158	1000	05	1	inverse_cdf	2.886731048596912	unsmoothed
11.5	12.952333875656128	15.375258404873469	1.452333875656128	2.086167957305908	1000	05	1	inverse_cdf	3.9211297357870563	unsmoothed
16.0	16.502241770267485	12.430812643605757	0.5022417702674866	1.8493150687217712	1000	05	1	inverse_cdf	3.525735759186408	unsmoothed
18.5	18.61600897693634	0.9648614669027809	0.1160089769363403	0.2563860998153686	1000	05	1	inverse_cdf	0.9822736211986866	unsmoothed
20.0	19.93761385250092	0.2215631283451239	-0.0623861474990844	0.2115027475357055	1000	05	1	inverse_cdf	0.47070492704572775	unsmoothed
21.0	20.998843309402467	1.9607862894500323	-0.0011566905975341	0.5255029544830322	1000	05	1	inverse_cdf	1.4002807895026026	unsmoothed
21.5	21.682491881370545	5.600481636650708	0.1824918813705444	1.2279123125076294	1000	05	1	inverse_cdf	2.366533675367986	unsmoothed
22.0	22.364393965244293	4.873660658812873	0.3643939652442932	1.10706427526474	1000	05	1	inverse_cdf	2.2076368946937066	unsmoothed
22.5	22.79007284450531	5.458564767699992	0.29007284450531	1.1295602769851685	1000	05	1	inverse_cdf	2.336357157563884	unsmoothed
23.0	23.49251954269409	7.61441627417439	0.4925195426940918	1.5631187171936036	1000	05	1	inverse_cdf	2.7594231777990106	unsmoothed
24.0	25.04885665988922	11.482214565820907	1.0488566598892213	2.203957709312439	1000	05	1	inverse_cdf	3.3885416576782568	unsmoothed
25.5	26.0605344247818	6.51315837932698	0.5605344247817993	1.3954645147323608	1000	05	1	inverse_cdf	2.552089022610101	unsmoothed
28.0	27.981530332565303	0.6556429362324951	-0.0184696674346923	0.2310786609649658	1000	05	1	inverse_cdf	0.8097178127177981	unsmoothed
32.5	31.52953714227676	13.427959439446097	-0.970462857723236	2.041158826351166	1000	05	1	inverse_cdf	3.6644180219300986	unsmoothed
36.5	32.466087047576906	40.17966425399483	-4.033912952423096	4.551661151885987	1000	05	1	inverse_cdf	6.3387431131096355	unsmoothed
39.0	33.71245228672028	46.86003758157742	-5.287547713279724	5.414290274620056	1000	05	1	inverse_cdf	6.845439181058979	unsmoothed
40.0	36.55237501430511	31.29055760781866	-3.447624985694885	3.4875351800918577	1000	05	1	inverse_cdf	5.593796350227514	unsmoothed
41.0	35.85443700885773	44.12256709985039	-5.145562991142273	5.145852793693543	1000	05	1	inverse_cdf	6.642481998458889	unsmoothed
41.5	35.038155153751376	47.1661391105436	-6.461844846248627	6.461844846248627	1000	05	1	inverse_cdf	6.867760851292333	unsmoothed
5.5	13.375435373783112	39.15022994885642	7.875435373783111	7.875435373783111	1000	05	2	cdf	6.257014459696927	unsmoothed
8.0	13.292218798160553	20.049162667394324	5.292218798160553	5.3435882754325865	1000	05	2	cdf	4.47762913464194	unsmoothed
10.0	11.692012128829957	6.108888631624386	1.692012128829956	1.7649330787658692	1000	05	2	cdf	2.4716166028784454	unsmoothed
11.0	11.904985802650453	4.330647266035221	0.9049858026504516	1.181237669944763	1000	05	2	cdf	2.081020726959542	unsmoothed
11.5	12.779844120979307	6.526304385558936	1.279844120979309	1.7163555822372436	1000	05	2	cdf	2.55466326265497	unsmoothed
12.0	13.440510992527008	8.400047080141311	1.440510992527008	2.003247947216034	1000	05	2	cdf	2.898283471322519	unsmoothed
12.5	13.8924139585495	7.307885724060412	1.3924139585494997	2.0211066961288453	1000	05	2	cdf	2.703310142040756	unsmoothed
13.0	13.90344257593155	4.654181451205855	0.9034425759315492	1.265416024684906	1000	05	2	cdf	2.157355198201227	unsmoothed
14.0	15.068860226154328	8.901094235841795	1.0688602261543274	1.934408757686615	1000	05	2	cdf	2.983470166742378	unsmoothed
16.0	16.222857496738435	7.459041496998209	0.2228574967384338	1.743097249507904	1000	05	2	cdf	2.731124584671708	unsmoothed
18.5	17.388789347648622	15.215632502282656	-1.1112106523513794	3.122030514717102	1000	05	2	cdf	3.9007220488369403	unsmoothed
22.0	21.82256628894806	2.0458758917925115	-0.1774337110519409	0.5050222158432007	1000	05	2	cdf	1.4303411802057968	unsmoothed
25.5	23.04326353645325	16.997797676352846	-2.456736463546753	3.286447229385376	1000	05	2	cdf	4.122838545996295	unsmoothed
28.0	26.79236561489105	9.423945615572787	-1.2076343851089475	1.729259976387024	1000	05	2	cdf	3.0698445588617003	unsmoothed
30.0	29.90688631439209	1.9891417985793949	-0.0931136856079101	0.4967428550720215	1000	05	2	cdf	1.4103693837358335	unsmoothed
31.0	31.06942723464966	0.0650806291160627	0.0694272346496582	0.1567795448303222	1000	05	2	cdf	0.25510905337926115	unsmoothed
31.5	31.489782808303836	0.0472616329877761	-0.0102171916961669	0.1597694339752197	1000	05	2	cdf	0.2173974079601137	unsmoothed
32.0	31.949554920196533	0.0649361078118449	-0.0504450798034668	0.18447407913208	1000	05	2	cdf	0.2548256419826013	unsmoothed
32.5	32.487839521408084	0.0634110492290968	-0.0121604785919189	0.1567596530914306	1000	05	2	cdf	0.2518155063317126	unsmoothed
33.0	33.03215480804443	0.0417918562230689	0.0321548080444335	0.0960906448364257	1000	05	2	cdf	0.2044305657749567	unsmoothed
34.0	33.97541115379334	0.0922432720311583	-0.024588846206665	0.0916254367828369	1000	05	2	cdf	0.3037157750778815	unsmoothed
36.0	34.709566912174225	11.3141397702904	-1.290433087825775	1.326603925228119	1000	05	2	cdf	3.363649769267068	unsmoothed
38.5	27.779881327629088	53.54047966129297	-10.72011867237091	10.72011867237091	1000	05	2	cdf	7.317136028617547	unsmoothed
5.5	8.380170642375946	20.416298371638803	2.880170642375946	2.880170642375946	1000	06	1	cdf	4.518439816091258	unsmoothed
8.0	9.427511726856231	10.902102726123472	1.4275117268562316	1.663055724620819	1000	06	1	cdf	3.301833237176504	unsmoothed
10.0	10.818952197074893	6.700531300110812	0.8189521970748901	1.2947513036727905	1000	06	1	cdf	2.588538448644488	unsmoothed
11.0	11.939038171768187	7.15317664071006	0.9390381717681884	1.2550598125457764	1000	06	1	cdf	2.6745423235967047	unsmoothed
11.5	13.003601249217986	9.4313355120887	1.503601249217987	1.9007039132118224	1000	06	1	cdf	3.07104795014482	unsmoothed
12.0	14.186250594615936	14.726380247306697	2.1862505946159363	2.638758665561676	1000	06	1	cdf	3.8374966120254355	unsmoothed
12.5	15.40118541431427	19.00641431774776	2.90118541431427	3.4232513456344607	1000	06	1	cdf	4.359634654159423	unsmoothed
13.0	15.658459982395172	16.694631889057394	2.658459982395172	3.1881576113700865	1000	06	1	cdf	4.085906495388434	unsmoothed
14.0	15.474834100723267	9.424653408815455	1.4748341007232666	1.806661964416504	1000	06	1	cdf	3.069959838306595	unsmoothed
16.0	19.1128421421051	14.886016656655462	3.1128421421051025	3.631876462936401	1000	06	1	cdf	3.858240098368097	unsmoothed
18.5	21.415602818489077	13.738124335572998	2.9156028184890745	3.6606815671920776	1000	06	1	cdf	3.7064975833761173	unsmoothed
22.0	22.25007505464554	2.753192968311338	0.2500750546455383	0.7464289965629578	1000	06	1	cdf	1.659274832061084	unsmoothed
25.5	24.183919305324554	13.842128738254573	-1.3160806946754455	3.0493466515541074	1000	06	1	cdf	3.7205011407409314	unsmoothed
28.0	25.663135988235474	19.783492829523496	-2.3368640117645265	3.848626039505005	1000	06	1	cdf	4.447863850155881	unsmoothed
30.0	28.91688827896118	9.21587531534177	-1.0831117210388184	1.8273091926574707	1000	06	1	cdf	3.03576601788441	unsmoothed
31.0	29.540805482387544	7.564523579145733	-1.4591945176124572	1.686074022769928	1000	06	1	cdf	2.7503678988720277	unsmoothed
31.5	28.87182171869278	15.241544275392537	-2.6281782813072203	3.1438125319480896	1000	06	1	cdf	3.9040420432408944	unsmoothed
32.0	29.05264167547226	16.994010584897417	-2.9473583245277406	3.4543243660926817	1000	06	1	cdf	4.122379238364347	unsmoothed
32.5	29.147816309928896	16.527776319489607	-3.352183690071106	3.750090214729309	1000	06	1	cdf	4.065436793198193	unsmoothed
33.0	29.366096771240237	20.70061781311404	-3.6339032287597655	4.0652696304321285	1000	06	1	cdf	4.549793161574935	unsmoothed
34.0	30.30542677593231	17.05986291271036	-3.694573224067688	3.974895215034485	1000	06	1	cdf	4.130358690563129	unsmoothed
36.0	33.4449303817749	11.197521535533216	-2.555069618225098	2.5865837631225586	1000	06	1	cdf	3.3462697941937103	unsmoothed
38.5	38.40423856163025	0.3039449612530008	-0.0957614383697509	0.0957615451812744	1000	06	1	cdf	0.5513120361945681	unsmoothed
2.5	2.843075109243393	1.2461353938048505	0.3430751092433929	0.3430751092433929	1000	06	2	inverse_cdf	1.1163043464059659	unsmoothed
3.0	4.110065664052963	6.182689646139357	1.1100656640529634	1.135274599790573	1000	06	2	inverse_cdf	2.4865014872586255	unsmoothed
4.0	4.889681235551834	4.257472269167673	0.8896812355518341	1.0935198533535004	1000	06	2	inverse_cdf	2.0633643083972526	unsmoothed
5.0	5.706069929122925	2.321075601274967	0.7060699291229248	0.9640787372589112	1000	06	2	inverse_cdf	1.523507663674511	unsmoothed
7.5	8.259688491582871	2.734631067171481	0.7596884915828704	1.330680514574051	1000	06	2	inverse_cdf	1.6536719950375531	unsmoothed
11.5	11.228596272945405	4.366255348341139	-0.2714037270545959	1.4345237374305726	1000	06	2	inverse_cdf	2.0895586491747817	unsmoothed
16.0	15.78859511756897	3.532985171057728	-0.2114048824310302	1.045873483657837	1000	06	2	inverse_cdf	1.8796236780424236	unsmoothed
18.5	18.155713047981266	6.846781972057335	-0.3442869520187377	1.6758369779586793	1000	06	2	inverse_cdf	2.616635620803427	unsmoothed
20.0	19.864866998434067	7.425878021190416	-0.1351330015659332	1.5571147558689118	1000	06	2	inverse_cdf	2.7250464255110254	unsmoothed
21.0	20.821400181293487	7.135045302848706	-0.1785998187065124	1.51875244474411	1000	06	2	inverse_cdf	2.6711505578773926	unsmoothed
21.5	21.50657423019409	6.577136401155872	0.0065742301940917	1.367617259979248	1000	06	2	inverse_cdf	2.5645928334056993	unsmoothed
22.0	21.936347637176517	4.604073596719845	-0.0636523628234863	0.9366530342102052	1000	06	2	inverse_cdf	2.145710510931017	unsmoothed
22.5	22.3473581571579	5.235928952932802	-0.152641842842102	1.114362271308899	1000	06	2	inverse_cdf	2.288215233087308	unsmoothed
23.0	22.8449146900177	3.419168070260337	-0.1550853099822998	0.9803685054779052	1000	06	2	inverse_cdf	1.8490992591692683	unsmoothed
24.0	24.19596404838562	0.4887625056710304	0.1959640483856201	0.2561553936004638	1000	06	2	inverse_cdf	0.6991155166859269	unsmoothed
25.5	25.41718258476257	0.1800815110976739	-0.0828174152374267	0.1646240177154541	1000	06	2	inverse_cdf	0.4243601195890984	unsmoothed
28.0	28.12152067565918	0.4809605446782642	0.1215206756591796	0.2025804977416992	1000	06	2	inverse_cdf	0.6935131899814626	unsmoothed
32.5	32.50631917190552	0.5556521809984303	0.0063191719055175	0.2329908790588379	1000	06	2	inverse_cdf	0.7454208079993677	unsmoothed
36.5	36.409696893692015	1.7054996939351612	-0.0903031063079834	0.4336187496185302	1000	06	2	inverse_cdf	1.3059478143996264	unsmoothed
39.0	39.04519469833374	0.8127350932383591	0.0451946983337402	0.2707652702331543	1000	06	2	inverse_cdf	0.9015182156996935	unsmoothed
40.0	39.09773189640045	5.83362590408247	-0.9022681035995485	0.9797907781600952	1000	06	2	inverse_cdf	2.415290024838108	unsmoothed
41.0	38.93574263763428	17.764867723044265	-2.0642573623657228	2.1214433517456053	1000	06	2	inverse_cdf	4.214838991354743	unsmoothed
41.5	39.51722896575928	14.30753625227495	-1.9827710342407228	1.9827710342407228	1000	06	2	inverse_cdf	3.782530403351036	unsmoothed
2.5	7.084862464666367	13.758187206782512	4.584862464666367	4.584862464666367	1000	07	1	inverse_cdf	3.7092030420000617	unsmoothed
3.0	6.307692416667939	9.395644147263122	3.3076924166679382	3.3076924166679382	1000	07	1	inverse_cdf	3.065231499783193	unsmoothed
4.0	7.235955811023712	10.849865261020662	3.2359558110237123	3.262183928966522	1000	07	1	inverse_cdf	3.2939133657430433	unsmoothed
5.0	7.254064729213715	9.62247556878136	2.254064729213715	2.363021246433258	1000	07	1	inverse_cdf	3.10201153588786	unsmoothed
7.5	9.44101880121231	11.485422102109498	1.9410188012123109	2.7429031949043274	1000	07	1	inverse_cdf	3.389014916182798	unsmoothed
11.5	11.543013597011566	7.2489536200319025	0.0430135970115661	1.63867032289505	1000	07	1	inverse_cdf	2.6923880886736784	unsmoothed
16.0	15.212953542232514	10.84351868988756	-0.7870464577674866	2.311983671665192	1000	07	1	inverse_cdf	3.2929498462453934	unsmoothed
18.5	18.00137631225586	4.657980744227785	-0.4986236877441406	1.097263717651367	1000	07	1	inverse_cdf	2.1582355627289123	unsmoothed
20.0	18.633267284870147	13.578495805199664	-1.3667327151298525	2.598262900829315	1000	07	1	inverse_cdf	3.6849010577218575	unsmoothed
21.0	19.167006328582765	17.214872051338904	-1.8329936714172363	3.220912902832031	1000	07	1	inverse_cdf	4.149080868257318	unsmoothed
21.5	20.088555005550383	18.46661379052741	-1.4114449944496157	3.115798277378082	1000	07	1	inverse_cdf	4.297279812919728	unsmoothed
22.0	21.69593627166748	3.358528360508529	-0.3040637283325195	0.5594247665405273	1000	07	1	inverse_cdf	1.8326288114368738	unsmoothed
22.5	21.22337684607506	15.785710332351355	-1.276623153924942	2.6751205942630767	1000	07	1	inverse_cdf	3.973123498250634	unsmoothed
23.0	21.672453587055205	16.064439150782352	-1.3275464129447938	2.851683223247528	1000	07	1	inverse_cdf	4.008046799974066	unsmoothed
24.0	23.49637447404861	10.444448687208704	-0.5036255259513855	1.8583905520439148	1000	07	1	inverse_cdf	3.2317872280223994	unsmoothed
25.5	25.084257078170776	6.098520921834033	-0.4157429218292236	1.2639218006134034	1000	07	1	inverse_cdf	2.469518358270299	unsmoothed
28.0	27.81356003761292	4.799473163461256	-0.1864399623870849	0.8494488582611084	1000	07	1	inverse_cdf	2.190769993281188	unsmoothed
32.5	32.30097095489502	3.150868747815259	-0.1990290451049804	0.7810720672607422	1000	07	1	inverse_cdf	1.7750686600284675	unsmoothed
36.5	35.77833731842041	4.599714154984369	-0.7216626815795898	0.9607537307739258	1000	07	1	inverse_cdf	2.144694419954593	unsmoothed
39.0	38.76091869926453	1.3871869357806428	-0.2390813007354736	0.2769136219024658	1000	07	1	inverse_cdf	1.1777890030818945	unsmoothed
40.0	38.4321346206665	10.970721511466964	-1.567865379333496	1.6369726104736328	1000	07	1	inverse_cdf	3.3122079511206666	unsmoothed
41.0	40.06614457702637	7.75387889558777	-0.9338554229736328	0.9549824981689452	1000	07	1	inverse_cdf	2.7845787644790674	unsmoothed
41.5	40.51855168533325	7.194746215768489	-0.981448314666748	0.981448314666748	1000	07	1	inverse_cdf	2.682302409455073	unsmoothed
5.5	6.128312840461731	6.249482994500529	0.628312840461731	0.628312840461731	1000	07	2	cdf	2.4998965967616598	unsmoothed
