session	run	trial_nr	subject	mapping	response	value	orientation	rt	error	abs_error	v1_ori_post_mean	v1_ori_post_sd	v1_ori_decode_error	v1_ori_abs_decode_error	npcr_ori_post_mean	npcr_ori_post_sd	npcr_ori_decode_error	npcr_ori_abs_decode_error	v1_val_post_mean	v1_val_post_sd	v1_val_decode_error	v1_val_abs_decode_error	npcr_val_post_mean	npcr_val_post_sd	npcr_val_decode_error	npcr_val_abs_decode_error	response_resid	rt_resid	error_resid	abs_error_resid	v1_ori_post_mean_resid	v1_ori_post_sd_resid	v1_ori_decode_error_resid	v1_ori_abs_decode_error_resid	npcr_ori_post_mean_resid	npcr_ori_post_sd_resid	npcr_ori_decode_error_resid	npcr_ori_abs_decode_error_resid	v1_val_post_mean_resid	v1_val_post_sd_resid	v1_val_decode_error_resid	v1_val_abs_decode_error_resid	npcr_val_post_mean_resid	npcr_val_post_sd_resid	npcr_val_decode_error_resid	npcr_val_abs_decode_error_resid
1	3	55	14	cdf	16.0	16.0	75.0	2.6859872000004543	0.0	0.0	73.17923922173782	5.787733393819479	-1.8207585439704412	1.8207585439704412	112.71702540260792	1.2608130816001695	37.71702763689963	37.71702763689963	15.389688266334826	2.961632605337066	-0.6103117336651742	0.6103117336651742	30.24502012647033	0.494267771774412	14.24502012647033	14.24502012647033	-0.42857142857142705	0.4886439000006897	-0.42857142857142855	-0.5714285714285714	-31.864701281679714	-2.545420812243404	-9.364701281679702	-26.522897670053226	18.855982885186037	-27.512468842690296	18.855982885186016	-14.016666587710297	-7.992756543871604	-1.6342059296806073	-7.992756543871603	-7.895160000876313	6.284414939847782	-5.887403749249575	6.284414939847781	4.675500159293005
1	3	56	14	cdf	31.0	31.0	120.0	1.951727599998776	0.0	0.0	113.58726623339741	3.084935393467564	-6.41273935906054	6.41273935906054	118.70439217899424	2.8410305544566934	-1.2956134134637143	1.2956134134637143	26.777197097262892	3.2581614462319446	-4.222802902737108	4.222802902737108	28.307554890174206	0.8387769672085823	-2.692445109825794	2.692445109825794	-0.0625	-0.3066146750011285	-0.0625	-0.4375	-6.840731343065684	-5.027609492242631	-6.840731343065681	-4.1954602302141755	26.84735954295347	-9.748081959054371	4.347359542953469	-32.18308522366972	-1.030145894293966	-0.2403422208711281	-1.0301458942939639	0.5654846435531238	1.5757881750441207	-3.1776113389098986	1.5757881750441207	-2.3938855736229865
1	3	57	14	cdf	33.5	33.0	150.0	2.5023292000005313	0.5	0.5	121.39946765594644	3.4778709520134807	-28.600527875470092	28.600527875470092	31.937944175784658	8.424305878739057	61.937948644368134	61.937948644368134	34.52633465149728	4.665555180468055	1.5263346514972795	1.5263346514972795	9.29482839037548	1.556317217695411	-23.70517160962452	23.70517160962452	-0.25	0.4879368500007786	-0.25	-0.25	28.500855469357134	-5.3671301389768615	-16.49914453064287	-7.0170042691554215	-72.92886415946501	-2.625741681680841	84.57113584053499	20.068362204140676	6.522210015142367	-2.771553905819384	6.5222100151423685	-5.282821008074148	-16.928597008744866	-1.5836936398543355	-16.928597008744866	16.712494942641285
1	3	58	14	cdf	25.0	25.5	97.5	1.4346570000016072	-0.5	0.5	87.4113580451862	4.998109484720494	-10.088640769107942	10.088640769107942	127.53565906303326	0.6842326046401824	30.035660248739124	30.035660248739124	19.506274239080845	3.0191404407933806	-5.993725760919155	5.993725760919155	28.654878160120397	1.1637727000943885	3.154878160120397	3.154878160120397	-0.625	-0.4507808374983142	-0.625	-0.25	2.5300632038936186	-6.17839755799589	-19.969936796106392	-12.107619558744245	17.501516464524954	-9.163371171011375	17.50151646452496	-5.232211388999456	-2.8972480815674757	-2.171691134409829	-2.897248081567474	-1.5193026441154345	1.0875544144769975	-4.945870103568386	1.0875544144769997	-3.639539645711345
1	3	59	14	cdf	38.0	36.0	165.0	2.2354316000000836	2.0	2.0	141.15712181147572	37.11415956900967	-23.842874418998065	23.842874418998065	172.55324335096822	7.320344668936763	7.553247120494427	7.553247120494427	38.18270332820787	2.044495308843202	2.1827033282078716	2.1827033282078716	16.04201718646995	8.319158716953396	-19.95798281353005	19.95798281353005	1.875	-0.018759787499902814	1.875	1.25	31.981613735960792	29.841444447487582	-35.5183862640392	4.092892737269558	44.653476086896646	-20.85893041430572	22.15347608689664	-29.53421451051581	16.026891213419155	-3.7933986575945875	16.026891213419155	-12.207160389055378	-9.35938178051903	0.5869090781571771	-9.359381780519032	9.359381780519032
1	3	60	14	cdf	9.5	10.0	22.5	1.584839799999827	-0.5	0.5	14.445671666104346	2.042897806775954	-8.054329382481523	8.054329382481523	48.83005524378085	20.17971714816772	26.33005419519497	26.33005419519497	8.960087711262506	0.6358413217487959	-1.0399122887374936	1.0399122887374936	29.93973524040922	3.3708823309559564	19.93973524040922	19.93973524040922	-0.875	-0.11883811250027065	-0.875	0.0	-34.59921294351222	-6.142955034646194	10.400787056487776	-26.566972505073874	-8.083042961360846	-3.2564817599833695	14.41695703863914	-11.144591520803694	-7.214778980950584	-3.6647161108332442	-7.214778980950584	-8.040052796922641	9.080431157792493	-3.8093069903930785	9.080431157792493	6.46088835345471
1	3	61	14	cdf	11.5	11.0	30.0	2.252075299998978	0.5	0.5	99.97452205948888	28.560906491668128	69.9745206613744	69.9745206613744	172.37267332483106	11.712142179922509	-37.62732807328346	37.62732807328346	31.421414770749376	9.138312242698024	20.421414770749376	20.421414770749376	10.4723496875341	12.101353727277619	-0.5276503124658998	0.5276503124658998	0.6875	0.2272693749989685	0.6875	0.1875	37.070791480148124	18.50862400120639	59.57079148014813	36.71232938156956	49.64467607216544	-1.459749382637881	-40.355323927834576	-15.04916396238417	15.57623073045262	2.4859023019636854	15.57623073045262	12.132471536069778	-8.283836483657842	5.687191446494803	-8.28383648365784	-9.183514782348052
1	3	62	14	cdf	32.0	31.5	127.5	2.9195910999987973	0.5	0.5	86.70322031821054	13.707093501023257	-40.79677989419808	40.79677989419808	172.52498198260437	0.6306015213866084	45.024981770195744	45.024981770195744	22.9272165602934	5.714417258521311	-8.572783439706601	8.572783439706601	20.742299316124885	9.074073073410416	-10.757700683875115	10.757700683875115	0.0	0.5653204874990934	0.0	-0.125	-6.976619638654327	-3.9237971688033024	-51.976619638654334	2.5219973511924394	94.04775439810112	-3.5505742094945574	71.5477543981011	-7.622262943636812	-2.6888955105367316	-0.18154328869910774	-2.6888955105367316	1.3056448010010602	-3.0009810789664115	2.550334743108496	-3.0009810789664098	-0.17477076026284522
1	3	63	14	cdf	16.0	14.0	67.5	2.3520712000008643	2.0	2.0	114.02067679095258	3.0327443571104116	46.52067937477292	46.52067937477292	110.6280441339712	3.2878689821125238	43.12804671779155	43.12804671779155	29.6309908693036	5.84131720633178	15.630990869303599	15.630990869303599	25.92679297578493	2.8155951704968345	11.926792975784931	11.926792975784931	1.9375	0.027022312501003398	1.9375	1.3125	16.16144319840285	-14.75314448321504	38.661443198402836	-2.103221709464279	32.80417554188077	-5.220619602684577	55.30417554188077	-4.240573846310419	8.731174705812112	0.06286130313562399	8.731174705812112	6.045998885716724	7.815067603724387	-1.882383436990449	7.815067603724388	1.3851539159605064
1	3	64	14	cdf	37.5	38.5	172.5	1.885088499999256	-1.0	1.0	176.14550007737532	6.500339335972567	3.6454977677949665	3.6454977677949665	171.48705326444394	26.194160154055893	-1.0129490451364167	1.0129490451364167	2.5323670564926553	0.7715385367423724	-35.96763294350735	35.96763294350735	21.519356429622174	11.753905640225017	-16.980643570377826	16.980643570377826	-0.125	-0.29196992500055763	-0.125	0.125	45.49947536485709	-8.674498994735817	0.499475364857096	-4.360025790868155	67.83084493365443	10.728805263513365	22.830844933654426	-64.19270901979591	-23.526230885977014	-4.869265957220485	-23.526230885977014	23.309418439228494	-6.619712113528628	2.081256945605322	-6.619712113528626	6.546992902322371
