direction	quantity	n	mean	sem	t	p
npc_from_v1	observed	30	0.012402518546477208	0.007298809501686824	1.6992522607434635	0.09997614195992464
npc_from_v1	label-shuffle	30	0.006427939965301918	0.005529920979052399	1.1623927339380178	0.2545529116609821
npc_from_v1	observed - shuffle	30	0.005974578581175288	0.003888524332177541	1.5364642395922912	0.13526457763899152
v1_from_npc	observed	30	-0.004995633950819896	0.006394096500508906	-0.7812884823402795	0.44096477541657764
v1_from_npc	label-shuffle	30	-0.0013523213577051826	0.0027118227174012218	-0.49867616678170296	0.6217690836427245
v1_from_npc	observed - shuffle	30	-0.0036433125931147133	0.004424826812335868	-0.8233797044796444	0.4170121260205557
npc_from_v1	r(score, dissimilarity) across bins	30	0.08331402640075848	0.0736626454204769	1.1310213735223615	0.2673130968706911
v1_from_npc	r(score, dissimilarity) across bins	30	-0.021346246213884132	0.08015431028621121	-0.2663143895526263	0.7918815198198326
