subject	session	condition	space	value	value_deg	sd_E	mean_error	mean_abs_error
18	2	inverse_cdf	value	7.5		4.954627513885498	2.5305087566375732	3.175801992416382
18	2	inverse_cdf	value	8.0		5.023441314697266	2.7031071186065674	3.3284683227539062
18	2	inverse_cdf	value	10.0		3.7231664657592773	2.1815922260284424	2.603355884552002
18	2	inverse_cdf	value	11.0		3.5788912773132324	1.6168617010116577	2.107766628265381
18	2	inverse_cdf	value	11.5		4.250971794128418	1.760730504989624	2.3563179969787598
18	2	inverse_cdf	value	12.0		4.445891380310059	1.6490718126296997	2.4490416049957275
18	2	inverse_cdf	value	12.5		4.62339448928833	1.6336020231246948	2.7247533798217773
18	2	inverse_cdf	value	13.0		5.259315490722656	2.1932289600372314	3.4167418479919434
18	2	inverse_cdf	value	14.0		6.007145881652832	2.9299709796905518	4.463134765625
18	2	inverse_cdf	value	16.0		6.204787731170654	6.430005073547363	7.276188373565674
18	2	inverse_cdf	value	18.5		4.353568077087402	5.600944519042969	5.844596862792969
18	2	inverse_cdf	value	20.0		3.716961145401001	3.907897710800171	4.095041275024414
18	2	inverse_cdf	value	21.0		3.40143084526062	2.684359312057495	2.920626640319824
18	2	inverse_cdf	value	21.5		3.0666918754577637	1.9365102052688599	2.1976802349090576
18	2	inverse_cdf	value	22.0		3.1263320446014404	1.4901307821273804	1.8418266773223877
18	2	inverse_cdf	value	22.5		3.0382325649261475	1.0855116844177246	1.6899503469467163
18	2	inverse_cdf	value	23.0		3.0320651531219482	0.6608934998512268	1.6797105073928833
18	2	inverse_cdf	value	24.0		3.000631332397461	-0.06779149919748306	2.059628963470459
18	2	inverse_cdf	value	25.5		3.349687337875366	-0.4255910813808441	2.711143970489502
18	2	inverse_cdf	value	28.0		3.0838091373443604	0.43773534893989563	2.5280568599700928
18	2	inverse_cdf	value	30.0		3.0415806770324707	-0.30234479904174805	2.001397132873535
18	2	inverse_cdf	value	31.0		3.5960967540740967	-1.2222801446914673	2.1854407787323
18	2	inverse_cdf	value	31.5		3.5169689655303955	-1.3123679161071777	2.107814073562622
18	2	inverse_cdf	value	32.0		3.762336015701294	-1.6210298538208008	2.3837451934814453
18	2	inverse_cdf	value	32.5		3.9616191387176514	-2.2614378929138184	2.7549707889556885
18	2	inverse_cdf	value	33.0		4.441700458526611	-2.7534124851226807	3.258810520172119
18	2	inverse_cdf	value	34.0		4.992310523986816	-3.6271839141845703	4.098747730255127
18	2	inverse_cdf	value	36.0		5.931420803070068	-4.837813377380371	5.252413272857666
18	2	inverse_cdf	value	36.5		6.206789016723633	-5.274354457855225	5.57998514175415
18	2	inverse_cdf	value	38.5		6.445780277252197	-6.0843505859375	6.2068376541137695
18	2	inverse_cdf	value	39.0		6.725827693939209	-6.325469017028809	6.418877124786377
18	2	inverse_cdf	value	40.0		6.907054901123047	-6.880682468414307	6.905189514160156
18	2	inverse_cdf	value	41.0		7.179442882537842	-8.04320240020752	8.043256759643555
18	2	inverse_cdf	value	41.5		7.374114036560059	-8.721216201782227	8.721216201782227
pil02	1	cdf	value	2.5		6.151983737945557	6.138137340545654	6.138137340545654
pil02	1	cdf	value	3.0		6.285711765289307	5.5816731452941895	5.58251953125
pil02	1	cdf	value	4.0		5.488894462585449	5.013411045074463	5.07026481628418
pil02	1	cdf	value	5.0		4.7508063316345215	3.9052958488464355	4.057589530944824
pil02	1	cdf	value	5.5		4.575201988220215	3.5666825771331787	3.762397527694702
pil02	1	cdf	value	7.5		4.202224254608154	2.377427339553833	2.946317195892334
pil02	1	cdf	value	8.0		3.9233672618865967	1.9005476236343384	2.6691431999206543
pil02	1	cdf	value	10.0		4.486089706420898	1.3132551908493042	2.9574549198150635
pil02	1	cdf	value	11.0		5.172626972198486	1.598359227180481	3.5848257541656494
pil02	1	cdf	value	11.5		5.02573299407959	1.3323854207992554	3.375290632247925
pil02	1	cdf	value	12.0		5.544488906860352	1.6878818273544312	3.869971513748169
pil02	1	cdf	value	12.5		5.362490177154541	1.504369854927063	3.8786141872406006
pil02	1	cdf	value	13.0		6.111912250518799	2.2863335609436035	4.660668849945068
pil02	1	cdf	value	14.0		6.046734809875488	2.8240673542022705	4.91652250289917
pil02	1	cdf	value	16.0		5.880218029022217	4.174671649932861	5.632109642028809
pil02	1	cdf	value	18.5		5.332976818084717	4.147965431213379	5.085493564605713
pil02	1	cdf	value	20.0		4.757510185241699	3.053431749343872	4.005366802215576
pil02	1	cdf	value	21.0		4.463547229766846	2.482123613357544	3.687757730484009
pil02	1	cdf	value	21.5		4.568899631500244	1.9894835948944092	3.4804370403289795
pil02	1	cdf	value	22.0		4.441266059875488	1.731347918510437	3.308394432067871
pil02	1	cdf	value	22.5		4.217681884765625	1.4532792568206787	3.062943458557129
pil02	1	cdf	value	23.0		4.030329704284668	1.0597182512283325	2.8644447326660156
pil02	1	cdf	value	24.0		3.977686643600464	0.4438202381134033	2.8145174980163574
pil02	1	cdf	value	25.5		3.7346558570861816	-0.07770421355962753	2.7077224254608154
pil02	1	cdf	value	28.0		3.727616310119629	-1.1939448118209839	2.6483192443847656
pil02	1	cdf	value	30.0		4.442856311798096	-2.715179920196533	3.3115134239196777
pil02	1	cdf	value	31.0		4.82600736618042	-3.7427978515625	4.129241466522217
pil02	1	cdf	value	31.5		4.822978973388672	-3.780046224594116	4.189946174621582
pil02	1	cdf	value	32.0		5.042359828948975	-4.105833053588867	4.479740142822266
pil02	1	cdf	value	32.5		5.319359302520752	-4.5512566566467285	4.93958854675293
pil02	1	cdf	value	33.0		5.630275726318359	-5.018494129180908	5.352249622344971
pil02	1	cdf	value	34.0		5.753322124481201	-4.995352745056152	5.580868244171143
pil02	1	cdf	value	36.0		6.0897216796875	-4.413452625274658	5.292675018310547
pil02	1	cdf	value	36.5		5.864161014556885	-3.6272692680358887	4.676785945892334
pil02	1	cdf	value	38.5		5.493464946746826	-3.597170829772949	4.027837753295898
pil02	1	cdf	value	39.0		5.330573558807373	-3.927574634552002	4.200767993927002
pil02	1	cdf	value	40.0		5.034909248352051	-4.174237251281738	4.204369068145752
pil02	1	cdf	value	41.0		5.406608581542969	-5.48006010055542	5.48006010055542
pil02	1	cdf	value	41.5		5.999617099761963	-6.247866153717041	6.247866153717041
pil02	2	inverse_cdf	value	2.5		6.586885452270508	5.948659896850586	5.948659896850586
pil02	2	inverse_cdf	value	3.0		6.36529016494751	5.578157424926758	5.579771041870117
pil02	2	inverse_cdf	value	4.0		5.354315280914307	4.343255996704102	4.410449028015137
pil02	2	inverse_cdf	value	5.0		4.464158058166504	3.6199638843536377	3.8044791221618652
pil02	2	inverse_cdf	value	5.5		4.293564319610596	3.3757236003875732	3.5452380180358887
pil02	2	inverse_cdf	value	7.5		3.5481789112091064	1.7057900428771973	2.372614860534668
pil02	2	inverse_cdf	value	8.0		3.586003065109253	1.3891452550888062	2.323270797729492
pil02	2	inverse_cdf	value	10.0		4.329066753387451	0.8674587607383728	2.6861157417297363
pil02	2	inverse_cdf	value	11.0		4.878904342651367	0.9539462924003601	3.1232943534851074
pil02	2	inverse_cdf	value	11.5		4.751142978668213	0.7397779226303101	3.1540274620056152
pil02	2	inverse_cdf	value	12.0		5.340221881866455	1.097758173942566	3.6017637252807617
pil02	2	inverse_cdf	value	12.5		5.686136245727539	1.7412904500961304	4.049556732177734
pil02	2	inverse_cdf	value	13.0		5.695221900939941	1.7870391607284546	4.183797359466553
pil02	2	inverse_cdf	value	14.0		6.202261447906494	2.797030210494995	5.005064487457275
pil02	2	inverse_cdf	value	16.0		6.5204949378967285	4.810288429260254	6.187699794769287
pil02	2	inverse_cdf	value	18.5		5.521359920501709	3.9228501319885254	5.030984401702881
pil02	2	inverse_cdf	value	20.0		4.67236328125	3.0779991149902344	3.907170295715332
pil02	2	inverse_cdf	value	21.0		4.377480506896973	2.521944522857666	3.3989131450653076
pil02	2	inverse_cdf	value	21.5		4.0636701583862305	2.1190707683563232	3.051391124725342
pil02	2	inverse_cdf	value	22.0		4.096237659454346	1.7550334930419922	2.881981372833252
pil02	2	inverse_cdf	value	22.5		4.019784927368164	1.286468744277954	2.792832374572754
pil02	2	inverse_cdf	value	23.0		3.5927298069000244	1.0420759916305542	2.530341386795044
pil02	2	inverse_cdf	value	24.0		3.501896619796753	0.7599151134490967	2.4974710941314697
pil02	2	inverse_cdf	value	25.5		3.5212645530700684	0.07117734104394913	2.61326265335083
pil02	2	inverse_cdf	value	28.0		3.656348943710327	-0.7020623683929443	2.506657123565674
pil02	2	inverse_cdf	value	30.0		4.3586931228637695	-2.2676942348480225	2.9685487747192383
pil02	2	inverse_cdf	value	31.0		4.560097694396973	-2.992708444595337	3.4767794609069824
pil02	2	inverse_cdf	value	31.5		4.796380519866943	-3.259063959121704	3.726766586303711
pil02	2	inverse_cdf	value	32.0		4.920316219329834	-3.7636377811431885	4.119704246520996
pil02	2	inverse_cdf	value	32.5		4.925319671630859	-3.9039878845214844	4.3446784019470215
pil02	2	inverse_cdf	value	33.0		5.217721939086914	-4.063716888427734	4.583773136138916
pil02	2	inverse_cdf	value	34.0		6.0259294509887695	-4.750349521636963	5.372181415557861
pil02	2	inverse_cdf	value	36.0		5.882199764251709	-3.953639268875122	4.915823459625244
pil02	2	inverse_cdf	value	36.5		5.944869041442871	-3.518847942352295	4.574460029602051
pil02	2	inverse_cdf	value	38.5		5.212907791137695	-3.2371740341186523	3.792938470840454
pil02	2	inverse_cdf	value	39.0		5.038846969604492	-3.4119601249694824	3.721238374710083
pil02	2	inverse_cdf	value	40.0		5.075482368469238	-4.170266628265381	4.2043256759643555
pil02	2	inverse_cdf	value	41.0		5.659263610839844	-5.28180456161499	5.28180456161499
pil02	2	inverse_cdf	value	41.5		6.104549407958984	-6.180037975311279	6.180037975311279
19	1	inverse_cdf	value	2.5		4.847643852233887	2.5802321434020996	2.5802321434020996
19	1	inverse_cdf	value	3.0		6.29932975769043	3.756854295730591	3.846846342086792
19	1	inverse_cdf	value	4.0		6.8617262840271	5.292354106903076	5.49882698059082
19	1	inverse_cdf	value	5.0		6.967407703399658	6.045844554901123	6.146305561065674
19	1	inverse_cdf	value	5.5		7.097055435180664	6.635311603546143	6.721131801605225
19	1	inverse_cdf	value	7.5		5.5448102951049805	5.058357238769531	5.198083877563477
19	1	inverse_cdf	value	8.0		5.00221586227417	4.485740661621094	4.648169040679932
19	1	inverse_cdf	value	10.0		5.099826335906982	4.430440425872803	4.6229376792907715
19	1	inverse_cdf	value	11.0		5.419723033905029	3.963364839553833	4.2535223960876465
19	1	inverse_cdf	value	11.5		5.41037654876709	3.8906092643737793	4.251441478729248
19	1	inverse_cdf	value	12.0		5.596065521240234	3.829911470413208	4.380850791931152
19	1	inverse_cdf	value	12.5		5.8864359855651855	4.006832122802734	4.7201995849609375
19	1	inverse_cdf	value	13.0		6.2389984130859375	4.045107841491699	5.055580139160156
19	1	inverse_cdf	value	14.0		5.9285807609558105	3.7355799674987793	5.003473281860352
19	1	inverse_cdf	value	16.0		6.248406410217285	4.446324825286865	6.037193298339844
19	1	inverse_cdf	value	18.5		5.308667182922363	4.116878986358643	5.504754066467285
19	1	inverse_cdf	value	20.0		4.978078842163086	3.3873841762542725	4.694500923156738
19	1	inverse_cdf	value	21.0		4.674412727355957	2.750488519668579	4.0472846031188965
19	1	inverse_cdf	value	21.5		4.605383396148682	2.122136116027832	3.5321602821350098
19	1	inverse_cdf	value	22.0		4.569942951202393	1.835458755493164	3.347411632537842
19	1	inverse_cdf	value	22.5		4.481945991516113	1.2718369960784912	3.068835496902466
19	1	inverse_cdf	value	23.0		4.794009208679199	0.8184516429901123	3.1039464473724365
19	1	inverse_cdf	value	24.0		4.323005199432373	0.1661500781774521	2.8624186515808105
19	1	inverse_cdf	value	25.5		4.4175591468811035	-0.3507536053657532	3.2186100482940674
19	1	inverse_cdf	value	28.0		4.687745094299316	-0.8207139372825623	3.6177022457122803
19	1	inverse_cdf	value	30.0		4.962298393249512	-1.554682970046997	3.500422954559326
19	1	inverse_cdf	value	31.0		5.132273197174072	-2.5028915405273438	3.649975538253784
19	1	inverse_cdf	value	31.5		5.164309978485107	-2.770864963531494	3.76328182220459
19	1	inverse_cdf	value	32.0		5.216695785522461	-3.1471543312072754	3.864426374435425
19	1	inverse_cdf	value	32.5		5.07206916809082	-3.5987443923950195	4.055844783782959
19	1	inverse_cdf	value	33.0		5.149121284484863	-4.062984466552734	4.402601718902588
19	1	inverse_cdf	value	34.0		5.417031764984131	-5.006773471832275	5.1670122146606445
19	1	inverse_cdf	value	36.0		5.639969825744629	-6.275800704956055	6.376590251922607
19	1	inverse_cdf	value	36.5		5.754661560058594	-6.54793643951416	6.621630668640137
19	1	inverse_cdf	value	38.5		5.711735248565674	-7.114979267120361	7.1454291343688965
19	1	inverse_cdf	value	39.0		6.094893455505371	-7.715543746948242	7.738780498504639
19	1	inverse_cdf	value	40.0		6.319539546966553	-8.742498397827148	8.747986793518066
19	1	inverse_cdf	value	41.0		6.8321733474731445	-10.117403984069824	10.117546081542969
19	1	inverse_cdf	value	41.5		7.473804950714111	-11.330889701843262	11.330889701843262
19	2	cdf	value	2.5		4.456593036651611	2.0409624576568604	2.0409624576568604
19	2	cdf	value	3.0		5.01315975189209	2.5509414672851562	2.6682395935058594
19	2	cdf	value	4.0		6.358816623687744	4.44651460647583	4.7004170417785645
19	2	cdf	value	5.0		6.798085689544678	5.667251110076904	5.805047988891602
19	2	cdf	value	5.5		6.369330883026123	5.300595283508301	5.4261474609375
19	2	cdf	value	7.5		5.411235332489014	4.766848564147949	4.954836368560791
19	2	cdf	value	8.0		5.301894187927246	4.460782051086426	4.656499862670898
19	2	cdf	value	10.0		4.911096572875977	4.01412296295166	4.231970310211182
19	2	cdf	value	11.0		5.099552154541016	3.848951816558838	4.125879764556885
19	2	cdf	value	11.5		5.246650218963623	3.761147975921631	4.1410698890686035
19	2	cdf	value	12.0		5.712522506713867	4.2209696769714355	4.684323310852051
19	2	cdf	value	12.5		5.84763240814209	3.8509042263031006	4.65897798538208
19	2	cdf	value	13.0		6.128633499145508	4.310841083526611	5.125577926635742
19	2	cdf	value	14.0		6.361391067504883	4.233832359313965	5.458026885986328
19	2	cdf	value	16.0		6.207663059234619	4.449635028839111	6.028622150421143
19	2	cdf	value	18.5		5.564765930175781	4.082272052764893	5.504085063934326
19	2	cdf	value	20.0		5.032941818237305	3.1973884105682373	4.572737216949463
19	2	cdf	value	21.0		4.854227066040039	2.3406100273132324	3.8389604091644287
19	2	cdf	value	21.5		4.4828619956970215	2.324685573577881	3.538651943206787
19	2	cdf	value	22.0		4.562748432159424	1.6314780712127686	3.204267740249634
19	2	cdf	value	22.5		4.429782867431641	1.3006370067596436	2.988776922225952
19	2	cdf	value	23.0		3.917243242263794	0.9049378633499146	2.4876418113708496
19	2	cdf	value	24.0		3.8877065181732178	0.4368188679218292	2.5702993869781494
19	2	cdf	value	25.5		4.499883651733398	-0.41175514459609985	3.26621150970459
19	2	cdf	value	28.0		4.518514633178711	-0.658939778804779	3.4514310359954834
19	2	cdf	value	30.0		4.424213886260986	-1.1399136781692505	3.254265308380127
19	2	cdf	value	31.0		5.214764595031738	-2.254899740219116	3.580273389816284
19	2	cdf	value	31.5		5.2380900382995605	-2.8601303100585938	3.7439076900482178
19	2	cdf	value	32.0		5.099388122558594	-2.8749659061431885	3.691554307937622
19	2	cdf	value	32.5		5.254240989685059	-3.5607388019561768	4.053729057312012
19	2	cdf	value	33.0		5.5772013664245605	-4.0635528564453125	4.497463226318359
19	2	cdf	value	34.0		5.638440132141113	-4.746596813201904	5.014548301696777
19	2	cdf	value	36.0		5.7930684089660645	-6.195118427276611	6.3109450340271
19	2	cdf	value	36.5		5.757572174072266	-6.309460639953613	6.387292861938477
19	2	cdf	value	38.5		5.622751235961914	-6.673003196716309	6.722446441650391
19	2	cdf	value	39.0		5.614424705505371	-6.912909984588623	6.9492645263671875
19	2	cdf	value	40.0		5.969906806945801	-8.275959014892578	8.284035682678223
19	2	cdf	value	41.0		6.999234676361084	-9.557294845581055	9.557294845581055
19	2	cdf	value	41.5		7.512571811676025	-10.819308280944824	10.819308280944824
10	1	cdf	value	2.5		7.861861228942871	5.48750638961792	5.48750638961792
10	1	cdf	value	3.0		7.656803607940674	5.058865070343018	5.064423084259033
10	1	cdf	value	4.0		6.838604927062988	4.22588586807251	4.387521266937256
10	1	cdf	value	5.0		5.741543769836426	3.4959380626678467	3.8268516063690186
10	1	cdf	value	5.5		5.5683770179748535	3.073451042175293	3.5325264930725098
10	1	cdf	value	7.5		4.909759521484375	2.33015775680542	3.2589821815490723
10	1	cdf	value	8.0		5.3986616134643555	2.7524425983428955	3.6811113357543945
10	1	cdf	value	10.0		4.887425422668457	3.1053574085235596	3.8840417861938477
10	1	cdf	value	11.0		4.542971134185791	3.0105552673339844	3.6487393379211426
10	1	cdf	value	11.5		4.63114595413208	2.9567947387695312	3.5563886165618896
10	1	cdf	value	12.0		4.3187737464904785	3.010316848754883	3.4611480236053467
10	1	cdf	value	12.5		4.3971991539001465	2.6547412872314453	3.261202096939087
10	1	cdf	value	13.0		3.950512170791626	2.406770944595337	2.944960594177246
10	1	cdf	value	14.0		3.8807179927825928	2.1874568462371826	2.9266715049743652
10	1	cdf	value	16.0		3.536896228790283	1.2315328121185303	2.5742719173431396
10	1	cdf	value	18.5		4.02280855178833	0.9827814698219299	3.0961034297943115
10	1	cdf	value	20.0		4.200409889221191	1.64714777469635	3.5375049114227295
10	1	cdf	value	21.0		4.464853286743164	1.6691875457763672	3.6640005111694336
10	1	cdf	value	21.5		4.330835819244385	2.1094062328338623	3.731567859649658
10	1	cdf	value	22.0		4.427539825439453	2.0418882369995117	3.7442493438720703
10	1	cdf	value	22.5		4.55738639831543	1.8685693740844727	3.714402437210083
10	1	cdf	value	23.0		4.649023056030273	1.8417634963989258	3.660781145095825
10	1	cdf	value	24.0		4.946898937225342	1.5881718397140503	3.7663257122039795
10	1	cdf	value	25.5		5.5998854637146	0.2766193151473999	4.058559417724609
10	1	cdf	value	28.0		4.958151340484619	-1.0025635957717896	3.5744519233703613
10	1	cdf	value	30.0		4.379696846008301	-2.1586382389068604	3.330488681793213
10	1	cdf	value	31.0		4.6973748207092285	-3.0164315700531006	3.6687982082366943
10	1	cdf	value	31.5		4.2392802238464355	-3.080010175704956	3.5550599098205566
10	1	cdf	value	32.0		4.575979709625244	-3.8661038875579834	4.122079849243164
10	1	cdf	value	32.5		4.397008895874023	-4.013041973114014	4.183370590209961
10	1	cdf	value	33.0		4.427938938140869	-4.374185562133789	4.531820297241211
10	1	cdf	value	34.0		4.388345241546631	-4.912289619445801	5.016363143920898
10	1	cdf	value	36.0		5.1401262283325195	-5.873634338378906	6.025865077972412
10	1	cdf	value	36.5		5.225340366363525	-5.926826000213623	6.142138481140137
10	1	cdf	value	38.5		6.337189197540283	-5.268961429595947	5.644547462463379
10	1	cdf	value	39.0		6.122340679168701	-4.3433122634887695	4.724319934844971
10	1	cdf	value	40.0		6.277722358703613	-3.773088216781616	4.048764228820801
10	1	cdf	value	41.0		6.316860675811768	-3.660900115966797	3.6831130981445312
10	1	cdf	value	41.5		6.537391662597656	-3.789807081222534	3.789807081222534
10	2	inverse_cdf	value	2.5		7.8239359855651855	5.893521308898926	5.893521308898926
10	2	inverse_cdf	value	3.0		7.686697483062744	5.460693359375	5.464267730712891
10	2	inverse_cdf	value	4.0		6.975321292877197	4.7319207191467285	4.876951217651367
10	2	inverse_cdf	value	5.0		6.120867729187012	3.829286575317383	4.141695499420166
10	2	inverse_cdf	value	5.5		6.385899066925049	3.8363218307495117	4.245077133178711
10	2	inverse_cdf	value	7.5		5.403539657592773	2.8702847957611084	3.7054405212402344
10	2	inverse_cdf	value	8.0		5.29141092300415	2.9308602809906006	3.855295419692993
10	2	inverse_cdf	value	10.0		5.196383476257324	3.521489143371582	4.252026557922363
10	2	inverse_cdf	value	11.0		4.521111011505127	2.9889986515045166	3.565206527709961
10	2	inverse_cdf	value	11.5		4.626956462860107	3.1638898849487305	3.6531362533569336
10	2	inverse_cdf	value	12.0		4.5918450355529785	2.9738552570343018	3.5313730239868164
10	2	inverse_cdf	value	12.5		4.367626667022705	2.90958833694458	3.4002320766448975
10	2	inverse_cdf	value	13.0		4.266849994659424	2.8189706802368164	3.3305180072784424
10	2	inverse_cdf	value	14.0		4.025389671325684	2.1208198070526123	2.9674150943756104
10	2	inverse_cdf	value	16.0		3.814561605453491	1.3828576803207397	2.7857706546783447
10	2	inverse_cdf	value	18.5		3.911895990371704	0.9745478630065918	3.006937265396118
10	2	inverse_cdf	value	20.0		4.366569519042969	1.55763840675354	3.6583735942840576
10	2	inverse_cdf	value	21.0		4.361566543579102	1.8271843194961548	3.6638739109039307
10	2	inverse_cdf	value	21.5		4.402553558349609	1.8010741472244263	3.6501271724700928
10	2	inverse_cdf	value	22.0		4.152095317840576	1.8344889879226685	3.43019437789917
10	2	inverse_cdf	value	22.5		4.45143461227417	1.5961180925369263	3.48768949508667
10	2	inverse_cdf	value	23.0		4.828550815582275	1.867855429649353	3.878521680831909
10	2	inverse_cdf	value	24.0		5.201383113861084	1.3582923412322998	3.885169267654419
10	2	inverse_cdf	value	25.5		5.441790580749512	0.5347604751586914	4.033161163330078
10	2	inverse_cdf	value	28.0		4.8566575050354	-0.8906142711639404	3.4869580268859863
10	2	inverse_cdf	value	30.0		4.591882228851318	-2.369328498840332	3.5606794357299805
10	2	inverse_cdf	value	31.0		4.695310592651367	-3.1630542278289795	3.7411913871765137
10	2	inverse_cdf	value	31.5		4.630449295043945	-3.525728702545166	3.9305851459503174
10	2	inverse_cdf	value	32.0		4.788427829742432	-4.105607509613037	4.359553813934326
10	2	inverse_cdf	value	32.5		4.911672115325928	-4.665623188018799	4.834605693817139
10	2	inverse_cdf	value	33.0		4.919573783874512	-4.833187580108643	4.994537830352783
10	2	inverse_cdf	value	34.0		4.478448390960693	-5.0946760177612305	5.18106746673584
10	2	inverse_cdf	value	36.0		4.962238788604736	-5.99815559387207	6.157907009124756
10	2	inverse_cdf	value	36.5		5.221911430358887	-6.21481466293335	6.430762767791748
10	2	inverse_cdf	value	38.5		6.413609981536865	-5.4522705078125	5.78010892868042
10	2	inverse_cdf	value	39.0		6.657444000244141	-5.393542289733887	5.717124938964844
10	2	inverse_cdf	value	40.0		7.39990234375	-5.157810211181641	5.365236282348633
10	2	inverse_cdf	value	41.0		6.793491363525391	-4.311032295227051	4.327528476715088
10	2	inverse_cdf	value	41.5		6.857391357421875	-4.505463123321533	4.505463123321533
pil01	1	inverse_cdf	value	2.5		9.536877632141113	10.12098503112793	10.12098503112793
pil01	1	inverse_cdf	value	3.0		9.19619369506836	9.231878280639648	9.233146667480469
pil01	1	inverse_cdf	value	4.0		9.234853744506836	8.328078269958496	8.376779556274414
pil01	1	inverse_cdf	value	5.0		7.980024814605713	7.0712761878967285	7.1542253494262695
pil01	1	inverse_cdf	value	5.5		7.942232131958008	6.884687900543213	7.001477241516113
pil01	1	inverse_cdf	value	7.5		7.499893665313721	6.585888862609863	6.781559467315674
pil01	1	inverse_cdf	value	8.0		7.408565521240234	7.145424842834473	7.312637805938721
pil01	1	inverse_cdf	value	10.0		5.915195465087891	8.316521644592285	8.392935752868652
pil01	1	inverse_cdf	value	11.0		4.766857624053955	6.2201337814331055	6.242919445037842
pil01	1	inverse_cdf	value	11.5		4.437762260437012	5.50217866897583	5.5238776206970215
pil01	1	inverse_cdf	value	12.0		4.01054573059082	4.868868827819824	4.892401218414307
pil01	1	inverse_cdf	value	12.5		3.773711919784546	4.223957061767578	4.245975971221924
pil01	1	inverse_cdf	value	13.0		3.5984814167022705	3.555502414703369	3.627889633178711
pil01	1	inverse_cdf	value	14.0		2.9758222103118896	2.6182949542999268	2.8798770904541016
pil01	1	inverse_cdf	value	16.0		2.7629189491271973	1.6475508213043213	2.6011977195739746
pil01	1	inverse_cdf	value	18.5		2.3544411659240723	1.0750796794891357	2.182314872741699
pil01	1	inverse_cdf	value	20.0		1.990949034690857	0.5472115278244019	1.6859732866287231
pil01	1	inverse_cdf	value	21.0		1.9130045175552368	0.019769743084907532	1.357214331626892
pil01	1	inverse_cdf	value	21.5		1.8131341934204102	-0.2590150833129883	1.229907512664795
pil01	1	inverse_cdf	value	22.0		1.6929376125335693	-0.6224524974822998	1.124079942703247
pil01	1	inverse_cdf	value	22.5		1.7123334407806396	-1.0606228113174438	1.3384523391723633
pil01	1	inverse_cdf	value	23.0		1.777016043663025	-1.43651282787323	1.6271851062774658
pil01	1	inverse_cdf	value	24.0		1.9319961071014404	-2.138899564743042	2.359998941421509
pil01	1	inverse_cdf	value	25.5		2.686265707015991	-3.634640693664551	3.9051196575164795
pil01	1	inverse_cdf	value	28.0		4.294068336486816	-5.655787944793701	6.021754264831543
pil01	1	inverse_cdf	value	30.0		5.066119194030762	-4.858142375946045	5.321661949157715
pil01	1	inverse_cdf	value	31.0		5.186360836029053	-4.368587017059326	4.748010158538818
pil01	1	inverse_cdf	value	31.5		5.109072208404541	-4.135837078094482	4.485263347625732
pil01	1	inverse_cdf	value	32.0		4.898041248321533	-3.7108116149902344	4.031768798828125
pil01	1	inverse_cdf	value	32.5		4.790806293487549	-3.544095516204834	3.8010470867156982
pil01	1	inverse_cdf	value	33.0		4.737719535827637	-3.593034267425537	3.8460395336151123
pil01	1	inverse_cdf	value	34.0		4.896361827850342	-3.989370584487915	4.201777458190918
pil01	1	inverse_cdf	value	36.0		6.229068756103516	-4.855288505554199	5.027693748474121
pil01	1	inverse_cdf	value	36.5		6.783865451812744	-5.741147518157959	5.868587970733643
pil01	1	inverse_cdf	value	38.5		8.334709167480469	-7.703845977783203	7.808563709259033
pil01	1	inverse_cdf	value	39.0		8.187355995178223	-7.154906749725342	7.255013942718506
pil01	1	inverse_cdf	value	40.0		8.919116973876953	-8.157408714294434	8.205525398254395
pil01	1	inverse_cdf	value	41.0		9.4599027633667	-8.900333404541016	8.90346908569336
pil01	1	inverse_cdf	value	41.5		8.839799880981445	-8.71202278137207	8.71202278137207
pil01	2	cdf	value	2.5		9.948439598083496	10.888840675354004	10.888840675354004
pil01	2	cdf	value	3.0		9.758213996887207	9.741595268249512	9.742843627929688
pil01	2	cdf	value	4.0		8.862899780273438	8.54124927520752	8.579519271850586
pil01	2	cdf	value	5.0		8.006561279296875	7.076762676239014	7.158807277679443
pil01	2	cdf	value	5.5		8.120186805725098	6.9779863357543945	7.085265159606934
pil01	2	cdf	value	7.5		7.282140731811523	6.909379005432129	7.07503604888916
pil01	2	cdf	value	8.0		7.369209289550781	7.27542781829834	7.4513163566589355
pil01	2	cdf	value	10.0		5.594338893890381	7.366081237792969	7.443312644958496
pil01	2	cdf	value	11.0		4.88253927230835	6.359362602233887	6.395717620849609
pil01	2	cdf	value	11.5		4.455103874206543	5.369019985198975	5.403502464294434
pil01	2	cdf	value	12.0		4.352944850921631	4.941699981689453	4.9839091300964355
pil01	2	cdf	value	12.5		3.823963165283203	4.198599815368652	4.249502658843994
pil01	2	cdf	value	13.0		3.587076425552368	3.7934627532958984	3.8792641162872314
pil01	2	cdf	value	14.0		3.1434202194213867	2.5452425479888916	2.842970371246338
pil01	2	cdf	value	16.0		2.773491859436035	1.803814172744751	2.672941207885742
pil01	2	cdf	value	18.5		2.368546485900879	1.1937209367752075	2.322054147720337
pil01	2	cdf	value	20.0		2.0034515857696533	0.7336869835853577	1.7281073331832886
pil01	2	cdf	value	21.0		1.7568503618240356	-0.012259164825081825	1.245082974433899
pil01	2	cdf	value	21.5		1.7117125988006592	-0.3562385141849518	1.1281235218048096
pil01	2	cdf	value	22.0		1.689697504043579	-0.6884654760360718	1.1608930826187134
pil01	2	cdf	value	22.5		1.6146347522735596	-0.9285951852798462	1.2717671394348145
