subject	session	mapping	run	trial_nr	orientation	sample_idx	x_deg	y_deg	n_samples	frac_valid
01	1	inverse_cdf	1	2	120.0	7	0.3944204604080594	0.3752442957856939	751	1.0
01	1	inverse_cdf	1	2	120.0	8	0.18710586485619482	0.10918853464227674	751	1.0
01	1	inverse_cdf	1	2	120.0	9	0.361855416751372	0.2822124138891022	751	1.0
01	1	inverse_cdf	1	2	120.0	10	0.5174227361260716	0.07523986795183463	751	1.0
01	1	inverse_cdf	1	2	120.0	11	0.6834333579556474	0.06452840090679193	751	1.0
01	1	inverse_cdf	1	2	120.0	12	0.5860907904991838	0.23392505174238581	751	1.0
01	1	inverse_cdf	1	2	120.0	13	0.5796130861501331	0.10063659831443461	751	1.0
01	1	inverse_cdf	1	2	120.0	14	0.5729622265581403	0.12568765177065488	751	1.0
01	1	inverse_cdf	1	2	120.0	15	0.5761580820546872	0.23401142725318808	751	1.0
01	1	inverse_cdf	1	2	120.0	16	0.8682598559026931	0.11169364254759956	751	1.0
01	1	inverse_cdf	1	2	120.0	17	0.8247321126839208	0.2845447098408322	751	1.0
01	1	inverse_cdf	1	2	120.0	18	0.8862233426326183	0.2892090237853948	751	1.0
01	1	inverse_cdf	1	2	120.0	19	0.8583280239946476	0.10175958474523779	751	1.0
01	1	inverse_cdf	1	3	82.5	0	0.2642450679343678	-0.8173046649301218	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	1	0.3216021585478491	-0.8259410310514254	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	2	0.2506831384829195	-0.642924890173076	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	3	0.13017957775174338	-0.546099446231895	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	4	0.09484891271078649	-0.6142489100863445	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	5	0.254224766202865	-0.6120033739136936	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	6	0.4641280622342865	0.21647581837826083	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	7	0.3898424448658705	0.07541269806781874	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	8	0.21147525466226208	3.445207000844921	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	9	1.3341238240571207	5.59208897681593	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	10	0.48822737967390256	-0.18356411700323055	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	11	0.4371781029076703	0.045524009972365845	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	12	0.8116905456297971	0.28618590588756165	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	13	2.352884351656639	0.8179083847855007	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	14	2.495593059241549	0.5569828705090148	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	15	2.5129229059618843	0.5575874765633465	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	16	2.495420625581735	0.7368100935106516	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	17	2.6894717756180535	0.22710051899454287	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	18	2.6773182348026663	0.8058179141173417	753	0.9428950863213812
01	1	inverse_cdf	1	3	82.5	19	2.786345195286487	0.618740523626189	753	0.9428950863213812
01	1	inverse_cdf	1	4	15.0	0	0.848482496498298	0.029543133693229987	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	1	0.9204226291304617	0.20109980497180374	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	2	0.9072093986826747	0.24126752049865466	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	3	1.004363747720051	-0.10616512531239691	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	4	0.798304052767518	0.1823548250600658	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	5	0.8942549183106931	1.0003908517203761	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	6	0.7387098998763993	0.7215227262722598	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	7	0.7369828571491278	0.8880369987137076	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	8	2.0065573391245213	1.6112309292784097	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	9	1.9303710555713023	1.497547530086268	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	10	1.8931810228729684	1.4068170589619833	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	11	1.912164610736017	2.620855210592791	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	12	1.7702968729849808	2.3875507326994896	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	13	1.5556424907940662	2.2671584850074913	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	14	1.6014773144249737	2.276559722168991	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	15	1.2970848633476397	2.0998181225095953	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	16	1.2828388187307176	2.153302061979775	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	17	0.719104180049902	4.521721679173436	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	18	1.4596071090780598	5.948068547203485	751	0.9427430093209055
01	1	inverse_cdf	1	4	15.0	19	1.0749157747992224	2.6668025326018188	751	0.9427430093209055
01	1	inverse_cdf	1	5	7.5	0	0.15099790267774882	-0.8895051905330614	750	0.884
01	1	inverse_cdf	1	5	7.5	1	0.2784980147489296	-0.7959707330726995	750	0.884
01	1	inverse_cdf	1	5	7.5	2	0.18641480260789076	-0.7922583994519813	750	0.884
01	1	inverse_cdf	1	5	7.5	3	0.10668341809133997	-0.5724436688404292	750	0.884
01	1	inverse_cdf	1	5	7.5	4	-0.018140520720583097	-0.6747098521690957	750	0.884
01	1	inverse_cdf	1	5	7.5	5	0.18356417922344168	-0.6435295421082001	750	0.884
01	1	inverse_cdf	1	5	7.5	6	0.8608325095726438	0.05200278897092222	750	0.884
01	1	inverse_cdf	1	5	7.5	7	0.7277412754501915	0.219758392433416	750	0.884
01	1	inverse_cdf	1	5	7.5	8	0.7019165991689003	0.2785843293867159	750	0.884
01	1	inverse_cdf	1	5	7.5	9	1.1297489524700983	1.1494363856348389	750	0.884
01	1	inverse_cdf	1	5	7.5	10	0.8012403817994538	1.4682833576513046	750	0.884
01	1	inverse_cdf	1	5	7.5	11	0.8990914121912268	1.4569744288265387	750	0.884
01	1	inverse_cdf	1	5	7.5	12	0.8452868872707284	1.5549519580011493	750	0.884
01	1	inverse_cdf	1	5	7.5	13	1.6773130887391574	6.6497001678721475	750	0.884
01	1	inverse_cdf	1	5	7.5	14	1.5833574731358482	5.945009534580354	750	0.884
01	1	inverse_cdf	1	5	7.5	15	1.2094475572536219	1.1535812650053472	750	0.884
01	1	inverse_cdf	1	5	7.5	16	0.89209592340011	0.6664181804297881	750	0.884
01	1	inverse_cdf	1	5	7.5	17	0.9068639872088408	0.3820682457840043	750	0.884
01	1	inverse_cdf	1	5	7.5	18	0.5707164794430394	0.20386405363099475	750	0.884
01	1	inverse_cdf	1	5	7.5	19	0.5120673952274378	0.20351852753047248	750	0.884
01	1	inverse_cdf	1	6	157.5	0	0.9403720598466897	-0.44806176679158255	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	1	0.6406792585602813	-0.2927508858521025	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	2	0.561474379976856	-0.2013589591921726	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	3	0.39061986137312904	-0.0662560593983413	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	4	0.3256618464776032	-0.21889423819057033	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	5	0.5782308873413226	-0.22416382813352814	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	6	0.996591588077644	-0.038872540658529235	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	7	1.0421012710084823	-0.1695701964090343	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	8	1.0136039094260494	-0.4119554958655223	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	9	1.0857098657794224	-0.3079539857811539	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	10	4.966053376585565	3.859328711354459	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	11	11.209181920284609	7.185389310449659	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	12	1.581106539976718	0.317974169126293	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	13	1.1748224465789852	0.5873864730352679	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	14	0.8657553165647015	0.41437413380818333	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	15	0.5506773982849841	0.47380233794331916	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	16	0.42741732758686246	0.28057092203178413	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	17	0.36055971672905407	0.3667790735953559	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	18	0.3544267279738923	0.30899039008090223	753	0.9176626826029216
01	1	inverse_cdf	1	6	157.5	19	1.357089147300079	-0.27737505735286627	753	0.9176626826029216
01	1	inverse_cdf	1	7	67.5	0	0.7418195253519584	-0.0754990824314957	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	1	0.6426656598656396	-0.30208008021461513	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	2	0.6443932864170975	-0.07593099832364254	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	3	0.47414768950829106	-0.43812826427223417	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	4	0.4952239063149656	-0.36280556606493386	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	5	0.48390851733881224	-0.15298470455191757	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	6	0.9801836187340767	0.07368501608227568	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	7	0.9528078776640105	2.8047279818966366	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	8	0.822908483519473	4.407027320068755	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	9	0.8648916380027357	-0.1967806992732753	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	10	1.1375203844932134	-0.311063546991311	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	11	0.9700794779797612	-0.1184315263329989	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	12	2.680679992852366	0.29542874045254885	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	13	2.5683583057044546	0.49824709321172217	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	14	2.5240449433802015	0.28851823973333407	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	15	2.315714866127424	-0.03066609960603918	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	16	2.1614102187293103	0.23884881587173734	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	17	2.2442160888808993	0.3268711587569717	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	18	0.6647770990882425	-0.25448393682919535	750	0.9413333333333334
01	1	inverse_cdf	1	7	67.5	19	0.44806176679158255	-0.279016304010053	750	0.9413333333333334
01	1	inverse_cdf	1	8	90.0	0	0.7237683396995404	0.283940041223472	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	1	0.7069258609587359	0.22329980800641386	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	2	0.35425392576603865	0.13890429774121893	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	3	0.7381056556375498	-0.07878164161126848	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	4	0.9916688589373926	0.19799005276609777	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	5	1.1758589174552414	0.2981065371887738	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	6	1.199431564398614	0.1772582450781905	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	7	1.0673166877593943	0.3292900291453947	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	8	1.0957265811635282	0.15281194049952707	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	9	1.0162809039151082	0.2506831418068612	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	10	1.094085837414292	-0.3051897802463652	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	11	0.6366197408943075	-0.07705396859009259	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	12	0.6022431589365446	-0.06513308099818069	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	13	0.6183947611019671	-0.2427359150006373	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	14	0.4720748141966145	-0.45514476010780147	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	15	0.5808223328492316	-0.5003201598135725	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	16	0.6388636640634128	-0.6953481960359273	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	17	0.5128447671035496	-2.0407228210365247	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	18	0.7219545429969545	-2.2143728194036174	751	0.9760319573901465
01	1	inverse_cdf	1	8	90.0	19	0.8599689403312651	1.4555069300416545	751	0.9760319573901465
01	1	inverse_cdf	1	9	105.0	0	-0.36600165479246644	-1.2143692883042987	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	1	-0.10668342450211674	-1.3210005892277146	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	2	-0.18874713254986455	-1.0453827525101598	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	3	0.0016412853501866064	-1.5227541762286485	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	4	-0.24290877654811815	-1.1257768541681992	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	5	-0.4332910725184062	-1.376773363238881	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	6	-0.4447793953642082	-1.273427710962492	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	7	0.24290877654811815	-0.6417157382263305	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	8	0.288863774243126	-0.8648916808654182	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	9	-0.31530596190803245	2.2822099010693835	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	10	-0.3050330310284614	0.76781019470888	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	11	-0.3184060802198147	-0.9715478005034563	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	12	-0.40867312171278464	-1.142183279309293	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	13	-0.5219143055477027	-1.0486642271530586	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	14	-0.33153594057765506	-0.7943312151011215	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	15	-0.2642450679343678	-0.7106401142243851	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	16	-0.21500737168966924	-0.7565885678709527	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	17	-0.09847702406781339	-0.43493226365102644	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	18	-0.1395089791013066	-0.6482800476719951	742	0.8921832884097035
01	1	inverse_cdf	1	9	105.0	19	-0.09519446274391567	-1.0322567855657971	742	0.8921832884097035
01	1	inverse_cdf	1	10	75.0	0	0.17233444211838855	0.11817237768118447	752	1.0
01	1	inverse_cdf	1	10	75.0	1	0.05295303226375784	-0.13778132031484835	752	1.0
01	1	inverse_cdf	1	10	75.0	2	0.06556500196453437	-0.335250302364098	752	1.0
01	1	inverse_cdf	1	10	75.0	3	0.004319171820921605	-0.33024022686219956	752	1.0
01	1	inverse_cdf	1	10	75.0	4	-0.02116394171509042	-0.5504182287091574	752	1.0
01	1	inverse_cdf	1	10	75.0	5	0.5663977610809542	0.16559640866409361	752	1.0
01	1	inverse_cdf	1	10	75.0	6	0.21215674012017163	0.17933141830531724	752	1.0
01	1	inverse_cdf	1	10	75.0	7	0.02617418030716395	0.045869594643083614	752	1.0
01	1	inverse_cdf	1	10	75.0	8	0.14797450255599803	-0.13855875812828672	752	1.0
01	1	inverse_cdf	1	10	75.0	9	0.054248781996702466	-0.38880588552787043	752	1.0
01	1	inverse_cdf	1	10	75.0	10	0.019954573577917186	-0.4179156634357797	752	1.0
01	1	inverse_cdf	1	10	75.0	11	1.3961118497854001	-0.09605809182272845	752	1.0
01	1	inverse_cdf	1	10	75.0	12	1.2807666284366934	-0.25310182919263624	752	1.0
01	1	inverse_cdf	1	10	75.0	13	1.3335194350531	-0.3449248916690054	752	1.0
01	1	inverse_cdf	1	10	75.0	14	1.3293749917430215	-0.39571615294162815	752	1.0
01	1	inverse_cdf	1	10	75.0	15	1.1126515497338034	-0.36470595577323245	752	1.0
01	1	inverse_cdf	1	10	75.0	16	1.3007110736563674	-0.6474160745187634	752	1.0
01	1	inverse_cdf	1	10	75.0	17	1.194164483958766	-0.6602856677997033	752	1.0
01	1	inverse_cdf	1	10	75.0	18	2.583100150689497	-0.15652640218414343	752	1.0
01	1	inverse_cdf	1	10	75.0	19	2.7404960282993795	-0.10504214475464942	752	1.0
01	1	inverse_cdf	1	11	52.5	0	0.1772582523400505	0.23798500721457122	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	1	0.03792232264062058	-0.1710386286945001	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	2	0.1026234160667983	-0.19323900846145903	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	3	0.20351852753047248	-0.33101765620675805	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	4	0.06185051730164443	-0.1643008302948457	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	5	0.22252258134317296	-0.28653144271669173	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	6	0.6988937438494942	0.42620795719741883	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	7	0.7102082349815774	0.025051195787393777	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	8	0.7314552139947945	0.11359406935056211	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	9	0.7229046095396331	-0.12447832267783063	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	10	0.9126495683144773	0.07040246707033378	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	11	1.9217424489482007	0.9560893690980111	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	12	1.894216465499464	0.8335413758409633	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	13	2.0077653931220802	0.5927419941639431	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	14	1.8996528951168823	0.8309504088873034	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	15	0.15324290740796065	3.8033514315659476	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	16	-6.746003431982897	3.5770933669852334	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	17	0.5892006369296973	1.9731675370131914	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	18	1.1030665955600762	1.0734477230318684	751	0.9360852197070573
01	1	inverse_cdf	1	11	52.5	19	1.1438239115647415	1.0273345199500974	751	0.9360852197070573
01	1	inverse_cdf	1	12	135.0	0	0.5481725807572264	-0.223213678414461	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	1	1.314511456538922	6.523374064062756	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	2	0.13320301926843844	-0.08318712754077853	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	3	-0.08854295478714001	-0.3631511166486585	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	4	-0.09130721819936069	-0.10659703666992865	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	5	0.4650779154701862	0.24921456078300042	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	6	0.6515621960233395	0.47673920012530424	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	7	0.6604585001605201	0.3486392579529812	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	8	0.5800449739470912	0.31184105294677705	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	9	1.6572358956886961	6.973647106878897	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	10	1.1183827857586546	5.758437560308138	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	11	0.6147672660075644	3.6993726556273643	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	12	0.3246254917996159	0.5980108345155757	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	13	0.2720194016435667	0.4375235936809056	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	14	0.054767083822480814	0.48183544722852933	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	15	0.23945349865789423	0.47406142814610835	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	16	0.11195279496691392	0.1909930527604446	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	17	0.15186172345418444	0.2699462436679495	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	18	-0.06366456745897442	0.39839400162151367	750	0.8706666666666667
01	1	inverse_cdf	1	12	135.0	19	0.08042292936415255	0.1624868141115003	750	0.8706666666666667
01	1	inverse_cdf	1	13	172.5	0	0.0065651413738083185	-0.4152379237236489	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	1	0.05027514863365759	-0.5819451891301652	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	2	0.11860429213849034	-0.5127584061188921	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	3	0.1796769590668254	-0.49911009229345227	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	4	0.10305532899512539	-0.6218498918672049	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	5	0.08223697403133381	-0.7277413203351155	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	6	0.4628324015079368	-0.07161183393413303	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	7	0.7009666326339548	0.05303939349207949	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	8	0.3462140868568354	0.5666716474023958	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	9	-0.024453804502691523	1.4554616789684023	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	10	0.43303193362131787	0.436832543076092	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	11	0.6733278546410328	0.22649619855897785	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	12	0.55041831538699	0.33594134645757034	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	13	0.3589183709888077	0.43380934328969717	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	14	0.13251194852624068	-0.7208312165024718	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	15	-0.06625606588994827	-0.8534916255046694	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	16	-0.22139965238907305	-0.8618679066567322	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	17	-0.09199828234622424	-0.8648052644941542	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	18	-0.21638948553849977	-1.0169717958228588	751	0.8961384820239681
01	1	inverse_cdf	1	13	172.5	19	-0.18710586485619482	-1.2832705216779663	751	0.8961384820239681
01	1	inverse_cdf	1	14	127.5	0	0.32825347869878657	0.18382332855035088	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	1	0.30216645605503206	0.1300932336799304	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	2	0.48114442455112394	0.10340086317014616	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	3	0.6534623846983241	0.09752677831611066	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	4	0.5942967498967296	0.10651065821290963	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	5	0.42266648406540097	0.18658740153765163	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	6	0.39243379923518823	0.10417828652519048	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	7	0.39252020267091486	0.08508762389081115	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	8	0.473629610039064	-0.04984323196220594	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	9	0.6277101754669954	4.4729122189777195	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	10	-0.9444767921421124	6.226347596971241	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	11	-1.727548616395016	7.670520448328576	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	12	0.013303049367854166	0.2822987781251793	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	13	0.03697210694220225	0.13536259773027165	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	14	0.11756769614133268	0.12508301771603056	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	15	0.20291385048890273	0.22355920209094288	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	16	0.3583138196642022	0.09726760542930864	751	0.8894806924101198
01	1	inverse_cdf	1	14	127.5	17	0.21708052674631667	0.272105786133476	751	0.8894806924101198
