subject	roi	train_condition	voxel	train_r2	r_value	r_orientation	r_advantage	predicted_gap
11	NPCr	inverse_cdf	664	0.06461877	0.06920093	0.22981746	-0.16061653	0.06556444
11	NPCr	inverse_cdf	231	0.064579666	0.4535075	0.55218595	-0.09867844	0.07799777
11	NPCr	inverse_cdf	880	0.064288855	0.26322448	0.33529058	-0.0720661	0.13733087
11	NPCr	inverse_cdf	731	0.0641523	0.5479744	0.20828353	0.33969086	0.3719742
11	NPCr	inverse_cdf	461	0.06357509	-0.123024814	0.13723627	-0.2602611	0.07189857
11	NPCr	inverse_cdf	554	0.063132524	0.11141032	0.13861185	-0.027201533	0.0873612
11	NPCr	inverse_cdf	437	0.06308317	0.19649062	-0.035801902	0.23229252	0.14279452
11	NPCr	inverse_cdf	898	0.062949836	0.4744249	0.40118644	0.07323846	0.12898877
11	NPCr	inverse_cdf	603	0.06234151	0.37712532	0.21275903	0.16436629	0.28423962
11	NPCr	inverse_cdf	217	0.061730087	0.3916923	0.24788429	0.14380802	0.0854738
11	NPCr	inverse_cdf	619	0.061683536	0.19568722	0.078892894	0.116794325	0.12564506
11	NPCr	inverse_cdf	37	0.061673284	-0.31892842	0.21270198	-0.5316304	0.098086625
11	NPCr	inverse_cdf	277	0.06166756	0.19495156	0.298699	-0.10374743	0.11910026
11	NPCr	inverse_cdf	607	0.06164038	0.01679196	-0.1573037	0.17409566	0.06148627
11	NPCr	inverse_cdf	656	0.061575115	0.29901513	0.40167573	-0.1026606	0.10765994
11	NPCr	inverse_cdf	698	0.060923934	0.13493052	0.12868653	0.006243989	0.104967885
11	NPCr	inverse_cdf	723	0.060850143	-0.14560051	0.1750373	-0.32063782	0.08686813
11	NPCr	inverse_cdf	408	0.060534358	0.07452057	0.3668043	-0.2922837	0.11874498
11	NPCr	inverse_cdf	315	0.06021279	0.56215096	0.5778796	-0.015728652	0.12497361
11	NPCr	inverse_cdf	100	0.060082316	0.078544915	0.28663442	-0.2080895	0.0680959
11	NPCr	inverse_cdf	266	0.06003803	0.3991475	0.31421986	0.08492765	0.124090835
11	NPCr	inverse_cdf	99	0.060011983	0.12790428	-0.114579946	0.24248423	0.090487055
11	NPCr	inverse_cdf	505	0.05995047	0.21465577	-0.09074425	0.3054	0.18402779
11	NPCr	inverse_cdf	394	0.05991584	0.37607318	0.199375	0.17669818	0.14554718
11	NPCr	inverse_cdf	259	0.05953741	0.32682696	0.4190566	-0.092229635	0.07941266
11	NPCr	inverse_cdf	642	0.059131265	0.065224566	0.0031103566	0.06211421	0.076117046
11	NPCr	inverse_cdf	491	0.059113503	0.30725536	0.2828091	0.024446249	0.06864297
11	NPCr	inverse_cdf	407	0.05888635	0.46702904	0.34336907	0.12365997	0.17118718
11	NPCr	inverse_cdf	494	0.058632255	0.3692786	0.18389271	0.1853859	0.14566804
11	NPCr	inverse_cdf	474	0.05832261	0.30618602	0.15504679	0.15113923	0.08455285
11	NPCr	inverse_cdf	145	0.05815369	0.2354523	0.17388256	0.061569735	0.066326424
11	NPCr	inverse_cdf	223	0.057951212	0.2781715	0.04751766	0.23065385	0.10141821
12	BensonV1	cdf	287	0.2836039	0.7171314	0.729013	-0.0118816495	0.3609779
12	BensonV1	cdf	366	0.2825774	0.625436	0.76735485	-0.14191884	0.31022912
12	BensonV1	cdf	232	0.2757811	0.62881386	0.66400844	-0.035194576	0.46703953
12	BensonV1	cdf	394	0.26525223	0.63802373	0.85383487	-0.21581113	0.31982765
12	BensonV1	cdf	364	0.24726528	0.7161215	0.8203178	-0.10419631	0.9449135
12	BensonV1	cdf	371	0.24447751	0.61473644	0.7219063	-0.10716987	0.25168997
12	BensonV1	cdf	419	0.23714578	0.85073036	0.78496903	0.06576133	0.28716853
12	BensonV1	cdf	365	0.23393649	0.59428453	0.70818204	-0.1138975	0.39213872
12	BensonV1	cdf	436	0.22426277	0.57214725	0.7148227	-0.14267546	0.41648537
12	BensonV1	cdf	423	0.21285206	0.28926575	0.44461128	-0.15534553	0.2961161
12	BensonV1	cdf	391	0.20992655	0.59180814	0.875887	-0.28407884	0.21180943
12	BensonV1	cdf	369	0.20746702	0.3247469	0.5777159	-0.25296897	0.5025988
12	BensonV1	cdf	420	0.2072444	0.6214846	0.53747356	0.08401102	0.18829021
12	BensonV1	cdf	398	0.1987043	0.6528966	0.6638067	-0.010910094	0.36370245
12	BensonV1	cdf	368	0.18987888	0.4741325	0.7314578	-0.25732532	0.9044266
12	BensonV1	cdf	330	0.18392289	0.59613943	0.833332	-0.23719257	0.32436928
12	BensonV1	cdf	228	0.18161517	0.6376306	0.71517223	-0.07754165	0.39539266
12	BensonV1	cdf	471	0.18138397	0.69376636	0.52368355	0.17008281	0.3599129
12	BensonV1	cdf	56	0.17066866	0.65039897	0.36979207	0.2806069	0.2505914
12	BensonV1	cdf	625	0.16984165	0.6525394	0.6712163	-0.018676937	0.3473378
12	BensonV1	cdf	489	0.16897893	0.60150564	0.7141981	-0.112692475	0.26470292
12	BensonV1	cdf	337	0.1683076	0.59823287	0.39545318	0.20277968	0.1867157
12	BensonV1	cdf	540	0.16320992	0.70919627	0.77402353	-0.06482726	0.37592697
12	BensonV1	cdf	483	0.1623717	0.762862	0.6840326	0.07882941	0.5053791
12	BensonV1	cdf	469	0.16235375	0.47453526	0.5447445	-0.070209235	0.18287729
12	BensonV1	cdf	583	0.16137081	0.6723482	0.7755974	-0.10324919	0.465585
12	BensonV1	cdf	171	0.14501143	0.27875677	0.2706872	0.008069575	0.13520575
12	BensonV1	cdf	504	0.14485425	0.69968975	0.7677401	-0.068050325	0.11036709
12	BensonV1	cdf	389	0.14470196	0.58905286	0.73760194	-0.14854908	0.4237818
12	BensonV1	cdf	343	0.14379555	0.3485298	0.51004004	-0.16151026	0.1578905
12	BensonV1	cdf	360	0.13909668	0.50294	0.59600216	-0.09306216	0.16620877
12	BensonV1	cdf	537	0.1378206	0.57981247	0.78393227	-0.2041198	0.22115198
12	BensonV1	cdf	390	0.13714421	0.5542827	0.47122696	0.083055764	0.2434721
12	BensonV1	cdf	488	0.1361475	0.3708572	0.31430206	0.056555152	0.2866382
12	BensonV1	cdf	535	0.13491571	0.45013765	0.6320174	-0.18187973	0.2952234
12	BensonV1	cdf	7	0.13380283	0.29656962	0.4544874	-0.1579178	0.2386804
12	BensonV1	cdf	252	0.13336974	0.47994524	0.4674408	0.012504429	0.10164603
12	BensonV1	cdf	255	0.13024932	0.41337508	0.56347054	-0.15009546	0.24148701
12	BensonV1	cdf	216	0.1238094	-0.1984172	-0.07710255	-0.12131465	0.14020409
12	BensonV1	cdf	355	0.123297274	0.30599487	0.38530973	-0.07931486	0.13720866
12	BensonV1	cdf	209	0.122502744	0.2700426	0.3509203	-0.08087769	0.13027684
12	BensonV1	cdf	627	0.12249148	0.5833999	0.550371	0.0330289	0.23501882
12	BensonV1	cdf	318	0.12052792	0.3177471	0.058195934	0.25955117	0.50515467
12	BensonV1	cdf	6	0.11846715	0.38078654	0.35385567	0.026930869	0.1352503
12	BensonV1	cdf	35	0.11823052	0.42095083	0.27935904	0.14159179	0.1337567
12	BensonV1	cdf	138	0.11762434	0.28987575	0.5953168	-0.30544108	0.26225612
12	BensonV1	cdf	434	0.11686653	0.66859996	0.69832635	-0.029726386	0.25129217
12	BensonV1	cdf	372	0.11573756	0.4197794	0.56733745	-0.14755806	0.1259606
12	BensonV1	cdf	444	0.11571598	0.43953753	0.49579626	-0.056258738	0.20275259
12	BensonV1	cdf	448	0.11549586	0.29948932	0.46998447	-0.17049515	0.19367616
12	BensonV1	cdf	234	0.11514902	0.602946	0.500826	0.10211998	0.09420154
12	BensonV1	cdf	393	0.11507726	0.34373772	0.44392714	-0.10018942	0.24333142
12	BensonV1	cdf	235	0.11484951	0.26772425	0.32173333	-0.05400908	0.096674025
12	BensonV1	cdf	294	0.11275476	0.43439782	0.5563491	-0.12195128	0.1707351
12	BensonV1	cdf	229	0.11238241	0.5990912	0.6307329	-0.03164172	0.46528512
12	BensonV1	cdf	191	0.11152238	0.31036657	0.3579164	-0.047549844	0.14569648
12	BensonV1	cdf	447	0.11021459	0.19870633	0.40571606	-0.20700973	0.23079084
12	BensonV1	cdf	307	0.10833281	0.61799073	0.8415156	-0.22352487	0.91351146
12	BensonV1	cdf	546	0.10568887	-0.02740637	0.21829592	-0.24570228	0.35263887
12	BensonV1	cdf	435	0.10549718	0.5525241	0.3393107	0.21321338	0.25108582
12	BensonV1	cdf	34	0.10252315	-0.10876726	-0.2624716	0.15370432	0.14893416
12	BensonV1	cdf	424	0.10244578	0.25495866	0.28956616	-0.0346075	0.10725668
12	BensonV1	cdf	33	0.10141444	0.1474314	0.024813527	0.12261788	0.13997968
12	BensonV1	cdf	367	0.10029787	0.4055922	0.55180365	-0.14621145	0.26104623
12	BensonV1	cdf	317	0.0968166	0.372224	0.2693792	0.102844805	0.12023053
12	BensonV1	cdf	329	0.09507418	0.60644394	0.5541055	0.05233842	0.26550156
12	BensonV1	cdf	146	0.09394485	0.6671919	0.7323041	-0.06511217	0.06958296
12	BensonV1	cdf	439	0.09347409	0.3979291	0.5967629	-0.1988338	0.24737643
12	BensonV1	cdf	433	0.091701865	0.30852702	0.39455217	-0.08602515	0.5233853
12	BensonV1	cdf	406	0.09144384	0.614044	0.673266	-0.059221983	0.11561532
12	BensonV1	cdf	335	0.09063393	0.6328705	0.64777744	-0.014906943	0.20419323
12	BensonV1	cdf	484	0.08964628	0.69291323	0.5659699	0.12694335	0.31372103
12	BensonV1	cdf	303	0.08884746	0.5226754	0.79127663	-0.26860124	0.8688558
12	BensonV1	cdf	88	0.087394774	0.37418446	0.5478553	-0.17367086	0.13396241
12	BensonV1	cdf	267	0.08731973	0.3352639	0.3462047	-0.01094079	0.10258397
12	BensonV1	cdf	416	0.08682132	0.5889169	0.546072	0.04284489	0.1053155
12	BensonV1	cdf	26	0.085164964	0.39434713	0.53401524	-0.1396681	0.11140041
12	BensonV1	cdf	204	0.085047305	0.3270967	0.53480524	-0.20770854	0.10156711
12	BensonV1	cdf	666	0.084384024	-0.015484183	-0.033285987	0.017801803	0.08376054
12	BensonV1	cdf	101	0.08438182	0.48542494	0.6585922	-0.17316729	0.082804754
12	BensonV1	cdf	243	0.08438122	0.26902816	0.5036702	-0.23464206	0.5779923
12	BensonV1	cdf	577	0.084213674	0.73537	0.7077066	0.02766341	0.1623597
12	BensonV1	cdf	247	0.08305228	0.28202683	0.30797017	-0.025943339	0.23166603
12	BensonV1	cdf	240	0.08275384	0.68136036	0.68313426	-0.0017738938	0.049929615
12	BensonV1	cdf	451	0.08260405	0.19667955	0.4447024	-0.24802284	0.13293621
12	BensonV1	cdf	485	0.08248919	0.4612745	0.51871234	-0.057437837	0.25933924
12	BensonV1	cdf	242	0.08185077	0.48433402	0.59863037	-0.11429635	0.11462117
12	BensonV1	cdf	271	0.081843495	0.10613229	0.291014	-0.18488169	0.099243805
12	BensonV1	cdf	277	0.080253005	0.40145764	0.5426379	-0.14118025	0.36148626
12	BensonV1	cdf	417	0.080194235	0.45213577	0.4223335	0.029802263	0.10873673
12	BensonV1	cdf	629	0.07996613	0.25340542	0.29164192	-0.0382365	0.26906937
12	BensonV1	cdf	189	0.07794583	0.36773708	0.522528	-0.15479091	0.101002835
12	BensonV1	cdf	174	0.07790387	0.40354556	0.6174738	-0.21392822	0.15862021
12	BensonV1	cdf	13	0.076434314	0.40707153	0.85672385	-0.4496523	0.59584683
12	BensonV1	cdf	628	0.07605642	0.38076636	0.3167528	0.06401357	0.12166344
12	BensonV1	cdf	446	0.07588345	-0.021323904	0.14581926	-0.16714317	0.08415404
12	BensonV1	cdf	492	0.07575387	0.566857	0.564332	0.002524972	0.16533627
12	BensonV1	cdf	482	0.0756976	0.4848415	0.44114578	0.043695718	0.34092027
12	BensonV1	cdf	314	0.07557964	0.055198558	0.25803417	-0.20283562	0.48916405
12	BensonV1	cdf	659	0.07454789	0.42530677	0.2799427	0.14536408	0.10903044
12	BensonV1	inverse_cdf	394	0.2579261	0.6992483	0.779127	-0.07987869	0.27505186
12	BensonV1	inverse_cdf	436	0.24191505	0.6539437	0.6108048	0.04313892	0.39056003
12	BensonV1	inverse_cdf	414	0.224015	0.43182704	0.58027875	-0.14845172	0.24319696
12	BensonV1	inverse_cdf	583	0.22121257	0.7635034	0.86953664	-0.106033266	0.42792448
12	BensonV1	inverse_cdf	419	0.21994442	0.7701748	0.8458436	-0.07566881	0.3076241
12	BensonV1	inverse_cdf	303	0.21603668	0.30747902	0.426798	-0.11931896	0.9122566
12	BensonV1	inverse_cdf	307	0.21418631	0.40747476	0.59778184	-0.19030708	0.9823471
12	BensonV1	inverse_cdf	391	0.21348417	0.7078163	0.7708612	-0.063044906	0.15986353
12	BensonV1	inverse_cdf	364	0.21218377	0.73770565	0.7784736	-0.040767968	0.5817774
12	BensonV1	inverse_cdf	390	0.20223701	0.67057174	0.7065847	-0.036012948	0.30691198
12	BensonV1	inverse_cdf	365	0.19926327	0.7048965	0.7505102	-0.045613706	0.23461108
12	BensonV1	inverse_cdf	101	0.19888604	0.6074909	0.64245087	-0.034959972	0.099142715
12	BensonV1	inverse_cdf	625	0.18896097	0.620105	0.8446797	-0.22457469	0.27495763
12	BensonV1	inverse_cdf	371	0.18748975	0.63144004	0.66211003	-0.030669987	0.21467336
12	BensonV1	inverse_cdf	146	0.18311459	0.6405595	0.6786616	-0.03810209	0.1259299
12	BensonV1	inverse_cdf	540	0.17489928	0.84318995	0.8449605	-0.001770556	0.31149417
12	BensonV1	inverse_cdf	483	0.16407835	0.7983818	0.6621189	0.1362629	0.4460664
12	BensonV1	inverse_cdf	240	0.16035473	0.61886626	0.5279477	0.09091854	0.08625607
12	BensonV1	inverse_cdf	377	0.15911067	-0.20217156	-0.10324866	-0.0989229	0.21448347
12	BensonV1	inverse_cdf	329	0.15850908	0.5606109	0.6593137	-0.09870279	0.2389181
12	BensonV1	inverse_cdf	358	0.15672004	0.3659431	0.41733593	-0.051392823	0.2943911
12	BensonV1	inverse_cdf	232	0.1546334	0.7897911	0.64021474	0.14957637	0.36733222
12	BensonV1	inverse_cdf	366	0.15194744	0.7943871	0.71438	0.080007076	0.18525177
12	BensonV1	inverse_cdf	287	0.14260602	0.8160279	0.7812919	0.034735978	0.25331602
12	BensonV1	inverse_cdf	222	0.14217919	0.042634793	0.33002198	-0.2873872	0.27367806
12	BensonV1	inverse_cdf	389	0.13964623	0.5967907	0.7213694	-0.124578714	0.27583286
12	BensonV1	inverse_cdf	330	0.13948137	0.69323945	0.79648125	-0.1032418	0.2108386
12	BensonV1	inverse_cdf	234	0.13152492	0.6667482	0.7777642	-0.111015975	0.15170337
12	BensonV1	inverse_cdf	577	0.13132805	0.73957366	0.6125377	0.12703598	0.13226925
12	BensonV1	inverse_cdf	398	0.12891895	0.6791754	0.6941592	-0.014983833	0.23697032
12	BensonV1	inverse_cdf	415	0.12528771	0.48967507	0.5729809	-0.083305806	0.13761282
12	BensonV1	inverse_cdf	210	0.12507421	0.3510501	0.395753	-0.044702888	0.23546782
12	BensonV1	inverse_cdf	228	0.124656916	0.6304244	0.65228033	-0.02185595	0.39424
12	BensonV1	inverse_cdf	173	0.12151694	0.5218695	0.5393255	-0.017455995	0.15720363
12	BensonV1	inverse_cdf	480	0.121420026	0.13729122	0.046416488	0.09087473	0.2953252
12	BensonV1	inverse_cdf	434	0.12053597	0.6903265	0.61791795	0.07240856	0.31988204
12	BensonV1	inverse_cdf	406	0.11833143	0.70878464	0.7594651	-0.05068046	0.18915808
12	BensonV1	inverse_cdf	242	0.118318915	0.60041904	0.52562195	0.074797094	0.18519522
12	BensonV1	inverse_cdf	356	0.11804861	0.36533496	0.41100535	-0.04567039	0.17979173
12	BensonV1	inverse_cdf	504	0.11391401	0.7399037	0.7451405	-0.0052368045	0.109185584
12	BensonV1	inverse_cdf	627	0.112234354	0.63655007	0.8494988	-0.21294874	0.18951486
12	BensonV1	inverse_cdf	369	0.111230195	0.6348816	0.57996905	0.054912567	0.23371369
12	BensonV1	inverse_cdf	489	0.111148596	0.66203386	0.5411547	0.12087917	0.19782765
12	BensonV1	inverse_cdf	370	0.11103761	-0.0039612167	0.35103992	-0.35500112	0.2601729
12	BensonV1	inverse_cdf	338	0.11006993	0.502398	0.59648764	-0.09408963	0.22067678
12	BensonV1	inverse_cdf	211	0.10988861	0.423056	0.5837775	-0.16072148	0.15617675
12	BensonV1	inverse_cdf	534	0.10853672	0.4477883	0.56260514	-0.114816844	0.20621315
12	BensonV1	inverse_cdf	471	0.107299805	0.81752443	0.5743538	0.24317062	0.27562436
12	BensonV1	inverse_cdf	520	0.10716879	0.29739392	0.2840367	0.013357222	0.092072085
12	BensonV1	inverse_cdf	26	0.10713601	0.67339206	0.6229425	0.05044955	0.2016529
12	BensonV1	inverse_cdf	368	0.10684717	0.67084277	0.63919	0.03165275	0.49622267
12	BensonV1	inverse_cdf	535	0.10491878	0.7495856	0.7607072	-0.011121571	0.22137944
12	BensonV1	inverse_cdf	393	0.10143602	0.6887265	0.7269848	-0.038258314	0.26438677
12	BensonV1	inverse_cdf	572	0.10061908	0.14159368	0.038048755	0.10354492	0.2556501
12	BensonV1	inverse_cdf	386	0.09956318	0.4715786	0.50851953	-0.036940932	0.53663224
12	BensonV1	inverse_cdf	331	0.09767592	0.32487962	0.4539912	-0.12911159	0.1920471
12	BensonV1	inverse_cdf	195	0.097222626	0.46904522	0.48811796	-0.019072741	0.08269221
12	BensonV1	inverse_cdf	388	0.095906556	0.28501275	0.3190081	-0.03399536	0.5740238
12	BensonV1	inverse_cdf	238	0.09552443	0.26815698	0.168615	0.09954198	0.09828979
12	BensonV1	inverse_cdf	109	0.09356326	0.41722155	0.457536	-0.040314466	0.101186566
12	BensonV1	inverse_cdf	343	0.090367615	0.63474977	0.7014244	-0.06667465	0.10553383
12	BensonV1	inverse_cdf	258	0.08807331	0.5999273	0.56783736	0.03208995	0.073122226
12	BensonV1	inverse_cdf	11	0.08670092	0.40434694	0.46580547	-0.061458528	0.47670448
12	BensonV1	inverse_cdf	484	0.08646399	0.6390608	0.40750164	0.23155916	0.28042457
12	BensonV1	inverse_cdf	451	0.0858891	0.38710213	0.37616757	0.0109345615	0.10029393
12	BensonV1	inverse_cdf	416	0.08566874	0.64276063	0.6233799	0.019380748	0.118281625
12	BensonV1	inverse_cdf	229	0.08346671	0.555199	0.4995883	0.055610716	0.3419937
12	BensonV1	inverse_cdf	639	0.082809925	-0.07912301	-0.035483897	-0.043639116	0.14189021
12	BensonV1	inverse_cdf	335	0.08184719	0.48553634	0.50730914	-0.021772802	0.1897185
12	BensonV1	inverse_cdf	135	0.08183098	0.5630469	0.4779198	0.085127085	0.09633697
12	BensonV1	inverse_cdf	265	0.08030105	0.6610715	0.66917217	-0.008100688	0.14676382
12	BensonV1	inverse_cdf	539	0.0792703	0.35122195	0.49126732	-0.14004537	0.27285224
12	BensonV1	inverse_cdf	515	0.07915449	0.4359887	0.38244063	0.053548068	0.091144696
12	BensonV1	inverse_cdf	15	0.079084575	0.19926716	0.3380494	-0.13878225	0.29976696
12	BensonV1	inverse_cdf	566	0.07708204	-0.023949536	-0.037307978	0.013358442	0.06640409
12	BensonV1	inverse_cdf	7	0.07700616	0.7248848	0.7005597	0.024325132	0.21527448
12	BensonV1	inverse_cdf	680	0.07664597	0.13847953	0.21554121	-0.07706168	0.20564556
12	BensonV1	inverse_cdf	0	0.076072276	0.5453397	0.52529866	0.020041049	0.17071535
12	BensonV1	inverse_cdf	624	0.075199544	0.27290916	0.53227025	-0.2593611	0.16740437
12	BensonV1	inverse_cdf	387	0.07496464	0.18344726	0.32722965	-0.14378239	0.42529553
12	BensonV1	inverse_cdf	630	0.07462275	0.47087875	0.50598514	-0.03510639	0.48012564
12	BensonV1	inverse_cdf	428	0.07407153	0.067064665	0.08742466	-0.020359993	0.11863999
12	BensonV1	inverse_cdf	537	0.07326043	0.601918	0.54483736	0.057080626	0.138552
12	BensonV1	inverse_cdf	411	0.07316798	0.051206607	0.02995001	0.021256598	0.11894804
12	BensonV1	inverse_cdf	405	0.07221514	0.26669008	0.4227641	-0.15607402	0.10586603
12	BensonV1	inverse_cdf	124	0.07180059	0.25243923	0.3113155	-0.058876276	0.087238334
12	BensonV1	inverse_cdf	475	0.071737766	0.4418185	0.52813596	-0.08631745	0.12432912
12	BensonV1	inverse_cdf	33	0.0708434	-0.0039096414	0.08521312	-0.08912276	0.14263493
12	BensonV1	inverse_cdf	508	0.07082474	0.1082572	-0.11263611	0.22089331	0.10979996
12	BensonV1	inverse_cdf	64	0.07015109	0.19398552	0.30496818	-0.11098266	0.07507349
12	BensonV1	inverse_cdf	161	0.070105314	0.067993626	0.11372347	-0.045729846	0.08810841
12	BensonV1	inverse_cdf	590	0.069898844	0.5632506	0.6421354	-0.07888478	0.38463977
12	BensonV1	inverse_cdf	658	0.06958014	0.32274625	0.35517812	-0.03243187	0.1413765
12	BensonV1	inverse_cdf	360	0.06904858	0.7661405	0.742092	0.024048507	0.10192681
12	BensonV1	inverse_cdf	350	0.068752825	0.16266292	0.17706473	-0.014401808	0.14049119
12	BensonV1	inverse_cdf	275	0.06854677	0.5597139	0.4623081	0.09740579	0.7290245
12	BensonV1	inverse_cdf	469	0.06836063	0.6973303	0.7936963	-0.09636599	0.10761754
12	BensonV1	inverse_cdf	372	0.067840874	0.7710747	0.70816916	0.06290555	0.101145804
12	BensonV1	inverse_cdf	13	0.06776738	0.49481645	0.44488195	0.049934506	0.49504417
12	BensonV1	inverse_cdf	478	0.06776148	0.22534597	0.093542755	0.13180321	0.25700974
12	NPCr	cdf	157	0.21620083	0.36611387	0.82523465	-0.45912078	1.7640638
12	NPCr	cdf	498	0.20452625	0.58844066	0.7813289	-0.19288826	0.47224468
12	NPCr	cdf	492	0.20386869	0.60376036	0.8247667	-0.22100633	0.59110796
12	NPCr	cdf	581	0.19393891	0.5726321	0.8057353	-0.23310322	0.52918464
12	NPCr	cdf	504	0.19306022	0.36918247	0.7352009	-0.3660184	0.4413022
12	NPCr	cdf	90	0.19056815	0.4678571	0.8749273	-0.4070702	0.72843057
12	NPCr	cdf	166	0.18954206	0.3490588	0.8199969	-0.4709381	0.7183618
12	NPCr	cdf	128	0.18866056	0.58665097	0.8945138	-0.30786282	0.43398765
12	NPCr	cdf	32	0.18116695	0.66087985	0.8506546	-0.18977475	0.7505557
12	NPCr	cdf	408	0.17901069	0.5316323	0.84258235	-0.31095004	0.7958523
12	NPCr	cdf	227	0.17611468	0.38740757	0.7759714	-0.38856384	0.53079015
12	NPCr	cdf	71	0.17364472	0.70571446	0.85234684	-0.14663237	0.77707523
12	NPCr	cdf	545	0.17331254	0.44781604	0.7477458	-0.29992977	0.641703
12	NPCr	cdf	587	0.16986734	0.512104	0.75781953	-0.24571556	0.3761065
12	NPCr	cdf	625	0.16916215	0.73503673	0.800573	-0.06553626	0.3253402
12	NPCr	cdf	29	0.16854262	0.5347022	0.84351915	-0.30881697	0.8053048
12	NPCr	cdf	496	0.16634536	0.5110212	0.8401524	-0.3291312	0.4160701
12	NPCr	cdf	118	0.16519898	0.4992238	0.80843514	-0.30921134	0.7497194
12	NPCr	cdf	397	0.1648696	0.71875495	0.90056044	-0.18180549	0.5294805
12	NPCr	cdf	883	0.16478729	0.25581264	0.5934368	-0.33762413	0.56842214
12	NPCr	cdf	870	0.16258466	0.423795	0.643825	-0.22002998	0.2849424
12	NPCr	cdf	536	0.1610735	0.28687242	0.4613185	-0.17444608	0.31994256
12	NPCr	cdf	617	0.15625155	0.5003096	0.7445968	-0.2442872	0.56870586
12	NPCr	cdf	503	0.15619457	0.43536666	0.7543376	-0.31897095	0.5606838
12	NPCr	cdf	67	0.15545088	0.6113754	0.8431315	-0.23175609	0.43042699
12	NPCr	cdf	887	0.15410507	0.20778295	0.5856128	-0.37782982	0.5456168
12	NPCr	cdf	68	0.1539141	0.5650098	0.7967951	-0.23178536	0.602211
12	NPCr	cdf	493	0.15331727	0.58878005	0.6860921	-0.09731203	0.49203533
12	NPCr	cdf	412	0.15103179	0.4314507	0.7208448	-0.2893941	0.46246853
12	NPCr	cdf	393	0.1508987	0.66987437	0.75233644	-0.08246207	0.17771392
12	NPCr	cdf	613	0.15054935	0.55544955	0.75901085	-0.2035613	1.8411881
12	NPCr	cdf	901	0.1503334	0.51725346	0.6673169	-0.15006346	0.9231286
12	NPCr	cdf	535	0.14982927	0.45276317	0.6699573	-0.21719411	0.59746706
12	NPCr	cdf	35	0.14981323	0.62322605	0.8131813	-0.18995523	0.27624494
12	NPCr	cdf	590	0.14906824	0.398806	0.7789962	-0.38019022	0.4297249
12	NPCr	cdf	528	0.14815217	0.42373225	0.6646637	-0.24093142	0.49243832
12	NPCr	cdf	907	0.14610147	0.42972583	0.7665932	-0.3368674	0.46081758
12	NPCr	cdf	45	0.14583576	0.55083096	0.87815684	-0.32732588	0.47885194
12	NPCr	cdf	899	0.14583153	0.32505387	0.77846664	-0.45341277	0.6035716
12	NPCr	cdf	616	0.14508122	0.520538	0.8144661	-0.29392815	0.3719241
12	NPCr	cdf	109	0.14481813	0.64048	0.851286	-0.21080601	0.35766244
12	NPCr	cdf	687	0.14303064	0.5040803	0.79685223	-0.29277194	1.0253787
12	NPCr	cdf	641	0.14294964	0.58384514	0.77509505	-0.1912499	0.38513055
12	NPCr	cdf	394	0.14271468	0.61242163	0.67240995	-0.05998832	0.2704734
12	NPCr	cdf	202	0.1409939	0.5053799	0.6367861	-0.13140619	0.0943815
12	NPCr	cdf	23	0.13971996	0.51675534	0.83606344	-0.3193081	0.51003087
12	NPCr	cdf	133	0.13835055	0.550715	0.8509065	-0.30019146	0.8304732
12	NPCr	cdf	475	0.13749307	0.6892863	0.83977073	-0.15048444	0.8486654
12	NPCr	cdf	161	0.13691026	0.3080266	0.73114383	-0.42311722	0.70666754
12	NPCr	cdf	476	0.13672769	0.5703466	0.7224333	-0.15208673	0.1592527
12	NPCr	cdf	129	0.13667822	0.3444935	0.81509584	-0.47060233	0.42885622
12	NPCr	cdf	497	0.13582724	0.6459141	0.84210336	-0.19618928	0.42022437
12	NPCr	cdf	905	0.13392836	0.62035036	0.7534326	-0.13308221	0.23393604
12	NPCr	cdf	400	0.1335777	0.39063615	0.62207747	-0.23144132	0.11231375
12	NPCr	cdf	838	0.13207924	0.2230746	0.58482254	-0.36174792	0.49258953
12	NPCr	cdf	43	0.13137418	0.42370406	0.67762566	-0.2539216	1.2104849
12	NPCr	cdf	626	0.1304385	0.42175797	0.6875836	-0.26582566	0.32529324
12	NPCr	cdf	48	0.13020062	0.29735136	0.67822796	-0.3808766	0.54636186
12	NPCr	cdf	47	0.12965232	0.4397201	0.7883435	-0.3486234	0.8244633
12	NPCr	cdf	480	0.12922889	0.63829964	0.87137055	-0.23307091	0.4877049
12	NPCr	cdf	446	0.12900257	0.3785119	0.8106149	-0.43210298	0.31925687
12	NPCr	cdf	663	0.12794143	0.3724806	0.7083893	-0.33590868	0.45651403
12	NPCr	cdf	108	0.12769574	0.5356448	0.8203171	-0.28467226	0.3436441
12	NPCr	cdf	123	0.1275469	0.3365006	0.59520704	-0.25870642	0.20663515
12	NPCr	cdf	332	0.12726104	0.43781283	0.43306118	0.0047516525	0.086452104
12	NPCr	cdf	148	0.12670088	0.25827911	0.39574626	-0.13746715	0.08508382
12	NPCr	cdf	418	0.12661326	0.26814792	0.60418355	-0.33603564	0.28404585
12	NPCr	cdf	849	0.1257171	0.39578748	0.6283276	-0.23254013	0.3989385
12	NPCr	cdf	644	0.12424171	0.5042042	0.75068206	-0.24647784	0.95224905
12	NPCr	cdf	612	0.12381482	0.5080648	0.75773996	-0.24967515	0.57880294
