subject	mode_1	mode_2	fwhm	amplitude	r2_shift	r2_joint	voxel	ses1_cond	mode_cdf	mode_inv	dshift	bin
10	34.61544	37.36291	4.2870393	0.62577087	0.040831625	0.033730924	623	cdf	34.61544	37.36291	2.74747	39.5
10	22.437962	17.119097	23.925293	1.9926746	0.038632154	0.033688724	688	cdf	22.437962	17.119097	-5.318864999999999	22.0
10	43.06911	0.10728989	16.10749	2.2292576	0.053994536	0.033607423	237	cdf	43.06911	0.10728989	-42.961820110000005	39.5
10	32.340508	33.193188	1.8553764	0.9978736	0.034307957	0.03351468	530	cdf	32.340508	33.193188	0.8526799999999994	30.0
10	33.36405	38.442104	0.7269203	4.0020103	0.037951767	0.033219278	649	cdf	33.36405	38.442104	5.078054000000002	30.0
10	16.485826	33.30889	4.684185	0.96665233	0.038018286	0.032755315	174	cdf	16.485826	33.30889	16.823064	14.0
10	27.173292	2.402408	1.3783817	0.7078405	0.03573954	0.032558918	213	cdf	27.173292	2.402408	-24.770884	30.0
10	7.251223	9.883893	3.792104	1.703524	0.05153954	0.032444	7	cdf	7.251223	9.883893	2.63267	5.0
10	16.4528	34.117092	4.3354464	2.3567212	0.03856653	0.032354593	183	cdf	16.4528	34.117092	17.664292	14.0
10	18.904179	13.672688	43.98649	1.1436987	0.03831929	0.032220066	422	cdf	18.904179	13.672688	-5.231490999999998	22.0
10	16.34668	16.458458	0.9316192	1.0328315	0.032830656	0.032093942	554	cdf	16.34668	16.458458	0.11177800000000104	14.0
10	0.15033312	0.010704322	1.959323	1.5337942	0.056382716	0.03198856	277	cdf	0.15033312	0.010704322	-0.139628798	5.0
10	21.114899	20.026186	23.851809	0.5154315	0.03193134	0.03176725	669	cdf	21.114899	20.026186	-1.088713000000002	22.0
10	35.675503	17.099545	2.127831	0.8783161	0.047352374	0.03166133	456	cdf	35.675503	17.099545	-18.575958	39.5
10	17.162594	33.750397	2.9834456	1.069541	0.04538095	0.03160715	369	cdf	17.162594	33.750397	16.587803	14.0
10	20.938358	24.037449	7.360482	0.5458289	0.035196364	0.031604886	281	cdf	20.938358	24.037449	3.099090999999998	22.0
11	16.232738	18.05697	35.07358	0.8894741	0.08085191	0.079726756	940	inverse_cdf	18.05697	16.232738	-1.8242319999999985	22.0
11	10.684047	10.748766	8.135097	1.4133723	0.07938427	0.07938129	246	inverse_cdf	10.748766	10.684047	-0.06471900000000019	14.0
11	3.1588955	9.17712	47.792362	1.8166295	0.084711075	0.0753355	212	inverse_cdf	9.17712	3.1588955	-6.0182245000000005	5.0
11	7.534721	9.176151	4.761542	0.89420485	0.07708818	0.074287474	473	inverse_cdf	9.176151	7.534721	-1.6414300000000006	5.0
11	13.582521	9.861127	4.2355056	1.2049394	0.0784657	0.0736568	373	inverse_cdf	9.861127	13.582521	3.721394	5.0
11	12.614929	17.354982	48.257626	1.9063195	0.0858922	0.07336354	919	inverse_cdf	17.354982	12.614929	-4.740053	14.0
11	13.023249	18.066046	47.45965	1.8020709	0.08641076	0.07238227	900	inverse_cdf	18.066046	13.023249	-5.042797	22.0
11	13.389508	10.00048	4.9455633	1.1413144	0.07094395	0.06996119	584	inverse_cdf	10.00048	13.389508	3.3890279999999997	14.0
11	9.315553	9.4719515	4.595056	2.3253703	0.06900585	0.06892079	593	inverse_cdf	9.4719515	9.315553	-0.15639849999999988	5.0
11	14.27357	19.54113	47.732708	1.5017003	0.0792802	0.06836492	878	inverse_cdf	19.54113	14.27357	-5.26756	22.0
11	5.005363	8.965737	45.389454	2.307862	0.07115674	0.06835121	230	inverse_cdf	8.965737	5.005363	-3.9603740000000007	5.0
11	10.258084	10.797275	4.8822436	1.5016363	0.068683565	0.068298936	732	inverse_cdf	10.797275	10.258084	-0.5391910000000006	14.0
11	9.715104	9.670375	4.2379885	1.1629263	0.06530899	0.06530303	380	inverse_cdf	9.670375	9.715104	0.04472900000000024	5.0
11	13.786163	18.454453	47.735218	2.3345795	0.069909394	0.06243795	901	inverse_cdf	18.454453	13.786163	-4.668290000000001	22.0
11	21.51042	20.590803	13.074477	0.46498138	0.06165737	0.061392307	213	inverse_cdf	20.590803	21.51042	0.9196169999999988	22.0
11	27.572208	10.894916	5.079551	0.9155255	0.065720856	0.060405135	755	inverse_cdf	10.894916	27.572208	16.677292	14.0
11	29.670649	27.161434	3.9999218	0.7562974	0.06779897	0.0598222	126	inverse_cdf	27.161434	29.670649	2.509215000000001	30.0
11	10.493638	10.209623	5.9829035	1.2884839	0.059549093	0.059464455	731	inverse_cdf	10.209623	10.493638	0.28401500000000013	14.0
11	18.917538	18.614288	19.325123	0.36149767	0.059222877	0.059188426	966	inverse_cdf	18.614288	18.917538	0.303250000000002	22.0
11	15.663785	17.439598	4.160528	0.8941414	0.06421524	0.057691813	334	inverse_cdf	17.439598	15.663785	-1.7758129999999994	14.0
11	15.436744	23.014692	47.590122	1.0121143	0.066661775	0.05744803	898	inverse_cdf	23.014692	15.436744	-7.577948000000001	22.0
11	5.7611938	11.534911	14.64482	0.48796654	0.07033479	0.056871355	311	inverse_cdf	11.534911	5.7611938	-5.773717199999999	14.0
11	13.210604	9.886971	6.105399	0.68565685	0.06369376	0.055648208	284	inverse_cdf	9.886971	13.210604	3.323632999999999	5.0
11	9.371891	9.49985	5.1413703	1.2426986	0.055127382	0.055095494	603	inverse_cdf	9.49985	9.371891	-0.1279590000000006	5.0
11	14.203843	18.188848	47.89925	1.2200322	0.05925417	0.054962337	879	inverse_cdf	18.188848	14.203843	-3.9850049999999992	22.0
11	23.174377	39.427834	10.019382	0.4691156	0.06542277	0.054763675	170	inverse_cdf	39.427834	23.174377	-16.253456999999997	39.5
11	25.139988	25.059675	0.60035694	3.0283668	0.057921946	0.054712772	14	inverse_cdf	25.059675	25.139988	0.0803130000000003	22.0
11	10.859307	10.099614	6.376544	0.6367557	0.054931045	0.05450511	472	inverse_cdf	10.099614	10.859307	0.7596929999999986	14.0
11	9.585483	10.321326	5.569297	0.8639435	0.054845273	0.05412352	653	inverse_cdf	10.321326	9.585483	-0.7358429999999991	14.0
11	14.024148	10.135124	3.2398622	1.2650303	0.064759195	0.05380529	702	inverse_cdf	10.135124	14.024148	3.889024000000001	14.0
11	16.480026	21.352032	45.729443	2.628997	0.057108045	0.053498566	400	inverse_cdf	21.352032	16.480026	-4.8720060000000025	22.0
11	13.359372	15.321816	47.312244	1.0649128	0.05390638	0.0526703	935	inverse_cdf	15.321816	13.359372	-1.9624439999999996	14.0
11	31.282457	29.1672	9.776085	0.55313754	0.054427087	0.05245191	315	inverse_cdf	29.1672	31.282457	2.1152569999999997	30.0
11	8.120801	13.878902	6.6903095	0.7197308	0.06869131	0.052445054	509	inverse_cdf	13.878902	8.120801	-5.758101	14.0
11	24.609652	4.435172	0.96374935	3.4089544	0.058937073	0.052126586	858	inverse_cdf	4.435172	24.609652	20.174480000000003	5.0
11	13.439377	10.122376	3.649349	0.7456934	0.05378318	0.052074015	590	inverse_cdf	10.122376	13.439377	3.317001000000001	14.0
11	26.424852	27.668732	3.3053634	0.7929346	0.05742663	0.052027524	478	inverse_cdf	27.668732	26.424852	-1.2438799999999972	30.0
11	15.278651	15.676401	5.3371477	0.93071777	0.051994085	0.05175364	526	inverse_cdf	15.676401	15.278651	-0.39775000000000027	14.0
11	36.837864	9.807433	3.0795872	0.9359127	0.071787715	0.050947964	727	inverse_cdf	9.807433	36.837864	27.030431000000004	5.0
11	9.691953	17.637955	48.728428	1.1395754	0.032877386	0.05042869	614	inverse_cdf	17.637955	9.691953	-7.946002000000002	14.0
11	16.290085	14.2232275	6.7409124	0.65717095	0.05351156	0.0499956	646	inverse_cdf	14.2232275	16.290085	2.066857500000001	14.0
11	28.259096	21.424833	44.435577	0.45709503	0.053868055	0.049889684	534	inverse_cdf	21.424833	28.259096	6.834263	22.0
11	13.682049	18.505527	47.63079	1.5723605	0.056260288	0.049213886	519	inverse_cdf	18.505527	13.682049	-4.8234780000000015	22.0
11	8.094661	15.62497	48.08048	1.7667397	0.059773147	0.048753917	592	inverse_cdf	15.62497	8.094661	-7.530308999999999	14.0
11	11.042545	9.657901	7.619625	0.634981	0.049585164	0.0487051	251	inverse_cdf	9.657901	11.042545	1.3846439999999998	5.0
11	21.978348	13.17551	1.9256867	0.55019045	0.076366484	0.048401892	259	inverse_cdf	13.17551	21.978348	8.802838000000001	14.0
11	11.004602	11.972382	11.730185	0.51723224	0.0487653	0.04837215	289	inverse_cdf	11.972382	11.004602	-0.9677799999999994	14.0
11	35.69432	10.63828	1.5500581	1.2187941	0.054790318	0.04814011	394	inverse_cdf	10.63828	35.69432	25.056039999999996	14.0
11	37.26061	30.705545	3.446583	1.3160995	0.062158823	0.04810083	469	inverse_cdf	30.705545	37.26061	6.555064999999999	30.0
11	14.184137	19.558708	47.11622	1.6894886	0.055360854	0.048000157	407	inverse_cdf	19.558708	14.184137	-5.3745709999999995	22.0
11	14.677001	16.959126	47.84876	0.77926224	0.049350142	0.047983646	899	inverse_cdf	16.959126	14.677001	-2.2821250000000006	14.0
11	4.5671315	21.787468	1.028289	0.7147332	0.027781427	0.047774017	131	inverse_cdf	21.787468	4.5671315	-17.220336500000002	22.0
11	29.106031	32.72013	15.985853	0.5347818	0.04945475	0.047534645	470	inverse_cdf	32.72013	29.106031	-3.614098999999996	30.0
11	14.00933	21.068121	46.25609	2.1402936	0.05609709	0.047313213	331	inverse_cdf	21.068121	14.00933	-7.058791000000001	22.0
11	26.199356	30.266539	2.931444	1.0159342	0.060034692	0.04716724	462	inverse_cdf	30.266539	26.199356	-4.067183	30.0
11	18.966925	23.117046	46.491688	1.1036513	0.048479438	0.046945095	699	inverse_cdf	23.117046	18.966925	-4.150120999999999	22.0
11	9.344394	9.39261	2.5330715	2.1979825	0.046547115	0.046536565	586	inverse_cdf	9.39261	9.344394	-0.04821600000000004	5.0
11	8.999246	15.105048	37.545647	1.380356	0.06109023	0.046507597	481	inverse_cdf	15.105048	8.999246	-6.105802000000001	14.0
11	15.0761175	21.326653	37.78956	0.8826765	0.05433941	0.046263516	240	inverse_cdf	21.326653	15.0761175	-6.2505355	22.0
11	0.82636935	11.516059	18.465162	0.5717649	0.0712719	0.04616785	226	inverse_cdf	11.516059	0.82636935	-10.68968965	14.0
11	14.1725445	15.765194	4.5050354	1.0315697	0.05016786	0.045933068	165	inverse_cdf	15.765194	14.1725445	-1.5926494999999985	14.0
11	0.8220921	6.6667266	7.234561	0.59777474	0.049007535	0.045274615	346	inverse_cdf	6.6667266	0.8220921	-5.8446345	5.0
11	26.532166	11.192519	2.624524	0.8331735	0.050468564	0.04523897	676	inverse_cdf	11.192519	26.532166	15.339647	14.0
11	14.106279	18.177774	46.65435	0.80176556	0.048877776	0.045234084	781	inverse_cdf	18.177774	14.106279	-4.071494999999999	22.0
11	7.4416795	2.4560382	24.351082	0.7426717	0.046140254	0.04513657	254	inverse_cdf	2.4560382	7.4416795	4.9856413	5.0
11	14.686436	16.099886	4.9826503	0.8791956	0.04670477	0.044890106	223	inverse_cdf	16.099886	14.686436	-1.413450000000001	14.0
11	7.79441	13.346928	44.25062	1.4747521	0.050087094	0.04446435	261	inverse_cdf	13.346928	7.79441	-5.552518	14.0
11	19.152498	24.00456	47.32511	0.62148595	0.046142876	0.04406202	917	inverse_cdf	24.00456	19.152498	-4.852062	22.0
11	36.59922	30.175903	7.962017	0.39945096	0.04759437	0.04406166	198	inverse_cdf	30.175903	36.59922	6.423317000000001	30.0
11	0.41022414	7.4468527	47.514862	1.883952	0.05550593	0.04349357	203	inverse_cdf	7.4468527	0.41022414	-7.03662856	5.0
11	22.01443	22.134947	22.63399	0.39888054	0.0434072	0.04340601	286	inverse_cdf	22.134947	22.01443	-0.12051699999999954	22.0
11	21.986767	38.757034	0.62132555	1.1025155	0.0468207	0.043380022	575	inverse_cdf	38.757034	21.986767	-16.770266999999997	39.5
11	1.5566392	23.669624	2.23938	1.8029481	0.04623556	0.043342948	22	inverse_cdf	23.669624	1.5566392	-22.1129848	22.0
11	12.629428	20.559853	48.300186	1.3005424	0.05456102	0.04315734	937	inverse_cdf	20.559853	12.629428	-7.930425	22.0
11	7.145935	31.450733	1.0345453	0.61058223	0.05645299	0.043013334	499	inverse_cdf	31.450733	7.145935	-24.304797999999998	30.0
11	16.450665	13.528466	0.66294634	4.6696944	0.03966582	0.042957664	617	inverse_cdf	13.528466	16.450665	2.922199000000001	14.0
11	12.618116	16.14718	48.20779	1.1044555	0.023714662	0.042543888	582	inverse_cdf	16.14718	12.618116	-3.529063999999998	14.0
11	16.70403	13.819624	1.5176524	1.1429262	0.03831941	0.042087436	841	inverse_cdf	13.819624	16.70403	2.8844060000000002	14.0
11	24.712494	39.489227	1.135373	2.463257	0.047073305	0.042002857	32	inverse_cdf	39.489227	24.712494	-14.776733	39.5
11	4.7540903	40.42527	2.961578	0.8055642	0.03743565	0.04192072	58	inverse_cdf	40.42527	4.7540903	-35.671179699999996	39.5
11	13.914349	21.27408	47.94164	0.80359274	0.04806173	0.041812062	577	inverse_cdf	21.27408	13.914349	-7.359731000000002	22.0
11	13.556375	18.69745	47.84429	1.1910996	0.048553765	0.041282475	880	inverse_cdf	18.69745	13.556375	-5.141075000000001	22.0
11	15.261644	15.460271	47.561657	0.8535394	0.041014135	0.041046083	539	inverse_cdf	15.460271	15.261644	-0.1986270000000001	14.0
11	34.663715	35.2994	4.6436243	0.52755207	0.041595697	0.040808678	621	inverse_cdf	35.2994	34.663715	-0.6356849999999952	39.5
11	10.995243	10.592798	0.68420047	1.974114	0.045333564	0.040777385	217	inverse_cdf	10.592798	10.995243	0.40244500000000016	14.0
11	14.951687	17.188492	1.7525259	2.9657311	0.05342692	0.040524423	338	inverse_cdf	17.188492	14.951687	-2.2368050000000004	14.0
11	12.743316	9.074118	4.498215	1.0180522	0.045930445	0.040465117	547	inverse_cdf	9.074118	12.743316	3.6691979999999997	5.0
11	16.620064	10.713588	1.4763066	1.1367295	0.06469798	0.039942563	504	inverse_cdf	10.713588	16.620064	5.906476	14.0
11	12.666728	20.36596	48.455627	1.2342433	0.053493798	0.039860606	698	inverse_cdf	20.36596	12.666728	-7.699232	22.0
11	22.014591	38.522568	0.30041865	1.403554	0.07897371	0.039606154	695	inverse_cdf	38.522568	22.014591	-16.507977	39.5
11	14.669295	15.275437	3.9787445	0.85739595	0.03725034	0.039506316	532	inverse_cdf	15.275437	14.669295	-0.6061420000000002	14.0
11	25.312418	18.549051	37.0212	0.42375126	0.04399073	0.039419413	749	inverse_cdf	18.549051	25.312418	6.763367000000002	22.0
11	12.148967	10.45248	2.71344	0.48658347	0.03988439	0.03940493	713	inverse_cdf	10.45248	12.148967	1.6964870000000012	14.0
11	15.061232	17.904161	29.36324	0.65717685	0.040535927	0.03917551	696	inverse_cdf	17.904161	15.061232	-2.842928999999998	14.0
11	13.127796	19.021278	46.492588	1.0788699	0.043021977	0.039113224	638	inverse_cdf	19.021278	13.127796	-5.893481999999999	22.0
11	14.825696	38.759167	1.3421078	0.8778514	0.03865075	0.039023817	428	inverse_cdf	38.759167	14.825696	-23.933470999999997	39.5
11	16.414568	16.43849	0.9979265	1.1274172	0.028671324	0.039003134	605	inverse_cdf	16.43849	16.414568	-0.02392200000000244	14.0
11	11.435009	17.472435	44.910835	0.9011701	0.048915923	0.03892368	247	inverse_cdf	17.472435	11.435009	-6.037426	14.0
11	12.119343	20.856552	20.302982	0.7594761	0.06422746	0.038807273	497	inverse_cdf	20.856552	12.119343	-8.737209	22.0
11	14.371094	14.976903	4.0075994	0.7454332	0.039278626	0.038804173	839	inverse_cdf	14.976903	14.371094	-0.6058090000000007	14.0
12	10.275207	12.526331	5.657933	1.0956533	0.11910188	0.11509377	493	cdf	10.275207	12.526331	2.251124000000001	14.0
12	10.453639	6.48391	6.742133	1.6117063	0.11962074	0.11338925	118	cdf	10.453639	6.48391	-3.969729000000001	14.0
12	7.6462517	2.303037	5.203207	1.3828299	0.11619955	0.100681484	140	cdf	7.6462517	2.303037	-5.3432147	5.0
12	10.49967	31.531395	7.2264595	1.3785328	0.10669732	0.1004619	408	cdf	10.49967	31.531395	21.031725	14.0
12	9.663076	1.510815	3.62555	1.2175825	0.13796419	0.10025734	202	cdf	9.663076	1.510815	-8.152261	5.0
12	10.161294	6.573159	7.77597	0.6359758	0.11167592	0.099793434	98	cdf	10.161294	6.573159	-3.5881349999999994	14.0
12	0.12006434	0.26201364	1.2258576	5.245278	0.10870761	0.09895271	264	cdf	0.12006434	0.26201364	0.1419493	5.0
12	23.070559	30.085936	21.716145	0.67966115	0.12594455	0.0973742	400	cdf	23.070559	30.085936	7.015377000000001	22.0
12	9.277825	4.3919454	6.266578	1.3421102	0.1165725	0.09586489	104	cdf	9.277825	4.3919454	-4.8858796	5.0
12	9.980409	14.289193	5.4342384	0.9704279	0.10668266	0.09478623	193	cdf	9.980409	14.289193	4.308783999999999	5.0
12	10.54835	7.901787	6.396564	0.9679995	0.09620708	0.09255731	45	cdf	10.54835	7.901787	-2.6465629999999996	14.0
12	10.514012	10.456598	6.1721783	0.81084514	0.091774344	0.091769576	497	cdf	10.514012	10.456598	-0.05741399999999963	14.0
12	0.87098515	0.06730381	46.91161	2.9208114	0.10510051	0.09175396	393	cdf	0.87098515	0.06730381	-0.80368134	5.0
12	9.927897	13.656927	5.3561373	1.8009686	0.093728304	0.091002285	32	cdf	9.927897	13.656927	3.72903	5.0
12	9.555225	7.0234804	6.7324963	2.2267313	0.09820944	0.09041375	10	cdf	9.555225	7.0234804	-2.5317445999999997	5.0
12	10.078367	29.688585	5.384299	1.2984947	0.098462224	0.08596289	545	cdf	10.078367	29.688585	19.610218	14.0
12	10.974227	12.838741	5.606936	0.85610634	0.084451914	0.08392209	412	cdf	10.974227	12.838741	1.8645139999999998	14.0
12	29.405933	32.20556	28.978933	0.70078397	0.08475715	0.08383924	267	cdf	29.405933	32.20556	2.7996269999999974	30.0
12	10.894894	10.512507	5.0891986	0.49354666	0.083810925	0.08360344	559	cdf	10.894894	10.512507	-0.38238700000000136	14.0
12	10.189418	32.39343	6.657553	2.5067887	0.10029471	0.08337134	157	cdf	10.189418	32.39343	22.204012000000002	14.0
12	10.199732	0.011981697	48.969376	5.2032146	0.24550599	0.08305031	207	cdf	10.199732	0.011981697	-10.187750303	14.0
12	31.940228	33.36353	1.3075653	1.2946439	0.084623516	0.082065046	849	cdf	31.940228	33.36353	1.423301999999996	30.0
12	10.67599	9.493886	6.02847	0.6746217	0.08162373	0.08006543	582	cdf	10.67599	9.493886	-1.1821040000000007	14.0
12	22.00002	22.06575	1.1022265	0.90573424	0.08848649	0.07934934	476	cdf	22.00002	22.06575	0.06573000000000206	22.0
12	6.154032	0.15254574	22.41416	1.0223703	0.08660501	0.079176664	332	cdf	6.154032	0.15254574	-6.00148626	5.0
12	10.270862	7.208877	6.951668	1.6850201	0.083217025	0.07628065	20	cdf	10.270862	7.208877	-3.061984999999999	14.0
12	10.170734	13.658372	5.349715	0.706325	0.081226885	0.076039016	192	cdf	10.170734	13.658372	3.4876380000000005	14.0
12	9.41524	14.333812	3.6538553	1.0424159	0.084337056	0.07592803	198	cdf	9.41524	14.333812	4.918571999999999	5.0
12	10.868745	31.5473	6.9890113	0.7739738	0.07925397	0.07540119	581	cdf	10.868745	31.5473	20.678555	14.0
12	9.935323	35.333755	5.088463	1.773267	0.08119941	0.07526475	71	cdf	9.935323	35.333755	25.398431999999996	5.0
12	10.553341	1.7773834	4.660866	1.0435916	0.08527833	0.07411307	165	cdf	10.553341	1.7773834	-8.7759576	14.0
12	10.101683	31.578297	6.33517	1.2849805	0.0967021	0.0738439	161	cdf	10.101683	31.578297	21.476613999999998	14.0
12	24.56504	22.258755	5.9482956	0.74171215	0.07478994	0.07319814	394	cdf	24.56504	22.258755	-2.306284999999999	22.0
12	32.237167	29.692781	3.1218834	1.1601392	0.087914765	0.0721516	227	cdf	32.237167	29.692781	-2.5443859999999994	30.0
12	9.1773	6.2011094	6.3568926	1.1617436	0.08574164	0.071795106	39	cdf	9.1773	6.2011094	-2.9761906000000007	5.0
12	10.840091	7.411467	6.373382	0.4683767	0.07878882	0.07169509	119	cdf	10.840091	7.411467	-3.4286239999999992	14.0
12	10.687807	30.297342	3.5790608	0.8835456	0.074376166	0.07099694	353	cdf	10.687807	30.297342	19.609535	14.0
12	25.508753	35.135803	34.08731	0.46580806	0.08977306	0.07059443	478	cdf	25.508753	35.135803	9.627050000000004	22.0
12	10.268156	34.917973	5.6714215	2.676761	0.07840818	0.070302606	43	cdf	10.268156	34.917973	24.649817000000006	14.0
12	10.807766	31.029453	5.9860163	1.041857	0.079877436	0.0695734	166	cdf	10.807766	31.029453	20.221687	14.0
12	10.291009	2.320404	3.3366318	0.6514736	0.100714624	0.069164395	191	cdf	10.291009	2.320404	-7.970605000000001	14.0
12	9.838255	1.9985614	4.8812532	0.97484046	0.13759482	0.06903833	151	cdf	9.838255	1.9985614	-7.8396936	5.0
12	8.529345	2.198007	4.5761952	0.92660844	0.098368466	0.06852722	139	cdf	8.529345	2.198007	-6.331337999999999	5.0
12	12.050009	14.251897	3.8859074	0.99957716	0.08474237	0.068437934	360	cdf	12.050009	14.251897	2.2018880000000003	14.0
12	7.910155	35.003094	4.8778524	1.394335	0.104407966	0.068331	105	cdf	7.910155	35.003094	27.092938999999998	5.0
12	12.9258375	0.016037298	48.83866	3.3971257	0.17294008	0.06778449	171	cdf	12.9258375	0.016037298	-12.909800202	14.0
12	11.892627	13.800302	4.8255916	0.73373544	0.07076013	0.06730169	626	cdf	11.892627	13.800302	1.9076750000000011	14.0
12	8.211628	5.2330656	6.4790535	0.65719175	0.07348001	0.06714904	62	cdf	8.211628	5.2330656	-2.9785623999999995	5.0
12	5.056975	22.13192	0.7662391	1.4113826	0.08652341	0.066866934	153	cdf	5.056975	22.13192	17.074945	5.0
12	9.618607	6.7466807	6.210159	2.0278387	0.06893152	0.06678301	8	cdf	9.618607	6.7466807	-2.871926300000001	5.0
12	9.348132	7.389999	7.2472134	0.8578623	0.06971347	0.06640017	113	cdf	9.348132	7.389999	-1.9581329999999992	5.0
12	7.504341	5.118316	10.66029	0.5060782	0.06742221	0.06596291	229	cdf	7.504341	5.118316	-2.386025	5.0
12	10.436003	30.900219	6.4391084	0.56093866	0.072714925	0.065873325	81	cdf	10.436003	30.900219	20.464216	14.0
12	10.047188	33.667797	6.369033	0.99138767	0.0806607	0.06576663	492	cdf	10.047188	33.667797	23.620609	14.0
12	0.46557254	52.057487	14.46505	3.0811453	0.26276678	0.06468594	247	cdf	0.46557254	52.057487	51.591914460000005	5.0
12	10.546743	35.26362	4.7186785	0.62191534	0.06898993	0.06457591	446	cdf	10.546743	35.26362	24.716877000000004	14.0
12	21.552965	21.960354	1.2586787	1.0431093	0.06606507	0.064564764	543	cdf	21.552965	21.960354	0.40738899999999845	22.0
12	0.16954087	0.21906538	1.68959	2.6383681	0.0647589	0.064198434	268	cdf	0.16954087	0.21906538	0.049524509999999994	5.0
12	9.508962	7.3543572	6.9245033	0.8100576	0.069449365	0.06414294	73	cdf	9.508962	7.3543572	-2.1546048000000004	5.0
12	13.2253475	30.985739	6.921049	0.56436306	0.07553488	0.06405437	650	cdf	13.2253475	30.985739	17.760391499999997	14.0
12	9.540873	4.468061	5.845843	0.8512702	0.090610385	0.06397259	180	cdf	9.540873	4.468061	-5.072812	5.0
12	21.69794	21.680433	0.43462792	1.8323786	0.06371397	0.063614786	425	cdf	21.69794	21.680433	-0.017506999999998385	22.0
12	11.021567	30.970234	6.627735	1.1470087	0.076138735	0.0632956	333	cdf	11.021567	30.970234	19.948667	14.0
12	12.556779	7.896433	5.598032	0.8541112	0.07376069	0.06323272	569	cdf	12.556779	7.896433	-4.6603460000000005	14.0
12	1.6976583	7.94339	45.983597	1.3153967	0.072023034	0.063028514	314	cdf	1.6976583	7.94339	6.2457317	5.0
12	22.232088	22.036606	1.1469221	0.766038	0.0629406	0.0627802	323	cdf	22.232088	22.036606	-0.19548200000000193	22.0
12	32.18627	34.135002	6.0348144	0.8930707	0.06332892	0.061617374	23	cdf	32.18627	34.135002	1.9487319999999997	30.0
12	42.097645	39.262165	0.9866164	3.4605238	0.061374366	0.061138093	859	cdf	42.097645	39.262165	-2.835479999999997	39.5
12	7.4931884	0.7343044	11.017325	0.56870407	0.08405322	0.060780525	148	cdf	7.4931884	0.7343044	-6.758884	5.0
12	10.681882	6.6023083	6.5366855	0.78862435	0.07667774	0.060410738	108	cdf	10.681882	6.6023083	-4.0795737	14.0
12	43.157948	0.28317478	5.533225	2.3913722	0.088653445	0.059595764	310	cdf	43.157948	0.28317478	-42.874773219999994	39.5
12	16.909615	50.292282	45.705368	0.63671446	0.08363408	0.05890286	265	cdf	16.909615	50.292282	33.382667	14.0
12	11.25581	31.787708	6.7846293	1.1049126	0.07972741	0.05881381	535	cdf	11.25581	31.787708	20.531897999999998	14.0
12	35.38466	33.828053	10.074958	0.6114206	0.05985695	0.058642507	465	cdf	35.38466	33.828053	-1.5566069999999996	39.5
12	9.3754835	34.696404	6.4449306	0.7098454	0.06648451	0.05842048	625	cdf	9.3754835	34.696404	25.3209205	5.0
12	17.521996	51.80507	40.715168	0.8068295	0.14143884	0.058309615	368	cdf	17.521996	51.80507	34.283074	14.0
12	11.822103	30.71578	6.7848372	0.65279114	0.07236725	0.05828929	536	cdf	11.822103	30.71578	18.893676999999997	14.0
12	26.149681	23.444746	4.3902016	0.5612538	0.06214279	0.057506382	453	cdf	26.149681	23.444746	-2.7049350000000025	30.0
12	10.3381405	32.85157	6.833282	1.4370334	0.073226154	0.05728674	133	cdf	10.3381405	32.85157	22.5134295	14.0
12	9.690903	6.730966	6.4908757	0.65188384	0.06996137	0.057246447	624	cdf	9.690903	6.730966	-2.959937000000001	5.0
12	9.231749	7.0547547	6.2131653	1.3388631	0.059176445	0.056828797	33	cdf	9.231749	7.0547547	-2.1769943000000005	5.0
12	10.045699	7.0283504	6.8338804	0.77268803	0.06454742	0.056596816	109	cdf	10.045699	7.0283504	-3.017348600000001	14.0
12	30.51336	30.91908	5.672414	0.675202	0.05636835	0.056230247	11	cdf	30.51336	30.91908	0.4057200000000023	30.0
12	46.685116	7.834197	8.810904	2.5494025	0.08566195	0.055906475	27	cdf	46.685116	7.834197	-38.850919000000005	
12	33.36643	37.923832	3.1799831	0.82301635	0.065727055	0.05578029	496	cdf	33.36643	37.923832	4.557401999999996	30.0
12	40.3709	37.958004	2.195566	4.3588653	0.0701949	0.055717826	713	cdf	40.3709	37.958004	-2.4128959999999964	39.5
12	10.740306	1.9044603	4.407469	1.3072064	0.08243686	0.055628717	152	cdf	10.740306	1.9044603	-8.8358457	14.0
12	44.13652	38.02898	2.1058097	5.2907963	0.06399864	0.055460274	897	cdf	44.13652	38.02898	-6.10754	39.5
12	9.550947	30.925463	5.5073576	0.7164669	0.0847159	0.055180073	587	cdf	9.550947	30.925463	21.374516	5.0
12	14.414859	31.028166	5.759488	0.652629	0.05697155	0.054155767	313	cdf	14.414859	31.028166	16.613307	14.0
12	9.32617	8.353556	4.104486	0.5251298	0.055380702	0.054099023	651	cdf	9.32617	8.353556	-0.9726140000000001	5.0
12	11.849356	14.494205	4.256873	1.0535403	0.068302035	0.05403775	286	cdf	11.849356	14.494205	2.644848999999999	14.0
12	9.582134	35.466797	4.5675597	1.1498731	0.05999911	0.05385685	38	cdf	9.582134	35.466797	25.884663	5.0
12	26.7722	37.422897	32.39223	0.6503923	0.06888276	0.053167164	328	cdf	26.7722	37.422897	10.650696999999997	30.0
12	10.10148	35.303913	5.6837606	1.6271814	0.07587916	0.053049266	29	cdf	10.10148	35.303913	25.202433	14.0
12	10.809767	33.003796	6.3960366	0.8105006	0.07579589	0.052964747	498	cdf	10.809767	33.003796	22.194029	14.0
