subject	mask	nvoxels	noise	smoothed	lambda	decoder	n_trials	pearson_r	spearman_rho	label	unit
pil01	NPCr	50	full	False	0	value	368	0.23071377959570144	0.23796336386522263	NPCr value (aprf-session-shift, standard)	CHF
pil01	NPCr	50	full	True	0.1	value	368	0.20256812225686838	0.2095006124839843	NPCr value (aprf-session-shift, standard)	CHF
pil01	NPCr	50	full	True	0	value	368	0.06236709360588982	0.06324381344047715	NPCr value (aprf-session-shift, standard)	CHF
pil01	NPCr	fdr05	full	False	0.1	value	368	0.25212827786584824	0.27342954394978686	NPCr value (aprf-session-shift, standard)	CHF
pil01	NPCr	psig95	full	False	0.1	value	368	0.24130118129046366	0.26073414312888443	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	0	full	False	0.1	value	368	0.2967710536944627	0.3123155325742662	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	0	full	False	0	value	368	0.28659152327112974	0.30125439359717787	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	0	full	True	0.1	value	368	0.3506364396076366	0.36350088332990294	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	0	full	True	0	value	368	0.18388786017903372	0.1913541389918223	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	100	full	False	0.1	value	368	0.4296393122654302	0.43179009477404195	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	100	full	False	0	value	368	0.37449564313394035	0.35114755972277056	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	100	full	True	0.1	value	368	0.3536101441583427	0.3299484084468804	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	100	full	True	0	value	368	0.2810474893544347	0.2743449618457911	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	250	full	False	0.1	value	368	0.24206431168840212	0.24412749889758034	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	250	full	False	0	value	368	0.37334884067526675	0.35485259320712503	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	250	full	True	0.1	value	368	0.2702314810377672	0.2690837179382293	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	250	full	True	0	value	368	0.2508055303587553	0.2498946316424077	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	500	full	False	0.1	value	368	0.2860252250574263	0.294333834303385	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	500	full	False	0	value	368	0.3298610580737507	0.30551156861249074	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	500	full	True	0	value	368	0.2701150061802353	0.24212803349314974	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	50	full	False	0.1	value	368	0.3781108636162249	0.3646302199342367	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	50	full	False	0	value	368	0.3861094930047269	0.3709841837302921	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	50	full	True	0.1	value	368	0.3735729489390688	0.3699714424579758	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	50	full	True	0	value	368	0.25524203330773004	0.2583954913040396	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	fdr05	full	False	0.1	value	368	0.40768774522575013	0.40603023518047965	NPCr value (aprf-session-shift, standard)	CHF
pil02	NPCr	psig95	full	False	0.1	value	368	0.41645708631074885	0.41484908211124993	NPCr value (aprf-session-shift, standard)	CHF
03	NPCr	100	full	False	0.1	value-weighted	368	0.2861855043858339	0.2785578113629817	NPCr value (aprf-session-shift, weighted)	CHF
03	NPCr	50	full	False	0.1	value-weighted	368	0.2596521727718784	0.26314602838540957	NPCr value (aprf-session-shift, weighted)	CHF
03	NPCr	fdr05	full	False	0.1	value-weighted	368	0.15619815668351178	0.15704042185843833	NPCr value (aprf-session-shift, weighted)	CHF
03	NPCr	psig95	full	False	0.1	value-weighted	368	0.15619815668351178	0.15704042185843833	NPCr value (aprf-session-shift, weighted)	CHF
04	NPCr	100	full	False	0.1	value-weighted	368	0.4859508122877263	0.48990178641018317	NPCr value (aprf-session-shift, weighted)	CHF
04	NPCr	50	full	False	0.1	value-weighted	368	0.49171193184171386	0.4877240554154781	NPCr value (aprf-session-shift, weighted)	CHF
04	NPCr	fdr05	full	False	0.1	value-weighted	368	0.44583328949226236	0.4450752174395282	NPCr value (aprf-session-shift, weighted)	CHF
04	NPCr	psig95	full	False	0.1	value-weighted	368	0.44583328949226236	0.4450752174395282	NPCr value (aprf-session-shift, weighted)	CHF
05	NPCr	100	full	False	0.1	value-weighted	368	0.2367813759291604	0.2385819936433645	NPCr value (aprf-session-shift, weighted)	CHF
05	NPCr	50	full	False	0.1	value-weighted	368	0.1525481257389038	0.15728421209811105	NPCr value (aprf-session-shift, weighted)	CHF
05	NPCr	fdr05	full	False	0.1	value-weighted	368	0.3126269065827395	0.3228987270498617	NPCr value (aprf-session-shift, weighted)	CHF
05	NPCr	psig95	full	False	0.1	value-weighted	368	0.3126269065827395	0.3228987270498617	NPCr value (aprf-session-shift, weighted)	CHF
06	NPCr	100	full	False	0.1	value-weighted	368	0.5047496331227591	0.4995483638384985	NPCr value (aprf-session-shift, weighted)	CHF
06	NPCr	50	full	False	0.1	value-weighted	368	0.6308909837487966	0.6286492679130988	NPCr value (aprf-session-shift, weighted)	CHF
06	NPCr	fdr05	full	False	0.1	value-weighted	368	0.4501867253396338	0.4523079824157478	NPCr value (aprf-session-shift, weighted)	CHF
06	NPCr	psig95	full	False	0.1	value-weighted	368	0.4501867253396338	0.4523079824157478	NPCr value (aprf-session-shift, weighted)	CHF
08	NPCr	100	full	False	0.1	value-weighted	368	0.3213768326757017	0.3205687476050843	NPCr value (aprf-session-shift, weighted)	CHF
08	NPCr	50	full	False	0.1	value-weighted	368	0.428733770234216	0.4299303510484752	NPCr value (aprf-session-shift, weighted)	CHF
08	NPCr	fdr05	full	False	0.1	value-weighted	368	0.4024436080639689	0.4069379442942018	NPCr value (aprf-session-shift, weighted)	CHF
08	NPCr	psig95	full	False	0.1	value-weighted	368	0.4024436080639689	0.4069379442942018	NPCr value (aprf-session-shift, weighted)	CHF
09	NPCr	100	full	False	0.1	value-weighted	368	0.3101177884050366	0.31233191373661573	NPCr value (aprf-session-shift, weighted)	CHF
09	NPCr	50	full	False	0.1	value-weighted	368	0.33059546695253716	0.3414007681247875	NPCr value (aprf-session-shift, weighted)	CHF
09	NPCr	fdr05	full	False	0.1	value-weighted	368	0.36436248675454264	0.34886383297168605	NPCr value (aprf-session-shift, weighted)	CHF
09	NPCr	psig95	full	False	0.1	value-weighted	368	0.36436248675454264	0.34886383297168605	NPCr value (aprf-session-shift, weighted)	CHF
pil01	NPCr	100	full	False	0.1	value-weighted	368	0.2979957696447363	0.2869276217258172	NPCr value (aprf-session-shift, weighted)	CHF
pil01	NPCr	50	full	False	0.1	value-weighted	368	0.3088953614029877	0.3091443322629501	NPCr value (aprf-session-shift, weighted)	CHF
pil01	NPCr	fdr05	full	False	0.1	value-weighted	368	0.309974482075849	0.3066023613054138	NPCr value (aprf-session-shift, weighted)	CHF
pil01	NPCr	psig95	full	False	0.1	value-weighted	368	0.309974482075849	0.3066023613054138	NPCr value (aprf-session-shift, weighted)	CHF
pil02	NPCr	100	full	False	0.1	value-weighted	368	0.33332572202006383	0.33235740291004984	NPCr value (aprf-session-shift, weighted)	CHF
pil02	NPCr	50	full	False	0.1	value-weighted	368	0.45769201575397056	0.45280519887294596	NPCr value (aprf-session-shift, weighted)	CHF
pil02	NPCr	fdr05	full	False	0.1	value-weighted	368	0.3455715741765561	0.35733867549311576	NPCr value (aprf-session-shift, weighted)	CHF
pil02	NPCr	psig95	full	False	0.1	value-weighted	368	0.3455715741765561	0.35733867549311576	NPCr value (aprf-session-shift, weighted)	CHF
03	BensonV1	0	full	False	0.1	gabor	368	0.7030595125731723	0.702721071572995	V1 orientation (vonmises)	rad
03	BensonV1	0	full	False	0	gabor	368	0.6250431458497144	0.6265708139253799	V1 orientation (vonmises)	rad
03	BensonV1	0	full	True	0.1	gabor	368	0.6382039460502218	0.6372720325900953	V1 orientation (vonmises)	rad
03	BensonV1	0	full	True	0	gabor	368	0.5508606950597661	0.5401358174745955	V1 orientation (vonmises)	rad
03	BensonV1	100	full	False	0.1	gabor	368	0.7035797835841009	0.7046530753751652	V1 orientation (vonmises)	rad
03	BensonV1	100	full	False	0	gabor	368	0.6941377953451706	0.6945997142728544	V1 orientation (vonmises)	rad
03	BensonV1	100	full	True	0.1	gabor	368	0.6573088760378406	0.6579379175717921	V1 orientation (vonmises)	rad
03	BensonV1	100	full	True	0	gabor	368	0.601019894685778	0.592496591178921	V1 orientation (vonmises)	rad
03	BensonV1	100	spherical	False	0.1	gabor	368	0.554651486604776	0.5577243790348715	V1 orientation (vonmises)	rad
03	BensonV1	250	full	False	0.1	gabor	368	0.453831373543097	0.45222386003332954	V1 orientation (vonmises)	rad
03	BensonV1	250	full	False	0	gabor	368	0.7146106853985825	0.7138966145244705	V1 orientation (vonmises)	rad
03	BensonV1	250	full	True	0.1	gabor	368	0.6037975855471519	0.6044202553631731	V1 orientation (vonmises)	rad
03	BensonV1	250	full	True	0	gabor	368	0.5961304412436426	0.5857172245437609	V1 orientation (vonmises)	rad
03	BensonV1	500	full	False	0.1	gabor	368	0.5068415279689611	0.5076928075191904	V1 orientation (vonmises)	rad
03	BensonV1	500	full	False	0	gabor	368	0.7110117685863311	0.7144904839566746	V1 orientation (vonmises)	rad
03	BensonV1	500	full	True	0.1	gabor	368	0.5237836123589104	0.5267544737749336	V1 orientation (vonmises)	rad
03	BensonV1	500	full	True	0	gabor	368	0.6034438315977362	0.5871633351741278	V1 orientation (vonmises)	rad
03	BensonV1	50	full	False	0.1	gabor	368	0.7569887840693357	0.7554289118286086	V1 orientation (vonmises)	rad
03	BensonV1	50	full	False	0	gabor	368	0.6745900298079189	0.6787541980590472	V1 orientation (vonmises)	rad
03	BensonV1	50	full	True	0.1	gabor	368	0.6956794634837076	0.6938631619251209	V1 orientation (vonmises)	rad
03	BensonV1	50	full	True	0	gabor	368	0.613914548407712	0.6116315270399362	V1 orientation (vonmises)	rad
03	BensonV1	fdr05	full	False	0.1	gabor	368	0.6965098109565704	0.6942063721813945	V1 orientation (vonmises)	rad
03	BensonV1	psig95	full	False	0.1	gabor	368	0.6965098109565704	0.6942063721813945	V1 orientation (vonmises)	rad
04	BensonV1	0	full	False	0.1	gabor	368	0.7358292627679421	0.7352412074286864	V1 orientation (vonmises)	rad
04	BensonV1	0	full	False	0	gabor	368	0.7288612489828231	0.7306522163616552	V1 orientation (vonmises)	rad
04	BensonV1	0	full	True	0.1	gabor	368	0.6803272181576172	0.6752719636611236	V1 orientation (vonmises)	rad
04	BensonV1	0	full	True	0	gabor	368	0.6164338016974773	0.6162397995820387	V1 orientation (vonmises)	rad
04	BensonV1	100	full	False	0.1	gabor	368	0.7635733113890825	0.7598945014551816	V1 orientation (vonmises)	rad
04	BensonV1	100	full	False	0	gabor	368	0.7688047075458913	0.7697087722666052	V1 orientation (vonmises)	rad
04	BensonV1	100	full	True	0.1	gabor	368	0.7866241430195663	0.7846442028570347	V1 orientation (vonmises)	rad
04	BensonV1	100	full	True	0	gabor	368	0.7045489728926865	0.7030334314691543	V1 orientation (vonmises)	rad
04	BensonV1	250	full	False	0.1	gabor	368	0.4958717620060035	0.49829501656931247	V1 orientation (vonmises)	rad
04	BensonV1	250	full	False	0	gabor	368	0.781994608423469	0.7833831943873548	V1 orientation (vonmises)	rad
04	BensonV1	250	full	True	0.1	gabor	368	0.5986121307916923	0.5980110930493868	V1 orientation (vonmises)	rad
04	BensonV1	250	full	True	0	gabor	368	0.6972584951688331	0.6986449677428673	V1 orientation (vonmises)	rad
04	BensonV1	500	full	False	0.1	gabor	368	0.6491841945308813	0.6509657361859165	V1 orientation (vonmises)	rad
04	BensonV1	500	full	False	0	gabor	368	0.7674695442777604	0.7685171771071827	V1 orientation (vonmises)	rad
04	BensonV1	500	full	True	0.1	gabor	368	0.5217370828815081	0.5204610003115767	V1 orientation (vonmises)	rad
04	BensonV1	500	full	True	0	gabor	368	0.705611730314757	0.7031992521547697	V1 orientation (vonmises)	rad
04	BensonV1	50	full	False	0.1	gabor	368	0.776587886565739	0.7769354691234255	V1 orientation (vonmises)	rad
04	BensonV1	50	full	False	0	gabor	368	0.7690887128518897	0.7678731758397928	V1 orientation (vonmises)	rad
04	BensonV1	50	full	True	0.1	gabor	368	0.7838608617597188	0.7821337548027176	V1 orientation (vonmises)	rad
04	BensonV1	50	full	True	0	gabor	368	0.6677674855799605	0.6658934541863173	V1 orientation (vonmises)	rad
04	BensonV1	fdr05	full	False	0.1	gabor	368	0.6913956391072341	0.6882214023191825	V1 orientation (vonmises)	rad
04	BensonV1	psig95	full	False	0.1	gabor	368	0.6913956391072341	0.6882214023191825	V1 orientation (vonmises)	rad
05	BensonV1	0	full	False	0.1	gabor	368	0.7321344985640124	0.7299195203089361	V1 orientation (vonmises)	rad
05	BensonV1	0	full	False	0	gabor	368	0.7706529300240021	0.7703296357639092	V1 orientation (vonmises)	rad
05	BensonV1	0	full	True	0.1	gabor	368	0.7283021509442398	0.7287433503295709	V1 orientation (vonmises)	rad
05	BensonV1	0	full	True	0	gabor	368	0.6591072484854488	0.657131951913801	V1 orientation (vonmises)	rad
05	BensonV1	100	full	False	0.1	gabor	368	0.7578040113532547	0.7545728143354314	V1 orientation (vonmises)	rad
05	BensonV1	100	full	False	0	gabor	368	0.8119154307452396	0.8101420254916643	V1 orientation (vonmises)	rad
05	BensonV1	100	full	True	0.1	gabor	368	0.7739599092596049	0.7745291410344949	V1 orientation (vonmises)	rad
05	BensonV1	100	full	True	0	gabor	368	0.6590549332090474	0.6560290515397078	V1 orientation (vonmises)	rad
05	BensonV1	250	full	False	0.1	gabor	368	0.4901011098847965	0.49531795681826385	V1 orientation (vonmises)	rad
05	BensonV1	250	full	False	0	gabor	368	0.7791343217610534	0.7812622321294832	V1 orientation (vonmises)	rad
05	BensonV1	250	full	True	0.1	gabor	368	0.618824519637502	0.618233504104438	V1 orientation (vonmises)	rad
05	BensonV1	250	full	True	0	gabor	368	0.6294358856325944	0.6233083883432723	V1 orientation (vonmises)	rad
05	BensonV1	500	full	False	0.1	gabor	368	0.3959075094632939	0.39642327117623793	V1 orientation (vonmises)	rad
05	BensonV1	500	full	False	0	gabor	368	0.7781338071285118	0.7793456535073703	V1 orientation (vonmises)	rad
05	BensonV1	500	full	True	0.1	gabor	368	0.5340864646558496	0.5352074724463051	V1 orientation (vonmises)	rad
05	BensonV1	500	full	True	0	gabor	368	0.6428395805133444	0.6367013009279772	V1 orientation (vonmises)	rad
05	BensonV1	50	full	False	0.1	gabor	368	0.740477578651044	0.7395448326646583	V1 orientation (vonmises)	rad
05	BensonV1	50	full	False	0	gabor	368	0.7654924245430406	0.7646338880277708	V1 orientation (vonmises)	rad
05	BensonV1	50	full	True	0.1	gabor	368	0.7754497293872755	0.7751577171218276	V1 orientation (vonmises)	rad
05	BensonV1	50	full	True	0	gabor	368	0.6422486309709139	0.6384867655196034	V1 orientation (vonmises)	rad
05	BensonV1	fdr05	full	False	0.1	gabor	368	0.6141632454933917	0.6132396020609042	V1 orientation (vonmises)	rad
05	BensonV1	psig95	full	False	0.1	gabor	368	0.5564089137798408	0.5522522964095632	V1 orientation (vonmises)	rad
06	BensonV1	0	full	False	0.1	gabor	368	0.9281417686847884	0.9279672633589467	V1 orientation (vonmises)	rad
06	BensonV1	0	full	False	0	gabor	368	0.9398847216276685	0.9394011780763812	V1 orientation (vonmises)	rad
06	BensonV1	0	full	True	0.1	gabor	368	0.8937697542367692	0.8910008193517539	V1 orientation (vonmises)	rad
06	BensonV1	0	full	True	0	gabor	368	0.8571076171218871	0.8581721798949177	V1 orientation (vonmises)	rad
06	BensonV1	100	full	False	0.1	gabor	368	0.9497942427606689	0.9485868728004719	V1 orientation (vonmises)	rad
06	BensonV1	100	full	False	0	gabor	368	0.9370375995798284	0.9359922132837296	V1 orientation (vonmises)	rad
06	BensonV1	100	full	True	0.1	gabor	368	0.9308784385461588	0.9301460700420329	V1 orientation (vonmises)	rad
06	BensonV1	100	full	True	0	gabor	368	0.838585124872158	0.8403252465686827	V1 orientation (vonmises)	rad
06	BensonV1	250	full	False	0.1	gabor	368	0.8055630296139694	0.8059618016961504	V1 orientation (vonmises)	rad
06	BensonV1	250	full	False	0	gabor	368	0.9381192557651343	0.937569437944583	V1 orientation (vonmises)	rad
06	BensonV1	250	full	True	0.1	gabor	368	0.8686992116030271	0.8675661145497812	V1 orientation (vonmises)	rad
06	BensonV1	250	full	True	0	gabor	368	0.8667430730818013	0.8674388568143088	V1 orientation (vonmises)	rad
06	BensonV1	500	full	False	0.1	gabor	368	0.8054198344094221	0.8072729420010162	V1 orientation (vonmises)	rad
06	BensonV1	500	full	False	0	gabor	368	0.9176054060139408	0.9186427420143408	V1 orientation (vonmises)	rad
06	BensonV1	500	full	True	0.1	gabor	368	0.786070053400814	0.7855851388405268	V1 orientation (vonmises)	rad
06	BensonV1	500	full	True	0	gabor	368	0.8425098401361901	0.8463217853159375	V1 orientation (vonmises)	rad
06	BensonV1	50	full	False	0.1	gabor	368	0.9494077636373295	0.9470944866299332	V1 orientation (vonmises)	rad
06	BensonV1	50	full	False	0	gabor	368	0.9366227327254552	0.9360886206590874	V1 orientation (vonmises)	rad
06	BensonV1	50	full	True	0.1	gabor	368	0.9063476354080776	0.9051649909393211	V1 orientation (vonmises)	rad
06	BensonV1	50	full	True	0	gabor	368	0.8373259245386264	0.837930487364795	V1 orientation (vonmises)	rad
06	BensonV1	fdr05	full	False	0.1	gabor	368	0.9475095220174605	0.9452743153831781	V1 orientation (vonmises)	rad
06	BensonV1	psig95	full	False	0.1	gabor	368	0.9470248151124383	0.9443912238249008	V1 orientation (vonmises)	rad
07	BensonV1	0	full	False	0.1	gabor	368	0.5491454815376673	0.546425434642938	V1 orientation (vonmises)	rad
07	BensonV1	0	full	False	0	gabor	368	0.5784906644062418	0.580808160990542	V1 orientation (vonmises)	rad
07	BensonV1	0	full	True	0.1	gabor	368	0.6901319627986118	0.6875735447567782	V1 orientation (vonmises)	rad
07	BensonV1	0	full	True	0	gabor	368	0.6428546385130215	0.6426168574799315	V1 orientation (vonmises)	rad
07	BensonV1	100	full	False	0.1	gabor	368	0.5866343501827	0.5864961961366519	V1 orientation (vonmises)	rad
07	BensonV1	100	full	False	0	gabor	368	0.6823665946645037	0.6804046923251726	V1 orientation (vonmises)	rad
07	BensonV1	100	full	True	0.1	gabor	368	0.66703398252778	0.6680144164441889	V1 orientation (vonmises)	rad
07	BensonV1	100	full	True	0	gabor	368	0.6666045652989787	0.6649602307928538	V1 orientation (vonmises)	rad
07	BensonV1	250	full	False	0.1	gabor	368	0.3940372753582724	0.40099683706321176	V1 orientation (vonmises)	rad
07	BensonV1	250	full	False	0	gabor	368	0.676595447013707	0.6796719962724534	V1 orientation (vonmises)	rad
07	BensonV1	250	full	True	0.1	gabor	368	0.4199795258381259	0.42010863515414093	V1 orientation (vonmises)	rad
07	BensonV1	250	full	True	0	gabor	368	0.6419369470183345	0.6432222957971783	V1 orientation (vonmises)	rad
07	BensonV1	500	full	False	0.1	gabor	368	0.5186563383357636	0.5190457400413243	V1 orientation (vonmises)	rad
07	BensonV1	500	full	False	0	gabor	368	0.6748482815367283	0.6769263142222635	V1 orientation (vonmises)	rad
07	BensonV1	500	full	True	0.1	gabor	368	0.3378321842761166	0.33884878661256285	V1 orientation (vonmises)	rad
07	BensonV1	500	full	True	0	gabor	368	0.6237575480250517	0.6232698253931291	V1 orientation (vonmises)	rad
07	BensonV1	50	full	False	0.1	gabor	368	0.6503035559855097	0.6544865335339831	V1 orientation (vonmises)	rad
07	BensonV1	50	full	False	0	gabor	368	0.6296770668864824	0.6278086846249741	V1 orientation (vonmises)	rad
07	BensonV1	50	full	True	0.1	gabor	368	0.6961440052788874	0.6956139198616182	V1 orientation (vonmises)	rad
07	BensonV1	50	full	True	0	gabor	368	0.6188179021683657	0.6179558508634074	V1 orientation (vonmises)	rad
08	BensonV1	0	full	False	0.1	gabor	368	0.7779758790194353	0.7742283500233785	V1 orientation (vonmises)	rad
08	BensonV1	0	full	False	0	gabor	368	0.6963614838279205	0.6978428583798906	V1 orientation (vonmises)	rad
08	BensonV1	0	full	True	0.1	gabor	368	0.688685649731927	0.6876468143620501	V1 orientation (vonmises)	rad
08	BensonV1	0	full	True	0	gabor	368	0.5794826051613775	0.569231563357578	V1 orientation (vonmises)	rad
08	BensonV1	100	full	False	0.1	gabor	368	0.7884947584337848	0.7857393906410992	V1 orientation (vonmises)	rad
08	BensonV1	100	full	False	0	gabor	368	0.7265835746828138	0.7237455919910227	V1 orientation (vonmises)	rad
08	BensonV1	100	full	True	0.1	gabor	368	0.796008474405242	0.793540675455052	V1 orientation (vonmises)	rad
08	BensonV1	100	full	True	0	gabor	368	0.6561761438882959	0.6540237781322656	V1 orientation (vonmises)	rad
08	BensonV1	250	full	False	0.1	gabor	368	0.5314698047828392	0.5316249743780094	V1 orientation (vonmises)	rad
08	BensonV1	250	full	False	0	gabor	368	0.6967620268415267	0.6959725552979494	V1 orientation (vonmises)	rad
08	BensonV1	250	full	True	0.1	gabor	368	0.6261843900129906	0.6268600360514535	V1 orientation (vonmises)	rad
08	BensonV1	250	full	True	0	gabor	368	0.5972026880582046	0.5893999862824287	V1 orientation (vonmises)	rad
08	BensonV1	500	full	False	0.1	gabor	368	0.5229912503613465	0.5207347972575929	V1 orientation (vonmises)	rad
08	BensonV1	500	full	False	0	gabor	368	0.6838730845182934	0.6838522200679674	V1 orientation (vonmises)	rad
08	BensonV1	500	full	True	0.1	gabor	368	0.49357559604731516	0.49106060712246363	V1 orientation (vonmises)	rad
08	BensonV1	500	full	True	0	gabor	368	0.575211432395504	0.5679551297078408	V1 orientation (vonmises)	rad
08	BensonV1	50	full	False	0.1	gabor	368	0.822362248220432	0.8197480563723148	V1 orientation (vonmises)	rad
08	BensonV1	50	full	False	0	gabor	368	0.7251589234610494	0.7273049522892326	V1 orientation (vonmises)	rad
08	BensonV1	50	full	True	0.1	gabor	368	0.8129929456416911	0.8118850708381333	V1 orientation (vonmises)	rad
08	BensonV1	50	full	True	0	gabor	368	0.6441695510839944	0.6399945768701993	V1 orientation (vonmises)	rad
08	BensonV1	fdr05	full	False	0.1	gabor	368	0.7892235653347401	0.788026173584586	V1 orientation (vonmises)	rad
08	BensonV1	psig95	full	False	0.1	gabor	368	0.7892235653347401	0.788026173584586	V1 orientation (vonmises)	rad
09	BensonV1	0	full	False	0.1	gabor	368	0.8015617886876549	0.7964444656008288	V1 orientation (vonmises)	rad
09	BensonV1	0	full	False	0	gabor	368	0.8083004911750766	0.8042573192998245	V1 orientation (vonmises)	rad
09	BensonV1	0	full	True	0.1	gabor	368	0.8197510916417942	0.8192891572656119	V1 orientation (vonmises)	rad
09	BensonV1	0	full	True	0	gabor	368	0.652837489829183	0.6562719981256093	V1 orientation (vonmises)	rad
09	BensonV1	100	full	False	0.1	gabor	368	0.7907246996808015	0.7898926203715131	V1 orientation (vonmises)	rad
09	BensonV1	100	full	False	0	gabor	368	0.8395356049145968	0.8358982198922528	V1 orientation (vonmises)	rad
09	BensonV1	100	full	True	0.1	gabor	368	0.8601636660366523	0.8590398462731378	V1 orientation (vonmises)	rad
09	BensonV1	100	full	True	0	gabor	368	0.7344280491574209	0.7301239039446946	V1 orientation (vonmises)	rad
09	BensonV1	250	full	False	0.1	gabor	368	0.5584416395011742	0.5573426058284547	V1 orientation (vonmises)	rad
09	BensonV1	250	full	False	0	gabor	368	0.7761965274569216	0.777868692516889	V1 orientation (vonmises)	rad
09	BensonV1	250	full	True	0.1	gabor	368	0.666124663010534	0.6666261502390366	V1 orientation (vonmises)	rad
09	BensonV1	250	full	True	0	gabor	368	0.6870339932027233	0.6853716003036062	V1 orientation (vonmises)	rad
09	BensonV1	500	full	False	0.1	gabor	368	0.6388591640963479	0.638914814266192	V1 orientation (vonmises)	rad
09	BensonV1	500	full	False	0	gabor	368	0.7149294200481866	0.7156975042961541	V1 orientation (vonmises)	rad
09	BensonV1	500	full	True	0.1	gabor	368	0.4762129029316784	0.48193275682358755	V1 orientation (vonmises)	rad
09	BensonV1	500	full	True	0	gabor	368	0.6878143220172965	0.685888343835524	V1 orientation (vonmises)	rad
09	BensonV1	50	full	False	0.1	gabor	368	0.8262625620417247	0.8206889923558071	V1 orientation (vonmises)	rad
09	BensonV1	50	full	False	0	gabor	368	0.8189276397258742	0.816755571441209	V1 orientation (vonmises)	rad
09	BensonV1	50	full	True	0.1	gabor	368	0.8328518788268122	0.8339469346150109	V1 orientation (vonmises)	rad
09	BensonV1	50	full	True	0	gabor	368	0.7049520995338516	0.7043792784291489	V1 orientation (vonmises)	rad
09	BensonV1	fdr05	full	False	0.1	gabor	368	0.7853360627545062	0.7787787781402665	V1 orientation (vonmises)	rad
09	BensonV1	psig95	full	False	0.1	gabor	368	0.7311685836734083	0.7225038649964145	V1 orientation (vonmises)	rad
10	BensonV1	0	full	False	0.1	gabor	368	0.5901664709136203	0.5949106318578802	V1 orientation (vonmises)	rad
10	BensonV1	0	full	False	0	gabor	368	0.5772025411483728	0.5795278710457905	V1 orientation (vonmises)	rad
10	BensonV1	0	full	True	0.1	gabor	368	0.7178475823386669	0.7169777942409057	V1 orientation (vonmises)	rad
10	BensonV1	0	full	True	0	gabor	368	0.6941072343487635	0.6925828719803693	V1 orientation (vonmises)	rad
10	BensonV1	100	full	False	0.1	gabor	368	0.7209410229088151	0.718292790840786	V1 orientation (vonmises)	rad
10	BensonV1	100	full	False	0	gabor	368	0.6363207187044199	0.6383286574240167	V1 orientation (vonmises)	rad
10	BensonV1	100	full	True	0.1	gabor	368	0.7339760599698614	0.7325032379685248	V1 orientation (vonmises)	rad
10	BensonV1	100	full	True	0	gabor	368	0.4996821019723942	0.4985572446302857	V1 orientation (vonmises)	rad
10	BensonV1	250	full	False	0.1	gabor	368	0.3686460091951701	0.36868879743330757	V1 orientation (vonmises)	rad
10	BensonV1	250	full	False	0	gabor	368	0.5940509431646239	0.5926585555695222	V1 orientation (vonmises)	rad
10	BensonV1	250	full	True	0.1	gabor	368	0.509876645141796	0.5121661097357921	V1 orientation (vonmises)	rad
10	BensonV1	250	full	True	0	gabor	368	0.44243298606104	0.4452632475324968	V1 orientation (vonmises)	rad
10	BensonV1	500	full	False	0.1	gabor	368	0.3883221772277333	0.3895320719856628	V1 orientation (vonmises)	rad
10	BensonV1	500	full	False	0	gabor	368	0.5875987837555259	0.590591581441851	V1 orientation (vonmises)	rad
10	BensonV1	500	full	True	0.1	gabor	368	0.3910297719584003	0.39296803084341453	V1 orientation (vonmises)	rad
10	BensonV1	500	full	True	0	gabor	368	0.4329785860282211	0.4336557995394183	V1 orientation (vonmises)	rad
10	BensonV1	50	full	False	0.1	gabor	368	0.7350045065217377	0.7309761451428576	V1 orientation (vonmises)	rad
10	BensonV1	50	full	False	0	gabor	368	0.7050010439328367	0.7034769053958001	V1 orientation (vonmises)	rad
10	BensonV1	50	full	True	0.1	gabor	368	0.743523394649263	0.7435322417094566	V1 orientation (vonmises)	rad
10	BensonV1	50	full	True	0	gabor	368	0.5811946864242584	0.5799096442522074	V1 orientation (vonmises)	rad
13	BensonV1	0	full	False	0.1	gabor	368	0.4495776940071648	0.4377357596645602	V1 orientation (vonmises)	rad
13	BensonV1	0	full	False	0	gabor	368	0.24471488434679567	0.23714286190510367	V1 orientation (vonmises)	rad
13	BensonV1	0	full	True	0.1	gabor	368	0.504679835140698	0.4935440611116805	V1 orientation (vonmises)	rad
13	BensonV1	0	full	True	0	gabor	368	0.26658258154958847	0.25894635391602255	V1 orientation (vonmises)	rad
